L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Specification,About
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,VTI Home Collection,"VTI Home Collection Cotton Polyester Hand Woven Doormat - Fibre, Long-Lasting, Brown, 385 g","VTI Home Collection Cotton -Polyester Handwoven Doormats are made from a blend of cotton and polyester. It enables you to keep the entrances of your house clean and unfastened from dirt. The fibre is long-lasting, appropriate for excessive visitors' areas material that scrubs shoe soles easily. The material is designed for heavy visitors' entrances. It is easy to clean to easy and is washable. These are very long-lasting dirt manage Doormats on your protected front doorways. These Doormats are available in unique designs and sizes.",385 g,g,385 g,1,1,145,99,"VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",India,['40285604'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40285604_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285604-2_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285604-3_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285604-4_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made of cotton polyester.
2. Keep the entrances of your home clean, and free from dirt.
3. Highly durable and eco-friendly material.
4. Very easy to clean and washable.","1. You can use them at door entrances to keep your home clean, and free from dirt.
2. Can be used at the entrance, bathroom, kitchen, and wet areas.","[{'EAN Code': '40285604'}, {'Manufactured & Marketed by': 'VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India'}, {'Country of origin': 'India'}]","VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",-,-,-,-,"1. Brand :- VTI Home Collection.
2. Type :- Doormat.
3. Material :- Cotton-Polyester.
4. Colour :- Brown.
5. Dimensions :- 600X400X5 mm
6. Weight :- 385 grams.
7. Shape :- Rectangle.
8. Design :- Abstract Design.
9. Package Content :- 1 Pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,VTI Home Collection,"VTI Home Collection Cotton Polyester Hand Woven Doormat - Fibre, Long-Lasting, Brown, 385 g","VTI Home Collection Cotton -Polyester Handwoven Doormats are made from a blend of cotton and polyester. It enables you to keep the entrances of your house clean and unfastened from dirt. The fibre is long-lasting, appropriate for excessive visitors' areas material that scrubs shoe soles easily. The material is designed for heavy visitors' entrances. It is easy to clean to easy and is washable. These are very long-lasting dirt manage Doormats on your protected front doorways. These Doormats are available in unique designs and sizes.",385 g,g,385 g,1,1,145,99,"VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",India,['40285601'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40285601_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285601-2_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285601-3_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285601-4_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made of cotton polyester.
2. Keep the entrances of your home clean, and free from dirt.
3. Highly durable and eco-friendly material.
4. Very easy to clean and washable.","1. You can use them at door entrances to keep your home clean, and free from dirt.
2. Can be used at the entrance, bathroom, kitchen, and wet areas.","[{'EAN Code': '40285601'}, {'Manufactured & Marketed by': 'VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India'}, {'Country of origin': 'India'}]","VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",-,-,-,-,"1. Brand:- VTI Home Collection.
2. Type:- Doormat.
3. Material:- Cotton-Polyester.
4. Colour:- Brown.
5. Dimensions :- 600X400X5 mm
6. Weight:- 385 grams.
7. Shape:- Rectangle.
8. Design:- Abstract Design.
9. Package Content:- 1 Pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,VTI Home Collection,"VTI Home Collection Cotton Polyester Hand Woven Doormat - Fibre, Long-Lasting, Brown, 440 g","VTI Home Collection Cotton -Polyester Handwoven Doormats are made from a blend of cotton and polyester. It enables you to keep the entrances of your house clean and unfastened from dirt. The fibre is long-lasting, appropriate for excessive visitors' areas material that scrubs shoe soles easily. The material is designed for heavy visitors' entrances. It is easy to clean to easy and is washable. These are very long-lasting dirt manage Doormats on your protected front doorways. These Doormats are available in unique designs and sizes.",440 g,g,440 g,1,1,220,149,"VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",India,['40285643'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40285643_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285643-2_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285643-3_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285643-4_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made of cotton polyester.
2. Keep the entrances of your home clean, and free from dirt.
3. Highly durable and eco-friendly material.
4. Very easy to clean and washable.","1. You can use them at door entrances to keep your home clean, and free from dirt.
2. Can be used in the entrance, bathroom, kitchen, and wet areas.","[{'EAN Code': '40285643'}, {'Manufactured & Marketed by': 'VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India'}, {'Country of origin': 'India'}]","VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",-,-,-,-,"1. Brand:- VTI Home Collection.
2. Type:- Doormat.
3. Material:- Cotton-Polyester.
4. Colour:- Brown.
5. Dimensions :- 600X400X5 mm.
6. Weight:- 440 grams.
7. Shape:- Rectangle.
8. Design :- Abstract Design.
9. Package Content:- 1 Pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,VTI Home Collection,"VTI Home Collection Cotton Polyester Hand Woven Doormat - Fibre, Long-Lasting, Brown, 440 g","VTI Home Collection Cotton -Polyester Handwoven Doormats are made from a blend of cotton and polyester. It enables you to keep the entrances of your house clean and unfastened from dirt. The fibre is long-lasting, appropriate for excessive visitors' areas material that scrubs shoe soles easily. The material is designed for heavy visitors' entrances. It is easy to clean to easy and is washable. These are very long-lasting dirt manage Doormats on your protected front doorways. These Doormats are available in unique designs and sizes.",440 g,g,440 g,1,1,220,149,"VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",India,['40285628'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40285628_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285628-2_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285628-3_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285628-4_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made of cotton polyester.
2. Keep the entrances of your home clean, and free from dirt.
3. Highly durable and eco-friendly material.
4. Very easy to clean and washable.","1. You can use them at door entrances to keep your home clean, and free from dirt.
2. Can be used in the entrance, bathroom, kitchen, and wet areas.","[{'EAN Code': '40285628'}, {'Manufactured & Marketed by': 'VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India'}, {'Country of origin': 'India'}]","VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",-,-,-,-,"1. Brand:- VTI Home Collection.
2. Type:- Doormat.
3. Material:- Cotton-Polyester.
4. Colour:- Brown.
5. Dimensions :- 600X400X5 mm
6. Weight:- 440 grams.
7. Shape:- Rectangle.
8. Design:- Abstract Design.
9. Package Content :- 1 Pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,VTI Home Collection,"VTI Home Collection Cotton Polyester Hand Woven Doormat - Fibre, Long-Lasting, Brown, 440 g","VTI Home Collection Cotton -Polyester Handwoven Doormat are made from a blend of cotton and polyester. It enables you to keep the entrances of your house clean and unfastened from dirt. The fibre is long-lasting, appropriate for excessive visitors' areas material that scrubs shoe soles easily. The material is designed for heavy visitors' entrances. It is easy to clean to easy and is washable. These are very long-lasting dirt manage Doormats on your protected front doorways. These Doormats are available in unique designs and sizes.",440 g,g,440 g,1,1,275,179,"VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",India,['40285640'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40285640_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285640-2_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285640-3_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285640-4_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-brown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made of cotton polyester.
2. Keep the entrances of your home clean, and free from dirt.
3. Highly durable and eco-friendly material.
4. Very easy to clean and washable.","1. You can use them at door entrances to keep your home clean, and free from dirt.
2. Can be used in the entrance, bathroom, kitchen, and wet areas.","[{'EAN Code': '40285640'}, {'Manufactured & Marketed by': 'VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India'}, {'Country of origin': 'India'}]","VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",-,-,-,-,"1. Brand:- VTI Home Collection.
2. Type:- Doormat.
3. Material:- Cotton-Polyester.
4. Colour:- Brown.
5. Dimensions :- 600X400X5 mm
6. Weight:- 440 grams.
7. Shape:- Rectangle.
8. Design:- Abstract Design.
9. Package Content:- 1 Pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,VTI Home Collection,"VTI Home Collection Cotton Polyester Hand Woven Doormat - Fibre, Long-Lasting, Maroon, 440 g","VTI Home Collection Cotton -Polyester Handwoven Doormats are made from a blend of cotton and polyester. It enables you to keep the entrances of your house clean and unfastened from dirt. The fibre is long-lasting, appropriate for excessive visitors' areas material that scrubs shoe soles easily. The material is designed for heavy visitors' entrances. It is easy to clean to easy and is washable. These are very long-lasting dirt manage Doormats on your protected front doorways. These Doormats are available in unique designs and sizes.",440 g,g,440 g,1,1,220,149,"VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",India,['40285630'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40285630_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-maroon.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285630-2_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-maroon.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285630-3_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-maroon.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285630-4_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-maroon.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made of cotton polyester.
2. Keep the entrances of your home clean, and free from dirt.
3. Highly durable and eco-friendly material.
4. Very easy to clean and washable.","1. You can use them at door entrances to keep your home clean, and free from dirt.
2. Can be used in the entrance, bathroom, kitchen, and wet areas.","[{'EAN Code': '40285630'}, {'Manufactured & Marketed by': 'VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India'}, {'Country of origin': 'India'}]","VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",-,-,-,-,"1. Brand:- VTI Home Collection.
2. Type :- Doormat.
3. Material:- Cotton-Polyester.
4. Colour:- Maroon.
5. Dimensions :- 600X400X5 mm
6. Weight:- 440 grams.
7. Shape:- Rectangle.
8. Design:- Abstract Design.
9. Package Content :- 1 Pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,VTI Home Collection,"VTI Home Collection Cotton Polyester Hand Woven Doormat - Fibre, Long-Lasting, Maroon, 440 g","VTI Home Collection Cotton -Polyester Handwoven Doormats are made from a blend of cotton and polyester. It enables you to keep the entrances of your house clean and unfastened from dirt. The fibre is long-lasting, appropriate for excessive visitors' areas material that scrubs shoe soles easily. The material is designed for heavy visitors' entrances. It is easy to clean to easy and is washable. These are very long-lasting dirt manage Doormats on your protected front doorways. These Doormats are available in unique designs and sizes.",440 g,g,440 g,1,1,220,149,"VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",India,['40285645'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40285645_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-maroon.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285645-2_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-maroon.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285645-3_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-maroon.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285645-4_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-maroon.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made of cotton polyester.
2. Keep the entrances of your home clean, and free from dirt.
3. Highly durable and eco-friendly material.
4. Very easy to clean and washable.","1. You can use them at door entrances to keep your home clean, and free from dirt.
2. Can be used in the entrance, bathroom, kitchen, and wet area.","[{'EAN Code': '40285645'}, {'Manufactured & Marketed by': 'VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India'}, {'Country of origin': 'India'}]","VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",-,-,-,-,"1. Brand:- VTI Home Collection.
2. Type:- Doormat.
3. Material:- Cotton-Polyester.
4. Colour:- Maroon.
5. Dimensions :- 600X400X5 mm
6. Weight:- 440 grams.
7. Shape:- Rectangle.
8. Design:- Abstract Design.
9. Package Content:- 1 Pc.
.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,VTI Home Collection,"VTI Home Collection Cotton Polyester Hand Woven Doormat - Fibre, Long-Lasting, Maroon, 450 g","VTI Home Collection Cotton -Polyester Handwoven Doormat are made from a blend of cotton and polyester. It enables you to keep the entrances of your house clean and unfastened from dirt. The fibre is long-lasting, appropriate for excessive visitors' areas material that scrubs shoe soles easily. The material is designed for heavy visitors' entrances. It is easy to clean to easy and washable. These are very long-lasting dirt manage Doormats on your protected front doorways. These Doormats are available in unique designs and sizes.",450 g,g,450 g,1,1,220,149,"VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",India,['40285639'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40285639_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-maroon.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285639-2_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-maroon.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285639-3_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-maroon.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285639-4_1-vti-home-collection-cotton-polyester-hand-woven-doormat-fibre-long-lasting-maroon.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made of cotton polyester.
2. Keep the entrances of your home clean, and free from dirt.
3. Highly durable and eco-friendly material.
4. Very easy to clean and washable.","1. You can use them at door entrances to keep your home clean, and free from dirt.
2. Can be used in the entrance, bathroom, kitchen, and wet areas.","[{'EAN Code': '40285639'}, {'Manufactured & Marketed by': 'VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India'}, {'Country of origin': 'India'}]","VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",-,-,-,-,"1. Brand :- VTI Home Collection.
2. Type:- Doormat.
3. Material:- Cotton-Polyester.
4. Colour :- Maroon.
5. Dimensions :- 600X400X5 mm
6. Weight:- 450 grams.
7. Shape:- Rectangle.
8. Design:- Abstract Design.
9. Package Content:- 1 Pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,VTI Home Collection,"VTI Home Collection Cotton Polyester Hand Woven Doormat - Long Lasting, Black, 385 g","VTI Home Collection Cotton -Polyester Handwoven Doormats are made from a blend of cotton and polyester. It enables you to keep the entrances of your house clean and unfastened from dirt. The fibre is long-lasting, appropriate for excessive visitors' areas material that scrubs shoe soles easily. The material is designed for heavy visitors' entrances. It is easy to clean to easy and is washable. These are very long-lasting dirt manage Doormats on your protected front doorways. These Doormats are available in unique designs and sizes.",385 g,g,385 g,1,1,185,119,"VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",India,['40285620'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40285620_1-vti-home-collection-cotton-polyester-hand-woven-doormat-long-lasting-black.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285620-2_1-vti-home-collection-cotton-polyester-hand-woven-doormat-long-lasting-black.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285620-3_1-vti-home-collection-cotton-polyester-hand-woven-doormat-long-lasting-black.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285620-4_1-vti-home-collection-cotton-polyester-hand-woven-doormat-long-lasting-black.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made of cotton polyester.
2. Keep the entrances of your home clean, and free from dirt.
3. Highly durable and eco-friendly material.
4. Very easy to clean and washable.","1. You can use them at door entrances to keep your home clean, and free from dirt.
2. Can be used at the entrance, bathroom, kitchen, and wet areas.","[{'EAN Code': '40285620'}, {'Manufactured & Marketed by': 'VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India'}, {'Country of origin': 'India'}]","VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",-,-,-,-,"1. Brand:- VTI Home Collection.
2. Type:- Doormat.
3. Material:- Cotton-Polyester.
4. Colour:- Black.
5. Dimensions :- 600X400X5 mm
6. Weight:- 385 grams.
7. Shape:- Rectangle.
8. Design:- Abstract Design.
9. Package Content:- 1 Pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,VTI Home Collection,"VTI Home Collection Cotton Polyester Hand Woven Doormat - Long Lasting, Brown, 385 g","VTI Home Collection Cotton -Polyester Handwoven Doormats are made from a blend of cotton and polyester. It enables you to keep the entrances of your house clean and unfastened from dirt. The fibre is long-lasting, appropriate for excessive visitors' areas material that scrubs shoe soles easily. The material is designed for heavy visitors' entrances. It is easy to clean to easy and is washable. These are very long-lasting dirt manage Doormats on your protected front doorways. These Doormats are available in unique designs and sizes.",385 g,g,385 g,1,1,185,119,"VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",India,['40285619'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40285619_1-vti-home-collection-cotton-polyester-hand-woven-doormat-long-lasting-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285619-2_1-vti-home-collection-cotton-polyester-hand-woven-doormat-long-lasting-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285619-3_1-vti-home-collection-cotton-polyester-hand-woven-doormat-long-lasting-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285619-4_1-vti-home-collection-cotton-polyester-hand-woven-doormat-long-lasting-brown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made of cotton polyester.
2. Keep the entrances of your home clean, and free from dirt.
3. Highly durable and eco-friendly material.
4. Very easy to clean and washable.","1. You can use them at door entrances to keep your home clean, and free from dirt.
2. Can be used at the entrance, bathroom, kitchen, wet areas.","[{'EAN Code': '40285619'}, {'Manufactured & Marketed by': 'VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India'}, {'Country of origin': 'India'}]","VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",-,-,-,-,"1. Brand:- VTI Home Collection.
2. Type:- Doormat.
3. Material:- Cotton-Polyester.
4. Colour:- Brown.
5. Dimensions :- 600X400X5 mm
6. Weight:- 385 grams.
7. Shape:- Rectangle.
8. Design:- Abstract Design.
9. Package Content:- 1 Pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,VTI Home Collection,"VTI Home Collection Cotton Polyester Hand Woven Doormat - Long Lasting, Maroon, 385 g","VTI Home Collection Cotton -Polyester Hand-tufted Bath Rugs are made from a mix of cotton and polyester. It enables you to maintain the entrances of your house easily, unfastened from dirt. The fibre is long-lasting, appropriate for excessive visitors' areas material that scrubs shoe soles easily. It is very easy to clean and is washable and is very long-lasting. These rugs are available in extraordinary designs and sizes.",385 g,g,385 g,1,1,185,119,"VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",India,['40285621'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40285621_1-vti-home-collection-cotton-polyester-hand-woven-doormat-long-lasting-maroon.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285621-2_1-vti-home-collection-cotton-polyester-hand-woven-doormat-long-lasting-maroon.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285621-3_1-vti-home-collection-cotton-polyester-hand-woven-doormat-long-lasting-maroon.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285621-4_1-vti-home-collection-cotton-polyester-hand-woven-doormat-long-lasting-maroon.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made of cotton polyester.
2. Keep the entrances of your home clean, and free from dirt.
3. Highly durable and eco-friendly material.
4. Very easy to clean and is washable.","1. You can use them at door entrances to keep your home clean, and free from dirt.
2. Can be used at the entrance, bathroom, kitchen, and wet areas.","[{'EAN Code': '40285621'}, {'Manufactured & Marketed by': 'VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India'}, {'Country of origin': 'India'}]","VRINDAVAN TEXTILES (INDIA) Building Krishna Kunj, Gali No.6, Krishan Pura, Shiv Nagar, Panipat - 132103, (Haryana) India",-,-,-,-,"1. Brand:- VTI Home Collection.
2. Type:- Doormat.
3. Material:- Cotton-Polyester.
4. Colour:- Maroon.
5. Dimensions :- 600X400X5 mm
6. Weight:- 385 grams.
7. Shape:- Rectangle.
8. Design:- Abstract Design.
9. Package Content:- 1 Pc.",-
