L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients,Ingredient,From The Brand,About
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,VEEBA,"VEEBA Vinaigrette Dressing, 320 g Bottle","The shining star in the Indian food industry, Veeba is committed to the idea of responding to the changing palate of Indians today. Introducing the most innovative preparations made from the freshest ingredients, Fix up light and delicious salads with this vinaigrette salad sauce that is light on the calories and high on flavour.",320 g Bottle,g Bottle,320 g Bottle,1,1,135,135,"Veeba Food Services Private Limited, SP 17, RIICO Industrial Area, Neemrana, District-Alwar, Rajasthan-301705 (India)",India,['8906069401166'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40049008_4-veeba-vinaigrette-dressing.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Specially made for burger but can be used in fast foods and dip.,"[{'EAN Code': '8906069401166'}, {'Country Of Origin': 'India'}, {'Manufactured by': 'Veeba Food Services Private Limited, SP 17, RIICO Industrial Area, Neemrana, District-Alwar, Rajasthan-301705 (India)'}]",-,-,-,-,"Water, Synthetic Vinegar, Sugar, Liquid Glucose, Iodised Salt, Lemon Juice, Spices And Condiments And Permitted Stabilizers, Herbs And Yeast Extract.",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,VOILA,"VOILA Apple Cider Vinegar, 500 ml","Its raw & unfiltered with the mother. Apple cider vinegar, otherwise known as cider vinegar ACV, is a type of vinegar made from cider or apple must and has a pale to medium amber color. Unpasteurized or organic ACV contains mother of vinegar, which has a cobweb-like appearance and can make the vinegar look slightly congealed. Quantity: 500 ml (Bottle) Store in a cool, dark & dry place.",500 ml,ml,500 ml,1,1,335,301.5,The Unati Co-Op.Marketing-cum-Processing Society Ltd.Talwara Distt.Hoshiarpur.Panjab INDIA,India,['40075029'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40075029_4-voila-apple-cider-vinegar-with-mother.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075029-2_6-voila-apple-cider-vinegar-with-mother.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075029-3_6-voila-apple-cider-vinegar-with-mother.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075029-4_6-voila-apple-cider-vinegar-with-mother.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075029-5_6-voila-apple-cider-vinegar-with-mother.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Used In Salad Dressings, Marinades, Vinaigrettes, Food Preservatives, And Chutneys, Among Other Things.","['EAN Code: 40075029', 'Manufactured & Marketed by: The Unati Co-Op.Marketing-cum-Processing Society Ltd.Talwara Distt.Hoshiarpur.Panjab INDIA', 'Country of origin: India', 'Best Before__PSL__days from the date of delivery']",The Unati Co-Op.Marketing-cum-Processing Society Ltd.Talwara Distt.Hoshiarpur.Panjab INDIA,-,-,-,Apple Juice Brewed To 5% Acidity.,-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Wai Wai,"Wai Wai Chunky Schezwan Sauce - Used For Cooking, Enhances Taste, 250 g Single","Wai Wai Chunky Schezwan Sauce is a delicious and versatile sauce. It provides you with the perfect balance between the freshest ingredients from our farms, and a delicious base. This delicious sauce can be used as an accompaniment to a wide array of cuisines for enhancing the flavour is a flavourful to any dish. It is a spicy and hot condiment that is used as a dip. It can also be added to fry noodles or rice.",250 g Single,g Single,250 g Single,1,1,85,63.75,"CG Foods Enterprise, Plot No. 77. IIE, Pantnagar, Rudrapur, Udham Singh Nagar, Uttrakhand 263153",India,['8906013090026'],['10015051001282'],https://datalabs.siva3.io/image/Eunimart_groceries_40234037_1-wai-wai-chunky-schezwan-sauce-used-for-cooking-enhances-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234037-2_1-wai-wai-chunky-schezwan-sauce-used-for-cooking-enhances-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234037-3_1-wai-wai-chunky-schezwan-sauce-used-for-cooking-enhances-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234037-4_1-wai-wai-chunky-schezwan-sauce-used-for-cooking-enhances-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234037-5_1-wai-wai-chunky-schezwan-sauce-used-for-cooking-enhances-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234037-6_1-wai-wai-chunky-schezwan-sauce-used-for-cooking-enhances-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234037-7_1-wai-wai-chunky-schezwan-sauce-used-for-cooking-enhances-taste.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,It can be consumed directly and can be used for cooking as well.,"[{'EAN Code': '8906013090026'}, {'FSSAI No': '10015051001282'}, {'Manufactured & Marketed by': 'CG Foods Enterprise, Plot No. 77. IIE, Pantnagar, Rudrapur, Udham Singh Nagar, Uttrakhand 263153'}, {'Country of origin': 'India'}]","CG Foods Enterprise, Plot No. 77. IIE, Pantnagar, Rudrapur, Udham Singh Nagar, Uttrakhand 263153",-,-,-,"(Vegetable Sauce 2.3.28): Water, Liquid Glucose, Sugar, Sunflower Oil, Onion, Ginger, Iodised Salt, Garlic, Spices &Condiments Schezwan Pepper, Thickener (INS 1422), Acidity Regulator (NS 260 Flavour Enhancer (INS 635), Oleoresin (Paprika), Preservatives (INS 211).",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Wai Wai,"Wai Wai Dark Soya Sauce - With Potential Health Benefits, Oriental Taste, 218 g Single","Wai Wai Soya Sauce is naturally brewed from the best quality soybeans, wheat and seasoned with salt. It is a well-balanced flavour and taste of saltiness, sweetness and tartness. It has potential health benefits, including for the immune system, gut health, cancer and blood pressure. The overall flavour of soy sauce helps balance different taste components. It can be added directly to food and is used as a dip or salt flavour in cooking. Soy sauce is mostly eaten with rice, noodles, and sushi or sashimi, or can also be mixed with ground wasabi for dipping.",218 g Single,g Single,218 g Single,1,1,55,41.25,"CG Foods Enterprise, Plot No. 77. IIE, Pantnagar, Rudrapur, Udham Singh Nagar, Uttrakhand 263153",India,['8906013090088'],['10015051001282'],https://datalabs.siva3.io/image/Eunimart_groceries_40234039_1-wai-wai-dark-soya-sauce-with-potential-health-benefits-oriental-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234039-2_1-wai-wai-dark-soya-sauce-with-potential-health-benefits-oriental-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234039-3_1-wai-wai-dark-soya-sauce-with-potential-health-benefits-oriental-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234039-4_1-wai-wai-dark-soya-sauce-with-potential-health-benefits-oriental-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234039-5_1-wai-wai-dark-soya-sauce-with-potential-health-benefits-oriental-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234039-6_1-wai-wai-dark-soya-sauce-with-potential-health-benefits-oriental-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234039-7_1-wai-wai-dark-soya-sauce-with-potential-health-benefits-oriental-taste.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. It is used as a seasoning agent while saut̩ing vegetables.
2. It is also used as an alternative for salt in stews and soups.","['EAN Code: 8906013090088', 'FSSAI No: 10015051001282', 'Manufactured & Marketed by: CG Foods Enterprise, Plot No. 77. IIE, Pantnagar, Rudrapur, Udham Singh Nagar, Uttrakhand 263153', 'Country of origin: India', 'Best before 02-09-2023' ]","CG Foods Enterprise, Plot No. 77. IIE, Pantnagar, Rudrapur, Udham Singh Nagar, Uttrakhand 263153",-,-,-,"(Soybean Sauce- 12.9.2.2): Water, Sugar, Iodised Salt Soybean Extract (10%), Natural Colour (INS 150c), Permitted Acidity Regulator (INS 260) Emulsifying And Stabilizing Agent (INS 415, INS 412), Preservative (INS 211).",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Wai Wai,"Wai Wai Premium Green Chilli Sauce - Rich In Vitamin C & Beta-Carotene, 210 g Single","Wai Wai Green Chilli Sauce made from fresh green chillies will give extra punch to your dishes. It is loaded with Vitamin C and beta-carotene, green chillies are great for healthy eyes, skin and immune systems. It can be used as a cooking sauce or just drizzle on fried rice, noodles or Manchurians and paneer chilli. This delicious chutney can be used as an accompaniment to a wide array of cuisines for enhancing the flavour of many dishes.",210 g Single,g Single,210 g Single,1,1,55,41.25,"CG Foods Enterprise, Plot No. 77. IIE, Pantnagar, Rudrapur, Udham Singh Nagar, Uttrakhand 263153",India,['8906013090002'],['10015051001282'],https://datalabs.siva3.io/image/Eunimart_groceries_40234036_1-wai-wai-premium-green-chilli-sauce-rich-in-vitamin-c-beta-carotene.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234036-2_1-wai-wai-premium-green-chilli-sauce-rich-in-vitamin-c-beta-carotene.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234036-3_1-wai-wai-premium-green-chilli-sauce-rich-in-vitamin-c-beta-carotene.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234036-4_1-wai-wai-premium-green-chilli-sauce-rich-in-vitamin-c-beta-carotene.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234036-5_1-wai-wai-premium-green-chilli-sauce-rich-in-vitamin-c-beta-carotene.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234036-6_1-wai-wai-premium-green-chilli-sauce-rich-in-vitamin-c-beta-carotene.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234036-7_1-wai-wai-premium-green-chilli-sauce-rich-in-vitamin-c-beta-carotene.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Can be used in Chinese and Indo-Chinese dishes like fried rice.
2. It can also be used as a dip or in marinades.","[{'EAN Code': '8906013090002'}, {'FSSAI No': '10015051001282'}, {'Manufactured & Marketed by': 'CG Foods Enterprise, Plot No. 77. IIE, Pantnagar, Rudrapur, Udham Singh Nagar, Uttrakhand 263153'}, {'Country of origin': 'India'}]","CG Foods Enterprise, Plot No. 77. IIE, Pantnagar, Rudrapur, Udham Singh Nagar, Uttrakhand 263153",-,-,-,"(Culinary Sauces 2.3.28): Green Chilli Pulp (50%), Water, Jwala Green, Chilli (5%), Iodised Salt, Sugar, Stabilizing, Agent (INS 415, INS 1442), Acidity Regulator (INS260), Spices Extract And Preservative (INS 211).",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Wai Wai,"Wai Wai Premium Red Chilli Sauce - With Bhut Jolokia, Rich In Vitamin C, 220 g Single",Wai Wai Red Chilli Sauce is made from red chillies and seasoned with spices. It is a quality product hygienically processed and packed to retain its freshness and colour. It is packed with Vitamin C that helps in supporting the immune system and combat chronic diseases. This sauce adds spice and flavour to anything from Asian recipes to Western favourites. You can use it as a wonderful dip for finger foods of all kinds or a side sauce to add more spice to food.,220 g Single,g Single,220 g Single,1,1,55,41.25,"CG Foods Enterprise, Plot No. 77. IIE, Pantnagar, Rudrapur, Udham Singh Nagar, Uttrakhand 263153",India,['8906013090019'],['10015051001282'],https://datalabs.siva3.io/image/Eunimart_groceries_40234035_1-wai-wai-premium-red-chilli-sauce-with-bhut-jolokia-rich-in-vitamin-c.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234035-2_1-wai-wai-premium-red-chilli-sauce-with-bhut-jolokia-rich-in-vitamin-c.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234035-3_1-wai-wai-premium-red-chilli-sauce-with-bhut-jolokia-rich-in-vitamin-c.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234035-4_1-wai-wai-premium-red-chilli-sauce-with-bhut-jolokia-rich-in-vitamin-c.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234035-5_1-wai-wai-premium-red-chilli-sauce-with-bhut-jolokia-rich-in-vitamin-c.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234035-6_1-wai-wai-premium-red-chilli-sauce-with-bhut-jolokia-rich-in-vitamin-c.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234035-7_1-wai-wai-premium-red-chilli-sauce-with-bhut-jolokia-rich-in-vitamin-c.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Most commonly used in Chinese and Indo-Chinese dishes like fried rice.
2. It can also be used as a dip or in marinades.","[{'EAN Code': '8906013090019'}, {'FSSAI No': '10015051001282'}, {'Manufactured & Marketed by': 'CG Foods Enterprise, Plot No. 77. IIE, Pantnagar, Rudrapur, Udham Singh Nagar, Uttrakhand 263153'}, {'Country of origin': 'India'}]","CG Foods Enterprise, Plot No. 77. IIE, Pantnagar, Rudrapur, Udham Singh Nagar, Uttrakhand 263153",-,-,-,"(Culinary Sauces 2.3.28): Water, Sugar, Red Chilli (7%), Bhut Jolokia (5%), Iodised Salt, Stabilizing Agent (INS415, INS1442), Spices And Condiments, Acidity Regulator (INS 260), , Spices Extract And Preservative (E211).",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Wai Wai,"Wai Wai Vinegar - Enhances Taste, 180 ml Single",Wai Wai Vinegar is an aqueous solution of acetic acid and trace compounds. Vinegar is a combination of acetic acid and water made by a two-step fermentation process. It is used in cooking not only for its flavour qualities but also for its chemical properties. This sour liquid is used as a condiment to add flavour.,180 ml Single,ml Single,180 ml Single,1,1,50,37.5,"CG Foods Enterprise, Plot No. 77. IIE, Pantnagar, Rudrapur, Udham Singh Nagar, Uttrakhand 263153",India,['40234038'],['10015051001282'],https://datalabs.siva3.io/image/Eunimart_groceries_40234038_1-wai-wai-vinegar-enhances-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234038-2_1-wai-wai-vinegar-enhances-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234038-3_1-wai-wai-vinegar-enhances-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234038-4_1-wai-wai-vinegar-enhances-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234038-5_1-wai-wai-vinegar-enhances-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234038-6_1-wai-wai-vinegar-enhances-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234038-7_1-wai-wai-vinegar-enhances-taste.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Creating flavourful dressings for a wide array of salads is the most popular way to use vinegar.
2. It is also used in sauces and marinades.
3. Vinegar is used in the pickling process during food preparation.","[{'EAN Code': '40234038'}, {'FSSAI No': '10015051001282'}, {'Manufactured & Marketed by': 'CG Foods Enterprise, Plot No. 77. IIE, Pantnagar, Rudrapur, Udham Singh Nagar, Uttrakhand 263153'}, {'Country of origin': 'India'}]","CG Foods Enterprise, Plot No. 77. IIE, Pantnagar, Rudrapur, Udham Singh Nagar, Uttrakhand 263153",-,-,-,"(Synthetic Vinegar 2.3.46-2): Water, Apple Cider Vinegar (5%). Acidity Regulator [Ins 260 (4%)].",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Weikfield,"Weikfield Chilli Vinegar, 200 g Plastic Bottle",The spiciness of a fresh green chilli diffusing its heat into sharp vinegar makes this spicy vinegar a unique fusion of spicy and sour notes.,200 g Plastic Bottle,g Plastic Bottle,200 g Plastic Bottle,1,1,55,49,"Weikfield Foods Pvt Ltd, Nalagarh - Bharatgarh Road, Village Bhatian, Nalagarh (H.P.) - 174101",India,['40053874'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40053874_1-weikfield-chilli-vinegar.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Water, Acidity Regulator - Acetic Acid (4%), Green Chilli",-,-,"[{'EAN Code': '40053874'}, {'Country of origin': 'India'}, {'Manufactured by': 'Weikfield Foods Pvt Ltd, Nalagarh - Bharatgarh Road, Village Bhatian, Nalagarh (H.P.) - 174101'}]",-,-,-,-,-,-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Weikfield,"Weikfield Garlic Chilli Sauce, 200 g Bottle","WeikField Garlic Chilli Sauce. Add a spicy zing to your favourite snacks with our Chinese sauce. A fiery blend of herbs & spices with a tempting aroma and spicy taste, it can make any snack mouth-watering. Give a new flavour to evergreen snacks or use it as a dip for your favourite munchies.",200 g Bottle,g Bottle,200 g Bottle,1,1,60,54,"Weikfield Foods Pvt Ltd, Nalagarh - Bharatgarh Road, Village Bhatian, Nalagarh (H.P.) - 174101",India,['40008361'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40008361_2-weikfield-garlic-chilli-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40008361-2_1-weikfield-garlic-chilli-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40008361-3_1-weikfield-garlic-chilli-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40008361-4_1-weikfield-garlic-chilli-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40008361-5_1-weikfield-garlic-chilli-sauce.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"A multipurpose product to spice up your rice, dal, pasta sauce, Maggi & Frankies.","[{'EAN Code': '40008361'}, {'Country Of Origin': 'India'}, {'Manufactured by': 'Weikfield Foods Pvt Ltd, Nalagarh - Bharatgarh Road, Village Bhatian, Nalagarh (H.P.) - 174101'}]",-,-,-,-,"Water, Potatoes, Sugar, Garlic (8%), Tomato, Salt, Onion, Red Chillies (3%), Acidity Regulator Ins 260 Stabilizer Ins 412 & 415, Spices & Condiments, Preservatives Ins 211, Contain Class Ii Preservatives Ins 211",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Weikfield,"Weikfield Green Chilli Sauce, 200 g","Weikfield Green chilli sauce, made from 100% fresh chillies, will add taste not only to your food but to your life as well. Enjoy it with your evening snacks and can be used in your recipes too.",200 g,g,200 g,1,1,60,54,"Weikfield Foods Pvt Ltd, Nalagarh - Bharatgarh Road, Village Bhatian, Nalagarh (H.P.) - 174101",India,['40053869'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40053869_1-weikfield-green-chilli-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40053869-2_1-weikfield-green-chilli-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40053869-3_1-weikfield-green-chilli-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40053869-4_1-weikfield-green-chilli-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40053869-5_1-weikfield-green-chilli-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40053869-6_1-weikfield-green-chilli-sauce.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Weikfield Green Chilli Sauce can be used as a great substitute for whole green chillies, it can be creatively used while cooking for better taste.","[{'EAN Code': '40053869'}, {'Country Of Origin': 'India'}, {'Manufactured by': 'Weikfield Foods Pvt Ltd, Nalagarh - Bharatgarh Road, Village Bhatian, Nalagarh (H.P.) - 174101'}]",-,-,-,-,"Water, Potatoes, Sugar, Garlic, Salt, Green Chillies (25%), Coriander, Cornflour, Spices & Condiments, Acidity Regulator Ins 260, Stabilizer Ins 412 & 415, Preservatives Ins 211,",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Weikfield,"Weikfield Peprico Sauce, 90 g","Give a spicy punch to your everyday delicacies with weikfield speciality sauces and condiments. Made with the choicest ingredients in perfect proportion, our sauces and condiments are bound to elevate your dishes 100% veg Traditional English recipe",90 g,g,90 g,1,1,60,60,"Weikfield Foods Pvt Ltd, Nalagarh - Bharatgarh Road, Village Bhatian, Nalagarh (H.P.) - 174101",India,['40067873'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40067873_1-weikfield-peprico-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067873-2_1-weikfield-peprico-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067873-3_1-weikfield-peprico-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067873-4_1-weikfield-peprico-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067873-5_1-weikfield-peprico-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067873-6_1-weikfield-peprico-sauce.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40067873'}, {'Country Of Origin': 'India'}]",-,-,-,-,"Tomatoes (50%),
Cheese,
Cashew Nuts,
Refined Soyabean Oil,
Tomato Paste,
Olives,
Mixed Spices,
Basil Leaves,
Iodised Salt,
Garlic,
Olive Oil,
Sugar,
Acidity Regulators (Ins 330, Ins 260),
Emulsifier (Ins 322),
Preservatives (Ins 211, Ins 2020),
Antioxidant (Ins 319).",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Weikfield,"Weikfield Red Chilli Sauce, 200 g","Weikfield red chilli sauce, made from 100% fresh Red chillies, will add taste not only to your food but to your life as well. Enjoy your evening snacks and can be used in your recipes too.",200 g,g,200 g,1,1,60,54,"Weikfield Foods Pvt Ltd, Nalagarh - Bharatgarh Road, Village Bhatian, Nalagarh (H.P.) - 174101",India,['40053870'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40053870_1-weikfield-red-chilli-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40053870-2_1-weikfield-red-chilli-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40053870-3_1-weikfield-red-chilli-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40053870-4_1-weikfield-red-chilli-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40053870-5_1-weikfield-red-chilli-sauce.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40053870', 'Country Of Origin: India', 'Manufactured by: Weikfield Foods Pvt Ltd, Nalagarh - Bharatgarh Road, Village Bhatian, Nalagarh (H.P.) - 174101', 'Best before 16-07-2023' ]",-,-,-,-,"Water, Potatoes, Sugar, Garlic, Salt, Red Chillies (7%), Ginger, Spices & Condiments, Acidity Regulator Ins 260, Stabilizer Ins 412 & 415, Preservatives Ins 211,",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Weikfield,"Weikfield Soya Sauce, 220 g","Speciality Sauce. Soy sauce is a salty liquid condiment traditionally produced by fermenting soybeans and wheat. Add a spicy zing to your favourite snacks with our Chinese sauce. A fiery blend of herbs & spices with a tempting aroma and spicy taste, it can make any snack mouth-watering",220 g,g,220 g,1,1,60,54,"Weikfield Foods Pvt Ltd, Nalagarh - Bharatgarh Road, Village Bhatian, Nalagarh (H. P. ) - 174101",India,['40067874'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40067874_1-weikfield-soya-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067874-2_1-weikfield-soya-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067874-3_1-weikfield-soya-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067874-4_1-weikfield-soya-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40067874-5_1-weikfield-soya-sauce.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40067874'}, {'Country Of Origin': 'India'}, {'Manufactured by': 'Weikfield Foods Pvt Ltd, Nalagarh - Bharatgarh Road, Village Bhatian, Nalagarh (H. P. ) - 174101'}]",-,-,-,-,"Water, Jaggery, Salt, Soya Bean",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Weikfield,"Weikfield Tomato Ketchup, 1 Kg","Rich Tomato is made from fresh and real tomatoes with zero artificial colour and zero MSG (monosodium glutamate). Its thick and yummy taste will make you enjoy your food to the fullest. Use with burgers, samosas, evening snacks like fries, namkeen etc.",1 Kg,Kg,1 Kg,1,1,150,150,"Weikfield Foods Pvt Ltd, Nalagarh - Bharatgarh Road, Village Bhatian, Nalagarh (H. P. ) - 174101",India,['40053871'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40053871_1-weikfield-tomato-ketchup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40053871-2_1-weikfield-tomato-ketchup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40053871-3_1-weikfield-tomato-ketchup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40053871-4_1-weikfield-tomato-ketchup.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40053871-5_1-weikfield-tomato-ketchup.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40053871'}, {'Country Of Origin': 'India'}, {'Manufactured by': 'Weikfield Foods Pvt Ltd, Nalagarh - Bharatgarh Road, Village Bhatian, Nalagarh (H. P. ) - 174101'}]",-,-,-,-,"Water, Toamto Paste, Sugar, Onion, Garlic, Ginger, Spices & Condiments.",-,-,-
