L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to Ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),Size Chart,GTIN,HSN,EAN,Season,Occasion,Design / Style Type,Trend,Pattern,Features,Fabric,Fabric Finish,Material Finish,Max Sale Quantity,Bundles / Multipack Sets,Fit,Collar,Neck,Sleeve Length,Sports Type,Pockets,Reversible,Lining,Waist Rise,Length,Insole,Sole Material,Toe Shape,Outsole,Fastening,Midsole,Closure Type,Base Metal,Plating,Stone Type,Gem Type,Strap Material,Buckle Type,Buckle Material,Dial Shape,Frame / Rim Type,Frame Shape,Frame Colour,Frame Size,Frame Material,Face Shape,Lens Material,Lens Colour,Compartment Closure,External Pocket,Laptop Compartment,Laptop Size,Shoulder Strap Type,Volume [Ltrs.],Water Resistance,Lock Type,Dead Weight,Display,Glass Material,Warranty,Battery Life,Bluetooth,Call Function,Pedometer,Heart Rate Monitor,Sleep Monitor,SPO2 Monitor,Dupatta Pattern,Kurta Pattern,Ornamentation,Coverage,Padding,Seam,Straps,Closure,Waist Band,Gender,images.img1,images.img2,images.img3,images.img4,images.img5,Care for me,Pattern Coverage,Print or Pattern Type,Sleeve Styling,Sustainable,Wash Care,Weave Type,Character,images.img6,images.img7,Surface Styling,Type,Transparency,Sport Type,Fabric 2,Fabric Type,Contact Brand or Retailer for pre-sales product queries,images.img8,images.img9,Technology,Fabric 3,images.img10,Eunimart Reference Code
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Blue & Lime Green Graphic Print Cotton T-shirt,"Blue,Green",6-12M,1,YK,599,599,"Blue and lime green Tshirt for boys
Graphic printed
Regular length
Round neck
Short, regular sleeves
Knitted cotton fabric",-,-,1,Units,Cotton,"Omnitech Retail, Paarth Clothing Private LimitedPLOT NO. 07, INDUSTRIAL ESTATE,,Behind Masat Police Station,,Silvassa,Dadar and nagar haveli,396230",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,"Graphic,Printed",-,Cotton,"Printed,Knitted",-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_YK_InfantBoysBlue&LimeGreenGraphicPrintCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_YK_InfantBoysBlue&LimeGreenGraphicPrintCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_YK_InfantBoysBlue&LimeGreenGraphicPrintCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_YK_InfantBoysBlue&LimeGreenGraphicPrintCottonT-shirt_4.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00395327
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Blue & Lime Green Graphic Print Cotton T-shirt,"Blue,Green",12-18M,1,YK,599,599,"Blue and lime green Tshirt for boys
Graphic printed
Regular length
Round neck
Short, regular sleeves
Knitted cotton fabric",-,-,1,Units,Cotton,"Omnitech Retail, Paarth Clothing Private LimitedPLOT NO. 07, INDUSTRIAL ESTATE,,Behind Masat Police Station,,Silvassa,Dadar and nagar haveli,396230",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,"Graphic,Printed",-,Cotton,"Printed,Knitted",-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_YK_InfantBoysBlue&LimeGreenGraphicPrintCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_YK_InfantBoysBlue&LimeGreenGraphicPrintCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_YK_InfantBoysBlue&LimeGreenGraphicPrintCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_YK_InfantBoysBlue&LimeGreenGraphicPrintCottonT-shirt_4.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00395328
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Blue & Lime Green Graphic Print Cotton T-shirt,"Blue,Green",18-24M,1,YK,599,599,"Blue and lime green Tshirt for boys
Graphic printed
Regular length
Round neck
Short, regular sleeves
Knitted cotton fabric",-,-,1,Units,Cotton,"Omnitech Retail, Paarth Clothing Private LimitedPLOT NO. 07, INDUSTRIAL ESTATE,,Behind Masat Police Station,,Silvassa,Dadar and nagar haveli,396230",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,"Graphic,Printed",-,Cotton,"Printed,Knitted",-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_YK_InfantBoysBlue&LimeGreenGraphicPrintCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_YK_InfantBoysBlue&LimeGreenGraphicPrintCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_YK_InfantBoysBlue&LimeGreenGraphicPrintCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_YK_InfantBoysBlue&LimeGreenGraphicPrintCottonT-shirt_4.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00395329
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Black & Red Brand Logo Print Pure Cotton Round Neck T-shirt,"Red,Black",12M,1,Levis,1695,1356,"Black and Red brand logo print T-shirt, has a round neck, and short sleeves",-,-,1,Units,Cotton,"RJ Corp Limited, EMBEE INTERNATIONAL IND, EGYPT",Egypt,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Brand,-,"Pure Cotton,Cotton",-,-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_Levis_InfantBoysBlack&RedBrandLogoPrintPureCottonRoundNeckT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_Levis_InfantBoysBlack&RedBrandLogoPrintPureCottonRoundNeckT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_Levis_InfantBoysBlack&RedBrandLogoPrintPureCottonRoundNeckT-shirt_3.jpg,-,-,-,Chest,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00395359
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Black & Red Brand Logo Print Pure Cotton Round Neck T-shirt,"Red,Black",18M,1,Levis,1695,1356,"Black and Red brand logo print T-shirt, has a round neck, and short sleeves",-,-,1,Units,Cotton,"RJ Corp Limited, EMBEE INTERNATIONAL IND, EGYPT",Egypt,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Brand,-,"Pure Cotton,Cotton",-,-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_Levis_InfantBoysBlack&RedBrandLogoPrintPureCottonRoundNeckT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_Levis_InfantBoysBlack&RedBrandLogoPrintPureCottonRoundNeckT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_Levis_InfantBoysBlack&RedBrandLogoPrintPureCottonRoundNeckT-shirt_3.jpg,-,-,-,Chest,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00395360
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Black & Red Brand Logo Print Pure Cotton Round Neck T-shirt,"Red,Black",24M,1,Levis,1695,1356,"Black and Red brand logo print T-shirt, has a round neck, and short sleeves",-,-,1,Units,Cotton,"RJ Corp Limited, EMBEE INTERNATIONAL IND, EGYPT",Egypt,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Brand,-,"Pure Cotton,Cotton",-,-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_Levis_InfantBoysBlack&RedBrandLogoPrintPureCottonRoundNeckT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_Levis_InfantBoysBlack&RedBrandLogoPrintPureCottonRoundNeckT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_Levis_InfantBoysBlack&RedBrandLogoPrintPureCottonRoundNeckT-shirt_3.jpg,-,-,-,Chest,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00395361
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys White & Red Brand Logo Print Cotton T-shirt,"White,Red",12M,1,Levis,1695,1356,"White and red Tshirt for boys
Brand logo printed
Regular length
Round neck
Short, regular sleeves
Knitted cotton fabric",-,-,1,Units,Cotton,"RJ Corp Limited, Egypt",Egypt,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,"Printed,Brand",-,Cotton,"Printed,Knitted",-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_Levis_InfantBoysWhite&RedBrandLogoPrintCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_Levis_InfantBoysWhite&RedBrandLogoPrintCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_Levis_InfantBoysWhite&RedBrandLogoPrintCottonT-shirt_3.jpg,-,-,-,Chest,Brand Logo,Regular Sleeves,Regular,-,Knitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00396556
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys White & Red Brand Logo Print Cotton T-shirt,"White,Red",18M,1,Levis,1695,1356,"White and red Tshirt for boys
Brand logo printed
Regular length
Round neck
Short, regular sleeves
Knitted cotton fabric",-,-,1,Units,Cotton,"RJ Corp Limited, Egypt",Egypt,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,"Printed,Brand",-,Cotton,"Printed,Knitted",-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_Levis_InfantBoysWhite&RedBrandLogoPrintCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_Levis_InfantBoysWhite&RedBrandLogoPrintCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_Levis_InfantBoysWhite&RedBrandLogoPrintCottonT-shirt_3.jpg,-,-,-,Chest,Brand Logo,Regular Sleeves,Regular,-,Knitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00396557
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys White & Red Brand Logo Print Cotton T-shirt,"White,Red",24M,1,Levis,1695,1356,"White and red Tshirt for boys
Brand logo printed
Regular length
Round neck
Short, regular sleeves
Knitted cotton fabric",-,-,1,Units,Cotton,"RJ Corp Limited, Egypt",Egypt,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,"Printed,Brand",-,Cotton,"Printed,Knitted",-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_Levis_InfantBoysWhite&RedBrandLogoPrintCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_Levis_InfantBoysWhite&RedBrandLogoPrintCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_Levis_InfantBoysWhite&RedBrandLogoPrintCottonT-shirt_3.jpg,-,-,-,Chest,Brand Logo,Regular Sleeves,Regular,-,Knitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00396558
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Pack of 2 Cotton T-shirts,"White,Red,Green,Blue",0-6M,1,YK Basics,899,269,"Pack of 2 T-shirts
Red and white printed t-shirt
Blue and green printed t-shirt
Each has a round neck, short sleeves, button closure",-,-,2,Units,Cotton,"Supercom Net, Paarth Clothing Private LimitedPLOT NO. 07, INDUSTRIAL ESTATE,,Behind Masat Police Station,,Silvassa,Dadar and nagar haveli,396230",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Printed,-,Cotton,Printed,-,-,2,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_4.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00397081
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Pack of 2 Cotton T-shirts,"White,Red,Green,Blue",6-12M,1,YK Basics,899,269,"Pack of 2 T-shirts
Red and white printed t-shirt
Blue and green printed t-shirt
Each has a round neck, short sleeves, button closure",-,-,2,Units,Cotton,"Supercom Net, Paarth Clothing Private LimitedPLOT NO. 07, INDUSTRIAL ESTATE,,Behind Masat Police Station,,Silvassa,Dadar and nagar haveli,396230",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Printed,-,Cotton,Printed,-,-,2,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_4.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_5.jpg,-,-,-,-,-,-,-,-,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_6.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_7.jpg,-,-,-,-,-,-,-,-,-,-,-,-,EU00397082
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Pack of 2 Cotton T-shirts,"White,Red,Green,Blue",12-18M,1,YK Basics,899,269,"Pack of 2 T-shirts
Red and white printed t-shirt
Blue and green printed t-shirt
Each has a round neck, short sleeves, button closure",-,-,2,Units,Cotton,"Supercom Net, Paarth Clothing Private LimitedPLOT NO. 07, INDUSTRIAL ESTATE,,Behind Masat Police Station,,Silvassa,Dadar and nagar haveli,396230",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Printed,-,Cotton,Printed,-,-,2,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_4.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_5.jpg,-,-,-,-,-,-,-,-,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_6.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_7.jpg,-,-,-,-,-,-,-,-,-,-,-,-,EU00397083
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Pack of 2 Cotton T-shirts,"White,Red,Green,Blue",18-24M,1,YK Basics,899,269,"Pack of 2 T-shirts
Red and white printed t-shirt
Blue and green printed t-shirt
Each has a round neck, short sleeves, button closure",-,-,2,Units,Cotton,"Supercom Net, Paarth Clothing Private LimitedPLOT NO. 07, INDUSTRIAL ESTATE,,Behind Masat Police Station,,Silvassa,Dadar and nagar haveli,396230",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Printed,-,Cotton,Printed,-,-,2,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_4.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_5.jpg,-,-,-,-,-,-,-,-,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_6.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBasics_InfantBoysPackof2CottonT-shirts_7.jpg,-,-,-,-,-,-,-,-,-,-,-,-,EU00397084
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pack of 2 Pure Cotton Minnie Mouse Printed T-shirts,"Pink,Blue,Black,White",0-6M,1,YK Baby,1099,329,"Pack of 2
Blue, pin and white Minnie mouse print t-shirt. Has a round neck, short sleeves, straight hem and snap button closure at shoulder
Pink, white and black Minnie mouse print t-shirt. Has a round neck, short sleeves, straight hem and snap button closure at shoulder",-,-,2,Units,Cotton,"Vision Star, Skanda international4/100 k.g palayam road,veerapandi post-Tirupur-Tamilnadu-641605",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Printed,-,"Pure Cotton,Cotton",Printed,-,-,2,Straight,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_YKBaby_InfantGirlsPackof2PureCottonMinnieMousePrintedT-shirts_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBaby_InfantGirlsPackof2PureCottonMinnieMousePrintedT-shirts_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBaby_InfantGirlsPackof2PureCottonMinnieMousePrintedT-shirts_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBaby_InfantGirlsPackof2PureCottonMinnieMousePrintedT-shirts_4.jpg,-,-,-,-,-,-,-,-,Minnie Mouse,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00397251
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pack of 2 Pure Cotton Minnie Mouse Printed T-shirts,"Pink,Blue,Black,White",6-12M,1,YK Baby,1099,329,"Pack of 2
Blue, pin and white Minnie mouse print t-shirt. Has a round neck, short sleeves, straight hem and snap button closure at shoulder
Pink, white and black Minnie mouse print t-shirt. Has a round neck, short sleeves, straight hem and snap button closure at shoulder",-,-,2,Units,Cotton,"Vision Star, Skanda international4/100 k.g palayam road,veerapandi post-Tirupur-Tamilnadu-641605",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Printed,-,"Pure Cotton,Cotton",Printed,-,-,2,Straight,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_YKBaby_InfantGirlsPackof2PureCottonMinnieMousePrintedT-shirts_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBaby_InfantGirlsPackof2PureCottonMinnieMousePrintedT-shirts_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBaby_InfantGirlsPackof2PureCottonMinnieMousePrintedT-shirts_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBaby_InfantGirlsPackof2PureCottonMinnieMousePrintedT-shirts_4.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBaby_InfantGirlsPackof2PureCottonMinnieMousePrintedT-shirts_5.jpg,-,-,-,-,-,-,-,Minnie Mouse,https://datalabs.siva3.io/images/KidsTshirts_YKBaby_InfantGirlsPackof2PureCottonMinnieMousePrintedT-shirts_6.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00397252
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pack of 2 Pure Cotton Minnie Mouse Printed T-shirts,"Pink,Blue,Black,White",12-18M,1,YK Baby,1099,329,"Pack of 2
Blue, pin and white Minnie mouse print t-shirt. Has a round neck, short sleeves, straight hem and snap button closure at shoulder
Pink, white and black Minnie mouse print t-shirt. Has a round neck, short sleeves, straight hem and snap button closure at shoulder",-,-,2,Units,Cotton,"Vision Star, Skanda international4/100 k.g palayam road,veerapandi post-Tirupur-Tamilnadu-641605",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Printed,-,"Pure Cotton,Cotton",Printed,-,-,2,Straight,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_YKBaby_InfantGirlsPackof2PureCottonMinnieMousePrintedT-shirts_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBaby_InfantGirlsPackof2PureCottonMinnieMousePrintedT-shirts_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBaby_InfantGirlsPackof2PureCottonMinnieMousePrintedT-shirts_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBaby_InfantGirlsPackof2PureCottonMinnieMousePrintedT-shirts_4.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKBaby_InfantGirlsPackof2PureCottonMinnieMousePrintedT-shirts_5.jpg,-,-,-,-,-,-,-,Minnie Mouse,https://datalabs.siva3.io/images/KidsTshirts_YKBaby_InfantGirlsPackof2PureCottonMinnieMousePrintedT-shirts_6.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00397253
