L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Care Instruction,Specification,About
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Polyset,"Polyset Open Marvel Basket - 4 Sizes, Matte Brown, 4 pcs","Polyset Marvel Open Basket is made of high-quality BPA free virgin plastic. This basket comes with a lid and has a handle which makes it easy to carry. It helps you keep your space/ room clean. The baskets design is trendy, attractive and available in many colours. This basket is strong, durable and lightweight making it a multi-purpose basket. It is ideal for use in bathroom or bedroom or dressing room. It comes in a set of 4 in different sizes.",4 pcs,pcs,4 pcs,4,1,519,279,"Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000",India,['40228489'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40228489_1-polyset-open-marvel-basket-4-sizes-matte-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228489-2_1-polyset-open-marvel-basket-4-sizes-matte-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228489-3_1-polyset-open-marvel-basket-4-sizes-matte-brown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228489-4_1-polyset-open-marvel-basket-4-sizes-matte-brown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is made of high-quality BPA free virgin plastic and it comes with a lid.
It is strong, durable and lightweight. 
It is Ideal for use in the bathroom or bedroom or dressing room.",It is ideal for use in bathroom or bedroom or dressing room.,"['EAN Code: 40228489', 'Manufactured & Marketed By: Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000', 'Country of Origin: India', '","Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000",-,-,-,"Brand:- Polyset.
Type:- Basket.
Material:- Plastic.
Colour:- Matte Brown
Weight:- 4pcs
Capacity:- NA.
Features:- Used in office, Medicine and pills storage, ideal for wardrobe, Unbreakable and pure virgin Plastic. 8
Material Grade:- Plastic. 
Thickness:- NA.
Non-Stick:- NA
Induction Friendly:- NA 
Handle Material:- NA.
Handle Included:- No.
Lid Included:- No.
Lid Material:- NA.
Package Content :- 4 Pcs Marvel Basket. Marvel basket 10 - Capacity - 650 ml Weight - 50 Gms Product Size - Dia 107 x 110 ht Marvel basket 15 - Capacity - 1.2 ltr Weight - 84.5 Gms Product Size - 198 x 142 x 60 ht Marvel basket 20- Capacity - 4.5 ltr Weight - 279 Gms Product Size - 265 x 206 x 108 ht Marvel basket 50 - Capacity - 13 ltr Weight - 598 Gms Product Size - 372 x 318 x 133 ht",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Polyset,"Polyset Open Marvel Basket - 4 Sizes, Silver, 4 pcs","Polyset Marvel Open Basket is made of high-quality BPA free virgin plastic. This basket comes with a lid and has a handle which makes it easy to carry. It helps you keep your space/ room clean. The baskets design is trendy, attractive and available in many colours. This basket is strong, durable and lightweight making it a multi-purpose basket. It is ideal for use in bathroom or bedroom or dressing room. It comes in a set of 4 in different sizes.",4 pcs,pcs,4 pcs,4,1,519,279,"Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000",India,['40228491'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40228491_1-polyset-open-marvel-basket-4-sizes-silver.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228491-2_1-polyset-open-marvel-basket-4-sizes-silver.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228491-3_1-polyset-open-marvel-basket-4-sizes-silver.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228491-4_1-polyset-open-marvel-basket-4-sizes-silver.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is made of high-quality BPA free virgin plastic and it comes with a lid.
It is strong, durable and lightweight.
It is Ideal for use in the bathroom or bedroom or dressing room.",It is ideal for use in the bathroom or bedroom or dressing room.,"['EAN Code: 40228491', 'Manufactured & Marketed By: Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000', 'Country of Origin: India', '","Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000",-,-,-,"Brand:- Polyset.
Type:- Basket.
Material:- Plastic.
Colour:- Silver
Weight:- 4pcs
Capacity :- NA.
Features:- Used in office, Medicine and pills storage, ideal for wardrobe, Unbreakable and pure virgin Plastic
Material Grade:- Plastic.
Thickness:- NA.
Non-Stick:- NA
Induction Friendly:- NA 
Handle Material:- NA.
Handle Included:- No.
Lid Included:- No.
Lid Material:- NA.
Package Content :- 4 Pcs Marvel Basket. Marvel basket 10 - Capacity - 650 ml Weight - 50 Gms Product Size - Dia 107 x 110 ht Marvel basket 15 - Capacity - 1.2 ltr Weight - 84.5 Gms Product Size - 198 x 142 x 60 ht Marvel basket 20- Capacity - 4.5 ltr Weight - 279 Gms Product Size - 265 x 206 x 108 ht Marvel basket 50 - Capacity - 13 ltr Weight - 598 Gms Product Size - 372 x 318 x 133 ht",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Polyset,"Polyset Oyster Soap Case - Durable & Self Draining, Blue, 1 pc",Polyset Oyster Soap Cases is made of high quality plastic material. It is a long lasting decoration for your bathroom. The self drain soap case maximizes the life of your soap. It is highly durable and has a long time. This elegant soap case is a great replacement for your traditional bathroom soap tray holder. The fine finish of this soap case not only enhances the d‚©cor of your bathroom but also adds a touch of elegance to its sleek look.,1 pc,pc,1 pc,1,1,65,49,"Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000",India,['40228386'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40228386_1-polyset-oyster-soap-case-durable-self-draining-blue.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228386-2_1-polyset-oyster-soap-case-durable-self-draining-blue.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228386-3_1-polyset-oyster-soap-case-durable-self-draining-blue.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228386-4_1-polyset-oyster-soap-case-durable-self-draining-blue.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is made of durable plastic material. 
It is durable and long-lasting.
It is easy to use, clean and maintains.
It is perfect for everyday use.
Maximizes the life of your soap.","Use it in your bathroom. 
Ideal to carry your soap with ease on your travels.","['EAN Code: 40228386', 'Manufactured & Marketed By: Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000', 'Country of Origin: India', '","Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000",-,-,-,"Brand:- Polyset. 
Type:- Soap Case. 
Material:- Plastic.
Colour:- Blue
Weight :- 1 pc.
Capacity:- NA. 
Features:- Perfect for daily life and keep soap clean, Sturdy & Light Material, Waterproof & Leakage Proof, Perfect for Home. 
Material Grade:- Plastic.
Thickness:- NA. 
Non-Stick:- Yes.
Induction Friendly:- Yes.
Handle Material:- NA.
Handle Included:- No.
Lid Included:- NA.
Lid Material:- NA.
Package Content:- 1 Pc Oyster Soap Case.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Polyset,"Polyset Oyster Soap Case - Durable & Self Draining, Green, 1 pc",Polyset Oyster Soap Cases is made of high quality plastic material. It is a long lasting decoration for your bathroom. The self drain soap case maximizes the life of your soap. It is highly durable and has a long time. This elegant soap case is a great replacement for your traditional bathroom soap tray holder. The fine finish of this soap case not only enhances the d‚©cor of your bathroom but also adds a touch of elegance to its sleek look.,1 pc,pc,1 pc,1,1,65,49,"Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000",India,['40228389'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40228389_1-polyset-oyster-soap-case-durable-self-draining-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228389-2_1-polyset-oyster-soap-case-durable-self-draining-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228389-3_1-polyset-oyster-soap-case-durable-self-draining-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228389-4_1-polyset-oyster-soap-case-durable-self-draining-green.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is made of durable plastic material. 
It is durable and long-lasting.
It is easy to use, clean and maintains.
It is perfect for everyday use.
Maximizes the life of your soap.","Use it in your bathroom.
Ideal to carry your soap with ease on your travels.","['EAN Code: 40228389', 'Manufactured & Marketed By: Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000', 'Country of Origin: India', '","Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000",-,-,-,"Brand:- Polyset. 
Type:- Soap Case. 
Material:- Plastic.
Colour:- Green
Weight :- 1 pc.
Capacity:- NA. 
Features:- Perfect for daily life and keep soap clean, Sturdy & Light Material, Waterproof & Leakage Proof, Perfect for Home. 
Material Grade:- Plastic.
Thickness:- NA. 
Non-Stick:- Yes.
Induction Friendly:- Yes.
Handle Material:- NA.
Handle Included:- No.
Lid Included:- NA.
Lid Material:- NA.
Package Content:- 1 Pc Oyster Soap Case.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Polyset,"Polyset Oyster Soap Case - Durable & Self Draining, Red, 1 pc",Polyset Oyster Soap Cases is made of high-quality plastic material. It is a long-lasting decoration for your bathroom. The self drain soap case maximizes the life of your soap. It is highly durable and has a long time. This elegant soap case is a great replacement for your traditional bathroom soap tray holder. The fine finish of this soap case not only enhances the d‚©cor of your bathroom but also adds a touch of elegance to its sleek look.,1 pc,pc,1 pc,1,1,65,49,"Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000",India,['40228387'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40228387_1-polyset-oyster-soap-case-durable-self-draining-red.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228387-2_1-polyset-oyster-soap-case-durable-self-draining-red.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228387-3_1-polyset-oyster-soap-case-durable-self-draining-red.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228387-4_1-polyset-oyster-soap-case-durable-self-draining-red.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is made of durable plastic material. 
It is durable and long-lasting.
It is easy to use, clean and maintains.
It is perfect for everyday use.
Maximizes the life of your soap.","Use it in your bathroom.
Ideal to carry your soap with ease on your travels.","['EAN Code: 40228387', 'Manufactured & Marketed By: Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000', 'Country of Origin: India', '","Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000",-,-,-,"Brand:- Polyset. 
Type:- Soap Case. 
Material:- Plastic.
Colour:- Red
Weight :- 1 pc.
Capacity:- NA. 
Features:- Perfect for daily life and keep soap clean, Sturdy & Light Material, Waterproof & Leakage Proof, Perfect for Home. 
Material Grade:- Plastic.
Thickness:- NA. 
Non-Stick:- Yes.
Induction Friendly:- Yes.
Handle Material:- NA.
Handle Included:- No.
Lid Included:- NA.
Lid Material:- NA.
Package Content:- 1 Pc Oyster Soap Case.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Polyset,"Polyset Plastic Super Tidy Tray No 3 - Brown, Small, 1 pc",Polyset rectangular tidy baskets are perfect for organizing in style. They come with easy-carry handles on the side and are designed in to give a rich rattan effect.,1 pc,pc,1 pc,1,1,39,29,"Polyset Plastics Private Limited, Plot No. 161 Amalia, Behind Cricket Play Ground, Nani Daman - Dabhel, Daman & Diu - 396210",India,['8904222924026'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40181814_9-polyset-plastic-super-tidy-tray-no-3-brown-small.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181814-2_2-polyset-plastic-super-tidy-tray-no-3-brown-small.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181814-3_2-polyset-plastic-super-tidy-tray-no-3-brown-small.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904222924026', 'Country of origin: India', '",-,-,-,-,1. Brand : Polyset. 2. Type : Tray. 3. Body Material : Plastic. 4. Material : Plastic. 5. Color : Brown. 6. Size : Small 7. Capacity : NA 8. Dimentions : NA 9. Length : NA 10. Width : NA 11. Height : NA 12. Available Color : Brown. 13 . Package Contents :  1 Pcs.,-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Polyset,"Polyset Plastic Super Tidy Tray No 3 - Brown, Small, 1 pc",Polyset rectangular tidy baskets are perfect for organizing in style. They come with easy-carry handles on the side and are designed in to give a rich rattan effect.,1 pc,pc,1 pc,1,1,39,29,"Polyset Plastics Private Limited, Plot No. 161 Amalia, Behind Cricket Play Ground, Nani Daman - Dabhel, Daman & Diu - 396210",India,['8904222924026'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40181814_9-polyset-plastic-super-tidy-tray-no-3-brown-small.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181814-2_2-polyset-plastic-super-tidy-tray-no-3-brown-small.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181814-3_2-polyset-plastic-super-tidy-tray-no-3-brown-small.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904222924026', 'Country of origin: India', '",-,-,-,-,1. Brand : Polyset. 2. Type : Tray. 3. Body Material : Plastic. 4. Material : Plastic. 5. Color : Brown. 6. Size : Small 7. Capacity : NA 8. Dimentions : NA 9. Length : NA 10. Width : NA 11. Height : NA 12. Available Color : Brown. 13 . Package Contents :  1 Pcs.,-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Polyset,"Polyset Plastic Super Tidy Tray No 3 - Brown, Small, 2 x 1 pc Multipack",Polyset rectangular tidy baskets are perfect for organizing in style. They come with easy-carry handles on the side and are designed in to give a rich rattan effect.,2 x 1 pc Multipack,pc Multipack,2 x 1 pc Multipack,2,1,78,58,"Polyset Plastics Private Limited, Plot No. 161 Amalia, Behind Cricket Play Ground, Nani Daman - Dabhel, Daman & Diu - 396210",India,['1213232'],-,https://datalabs.siva3.io/image/Eunimart_groceries_213232_1-polyset-plastic-super-tidy-tray-no-3-brown-small.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 1213232', 'Country of origin: India', '",-,-,-,"Do not scrub with a scrubber.
Not for hot filling. 
Avoid the use of abrasive scrubbers and washing powders.","Brand: Polyset
Type: Tray
Material : Plastic
Color: Brown
Package Content : 1 Pcs
Size - Small",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Polyset,"Polyset Portable Stool - Regal Ultra Small, Brown, Durable & Non Slip, 1 pc","Polyset Ultra Regal Printed Stool Small is made from 100% virgin plastic material. It is strong, durable and ensures long life. It is small which makes it easy to carry and store. A unique and modern addition to your furniture collection. It is a multipurpose stool that can be used in your day to day tasks. It is easy to clean and maintain. It is ideal to use in the kitchen, bathroom, home, office, etc.",1 pc,pc,1 pc,1,1,445,179,"Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000",India,['40228376'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40228376_1-polyset-portable-stool-regal-ultra-small-brown-durable-non-slip.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228376-2_1-polyset-portable-stool-regal-ultra-small-brown-durable-non-slip.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228376-3_1-polyset-portable-stool-regal-ultra-small-brown-durable-non-slip.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is made of high-quality plastic which makes it durable and long-lasting. 
It is easy to use, clean and maintain.
It is perfect for everyday use.
Non-slip base stool.","Ideal for multipurpose and also suitable for home, kitchen, bathroom and hotel.","['EAN Code: 40228376', 'Manufactured & Marketed By: Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000', 'Country of Origin: India', '","Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000",-,-,-,"Brand:- Polyset
Type:- Stool
Material:- Plastic.
Colour:- Brown
Weight:- 1 Pc
Capacity:- NA.
Features:- Lightweight and portable, A perfect comfortable bath stool, Easy to clean, strong and sturdy.
Material Grade:- Plastic.
Thickness:- NA. 
Non-Stick:- NA
Induction Friendly:- Yes.
Handle Material:- NA
Handle Included:- No.
Lid Included:- NA
Lid Material:- NA.
Package Content:- 1 Pc Ultra Small Printed Stool.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Polyset,"Polyset Regal Plastic Stool - Medium Printed, Assorted Color, 1 pc","This is portable and lightweight so you can carry it anywhere, this is easy to clean and can be wiped down with a cloth, this is ideal for home, kitchen, bathroom, washroom etc. This product is very comfortable and strong in nature. Hence can be reuse for many years. This shapes look good and also save a lot of space. Its attractive colour and Stylish design will add a touch of sophistication to your home interior.",1 pc,pc,1 pc,1,1,689,399,"Polyset Plastics Pvt Ltd, Plot No. 161, Amalia, Behind Cricket Play Ground, Dabhel, Nani Daman-396 210.",India,['8904222902550'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40199991_4-polyset-regal-plastic-stool-medium-printed-assorted-color.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40199991-2_2-polyset-regal-plastic-stool-medium-printed-assorted-color.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40199991-3_1-polyset-regal-plastic-stool-medium-printed-assorted-color.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"This stool gives and provides very comfortable seating for all age‚s persons in the bathroom or kitchen, its wide seating gives enough space to sit and stand on it.","['EAN Code: 8904222902550', 'Manufacturer Name & : Polyset Plastics Pvt Ltd, Plot No. 161, Amalia, Behind Cricket Play Ground, Dabhel, Nani Daman-396 210.', 'Marketed by: Polyset Plastics Pvt Ltd, 901-906, Cello Triumph, B-wing, 9th Floor, IB Patel Road, Goregaon(East), Mumbai-400 063, Maharashtra, India.', 'Country of Origin: India', '","Polyset Plastics Pvt Ltd, 901-906, Cello Triumph, B-wing, 9th Floor, IB Patel Road, Goregaon(East), Mumbai-400 063, Maharashtra, India.",-,-,"1. Wash plastic stool with a soft cloth soaked in mild detergent and warm water
2. Rinse thoroughly and dry with a soft cloth.","1. Material : Plastic
2. Capacity / Dimension : LBH 320X320X370 mm
3. Features : Strong and sturdy, Convenient, Light weight and durable, Stackable, Virgin plastic
4. Type : Stool
5. Colour: Assorted
6. Brand : Polyset
7. Package Content : 1pc.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Polyset,"Polyset Regal Plastic Stool - Small Printed, Assorted Colour, 1 pc","This is portable and lightweight so you can carry it anywhere, this is easy to clean and can be wiped down with a cloth, this is ideal for home, kitchen, bathroom, washroom etc. This product is very comfortable and strong in nature. Hence can be reuse for many years. This shapes look good and also save a lot of space. Its attractive colour and Stylish design will add a touch of sophistication to your home interior.",1 pc,pc,1 pc,1,1,365,249,"Polyset Plastics Pvt Ltd, Plot No. 161, Amalia, Behind Cricket Play Ground, Dabhel, Nani Daman-396 210.",India,['8904222923609'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40199992_4-polyset-regal-plastic-stool-small-printed-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40199992-2_1-polyset-regal-plastic-stool-small-printed-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40199992-3_1-polyset-regal-plastic-stool-small-printed-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"This stool gives and provides very comfortable seating for all age‚s persons in the bathroom or kitchen, its wide seating gives enough space to sit and stand on it.","['EAN Code: 8904222923609', 'Manufacturer Name & : Polyset Plastics Pvt Ltd, Plot No. 161, Amalia, Behind Cricket Play Ground, Dabhel, Nani Daman-396 210.', 'Marketed by: Polyset Plastics Pvt Ltd, 901-906, Cello Triumph, B-wing, 9th Floor, IB Patel Road, Goregaon(East), Mumbai-400 063, Maharashtra, India.', 'Country of Origin: India', '","Polyset Plastics Pvt Ltd, 901-906, Cello Triumph, B-wing, 9th Floor, IB Patel Road, Goregaon(East), Mumbai-400 063, Maharashtra, India.",-,-,"1. Wash plastic stool with a soft cloth soaked in mild detergent and warm water
2. Rinse thoroughly and dry with a soft cloth.","1. Material : Plastic
2. Capacity / Dimension : LBH 240X240X220 mm
3. Features : Strong and sturdy, Convenient, Lightweight and durable, Stackable, Virgin plastic
4. Type : Stool
5. Colour: Assorted
6. Brand : Polyset
7. Package Content : 1pc.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Polyset,"Polyset Regular Plain Bucket - Durable & Sturdy, Blue, 8 L","Polyset Plain Bucket is made of high-quality plastic. These buckets are a good accessory for your bathroom. It is highly durable and long-lasting. This bucket enhances the aesthetics and usability. It has a great design that is suitable for storing water. This 8litre bucket is a sturdy addition to your home, bathroom utility. It has a convenient carry handle that makes it easy to carry.",8 L,L,8 L,1,1,199,125,"Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000",India,['40228359'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40228359_1-polyset-regular-plain-bucket-durable-sturdy-blue.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228359-2_1-polyset-regular-plain-bucket-durable-sturdy-blue.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228359-3_1-polyset-regular-plain-bucket-durable-sturdy-blue.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is made with high-quality plastic.
Highly durable and long-lasting.
It has a great design.
Convenient carry handle.","Use it to store water
Use it in the bathroom.","['EAN Code: 40228359', 'Manufactured & Marketed By: Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000', 'Country of Origin: India', '","Polyset Plastics Pvt Ltd,901-906,Cello Triumph,B-wing,9th Floor, IB Patel Road,Goregaon(East),Mumbai-400 063,Maharashtra,India.Phone: +91 22 6613 8000",-,-,-,"Brand:- Polyset. 
Type:- Bucket.
Material:- Plastic.
Colour:- Blue
Capacity:-8 L. 
Features:- Strong & Durable handle to carry it easily, 100% Virgin plastic, Built to last.
Material Grade:- Plastic.
Thickness:- NA. 
Non-Stick:- Yes.
Induction Friendly:- Yes.
Handle Material:- NA.
Handle Included:- No.
Lid Included:- NA.
Lid Material:- NA.
Package Content:- 1 Pc Regular Plain Bucket",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Polyset,"Polyset Regular Plain Bucket - Plastic, Durable & Strong, Grey, 6 l",Polyset Regular Plain Bucket is made of high-quality plastic. These buckets are a good accessory for your bathroom. It is highly durable and long-lasting. This bucket enhances the aesthetics and usability. It has a great design that is suitable for storing water. This bucket is a sturdy addition to your home and bathroom utility. It has a convenient carry handle that makes it easy to carry.,6 l,l,6 l,1,1,125,85,"Polyset Plastics Private Limited,Plot No. 161 Amalia, Behind Cricket Play Ground, Nani Daman - Dabhel, Daman & Diu - 396210",India,['40268911'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40268911_1-polyset-regular-plain-bucket-plastic-durable-strong-grey.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40268911-2_1-polyset-regular-plain-bucket-plastic-durable-strong-grey.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40268911-3_1-polyset-regular-plain-bucket-plastic-durable-strong-grey.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is made with high-quality plastic.
Highly durable and long-lasting.
It has a great design.
Convenient carry handle.","Use it to store water.
Use it in the bathroom.","['EAN Code: 40268911', 'Manufacturer Name & Marketed by :Polyset Plastics Private Limited,Plot No. 161 Amalia, Behind Cricket Play Ground, Nani Daman - Dabhel, Daman & Diu - 396210', 'Country of Origin:India', '","Polyset Plastics Private Limited,Plot No. 161 Amalia, Behind Cricket Play Ground, Nani Daman - Dabhel, Daman & Diu - 396210",-,-,-,"Brand:- Polyset
Type:- Bucket
Material:- Plastic
Colour:- Silver
Dimensions in mm (LXWXH):- 255x232x198
Capacity:- 6 L
Package Content:- 1 pc
Material Grade:- Plastic
Handle Included:- Yes
Handle Material:- Plastic",-
