L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients,Ingredient,From The Brand,About
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Pillsbury,"Pillsbury Atta - Multigrain 5 kg Pouch + Madhur Sugar - Natural, Sulphur Free 5 kg, Combo 2 Items","Pillsbury Atta - Multigrain 5 kg Pouch is a first-of-its-kind, an exclusive blend of seven grains that are specially blended to supply all-around fitness benefits. It is also a key part of certain types of snacks like halwa. Pillsbury Multigrain Atta promises your family additional nutrition each day.",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,662,529,"General Mills India Pvt Ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076",India,['1221406'],-,https://datalabs.siva3.io/image/Eunimart_groceries_221406_1-pillsbury-atta-multigrain-5-kg-pouch-madhur-sugar-natural-sulphur-free-5-kg.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_221406-2_1-pillsbury-atta-multigrain-5-kg-pouch-madhur-sugar-natural-sulphur-free-5-kg.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_221406-3_1-pillsbury-atta-multigrain-5-kg-pouch-madhur-sugar-natural-sulphur-free-5-kg.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_221406-4_1-pillsbury-atta-multigrain-5-kg-pouch-madhur-sugar-natural-sulphur-free-5-kg.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_221406-5_1-pillsbury-atta-multigrain-5-kg-pouch-madhur-sugar-natural-sulphur-free-5-kg.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_221406-6_1-pillsbury-atta-multigrain-5-kg-pouch-madhur-sugar-natural-sulphur-free-5-kg.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_221406-7_1-pillsbury-atta-multigrain-5-kg-pouch-madhur-sugar-natural-sulphur-free-5-kg.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_221406-8_1-pillsbury-atta-multigrain-5-kg-pouch-madhur-sugar-natural-sulphur-free-5-kg.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Pillsbury Atta:
Knead the dough with the ideal quantity of water.
Ensure the dough is moist to get soft Rotis.
Keep the dough in an air-tight container for 30 mins, so it will leaven and the rotis become fluffy. 
Make Rotis, Phulkas, Parathas or Chappatis of your choice.
All of them will turn out softer, fluffier and tasty.
Madhur Sugar:
It is an ideal sweetener for cold beverages, breakfast cereals and juices, dairy desserts, milk and pudding, bakery snacks, cakes and cooking, sweetmeat preparations and fruit and salad dressings.","[{'EAN Code': '1221406'}, {'Manufactured by': 'General Mills India Pvt Ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076'}, {'Country of origin': 'India'}, {'",-,-,-,-,"Pillsbury Atta - Multigrain: Wheat, Soy, Maize, Barley, Ragi, Oats And Chana Dal.
Madhur Sugar: Refined Crystal Sugar.",-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Pillsbury,"Pillsbury Atta/Godihittu - Chakki Fresh, 1 kg Pouch","Pillsbury Chakki Fresh Atta Is 100% Complete Wheat Grain Atta With Fibre - Which Is Essential For A Healthy Digestive System - Natural Ingredients For Overall Health And Vitality, Plus Iron, Which Performs As A Carrier Of Oxygen In The Body. The Nutritious Atta Creates Your Cooking Skill A Delight. Since Indian Cooking Use Wheat As One Of Its Main Staple Diets, Pillsbury Chakki Fresh Atta Creates Your Dishes Fresh And Tasty.
Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/",1 kg Pouch,kg Pouch,1 kg Pouch,1,1,67,65.66,"General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076",India,['8906000210291'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40019105_5-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019105-2_7-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019105-3_7-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019105-4_7-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019105-5_7-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019105-6_2-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019105-7_1-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019105-8_1-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019105-9_1-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019105-10_1-pillsbury-atta-chakki-fresh.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8906000210291'}, {'Manufactured by': 'General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076'}, {'Country of origin': 'India'}]",-,-,-,-,-,-,-,"Pillsbury Chakki Fresh Atta Is 100% Complete Wheat Grain Atta With Fibre - Which Is Essential For A Healthy Digestive System - Natural Ingredients For Overall Health And Vitality, Plus Iron, Which Performs As A Carrier Of Oxygen In The Body. The Nutritious Atta Creates Your Cooking Skill A Delight. Since Indian Cooking Use Wheat As One Of Its Main Staple Diets, Pillsbury Chakki Fresh Atta Creates Your Dishes Fresh And Tasty.
Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/"
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Pillsbury,"Pillsbury Atta/Godihittu - Chakki Fresh, 10 kg Pouch","Rotis made from Pillsbury Chakki Fresh Atta is a healthy option for those who prefer rotis and chapattis (Indian bread) to rice. As this atta or wheat flour is known to contain three parts of the whole wheat grain, you can be assured of wholesome nourishment when you are eating rotis made from this wheat flour.",10 kg Pouch,kg Pouch,10 kg Pouch,1,1,576,449,"General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076",India,['8904150503669'],-,https://datalabs.siva3.io/image/Eunimart_groceries_24657_8-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24657-2_3-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24657-3_3-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24657-4_3-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24657-5_3-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24657-6_2-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24657-7_1-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24657-8_1-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24657-9_1-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24657-10_1-pillsbury-atta-chakki-fresh.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8904150503669'}, {'Manufactured & Marketed By': 'General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076'}, {'Country of origin': 'India'}, {'FSSAI Number': ''}]","General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076",-,-,-,Pillsbury Chakki Fresh Atta has maize and soy along with five other grains like wheat. Whole grains like ragi and oats are also part of this wheat flour.,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Pillsbury,"Pillsbury Atta/Godihittu - Chakki Fresh, 2 kg Pouch","Pillsbury chakki fresh atta contains the three parts of whole wheat grain to provide you nutritious nourishment just the way nuture interded it to be. Whole grain foods have normal nutrients that are significant for growing children & adults.
Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/",2 kg Pouch,kg Pouch,2 kg Pouch,1,1,125,107,"General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076",India,['8904150500101'],-,https://datalabs.siva3.io/image/Eunimart_groceries_255517_4-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255517-2_5-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255517-3_4-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255517-4_4-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255517-5_4-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255517-6_2-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255517-7_1-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255517-8_1-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255517-9_1-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255517-10_1-pillsbury-atta-chakki-fresh.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8904150500101'}, {'Manufactured by': 'General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076'}, {'Country of origin': 'India'}]",-,-,-,-,-,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Pillsbury,"Pillsbury Atta/Godihittu - Chakki Fresh, 2 x 1 kg Multipack","Pillsbury Chakki Fresh Atta is made directly from farm wheat and is processed to form atta. It is hygienically sorted and packed with utmost care. It makes incredible aroma, soft and sweet-smelling rotis. This atta has Vitamin B, dietary fibre, iron, and magnesium, and prevents weight gain. It is simple, healthy and great nourishment to your body. It has a strong, mild nutty flavour and a fibrous texture.",2 x 1 kg Multipack,kg Multipack,2 x 1 kg Multipack,1,1,134,131.32,"General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076",India,['1221840'],-,https://datalabs.siva3.io/image/Eunimart_groceries_221840_1-pillsbury-atta-chakki-fresh.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,It is used to make softer Chapatti/Roti/Puri and also to make traditional Irani tandoor and wholemeal bread.,"[{'EAN Code': '1221840'}, {'Manufactured by': 'General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076'}, {'Country of origin': 'India'}]",-,-,-,-,Whole Wheat.,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Pillsbury,"Pillsbury Atta/Godihittu - Chakki Fresh, 5 kg Pouch","Pillsbury Chakki Fresh Atta is 100 percent whole wheat grain atta with fibre - which is important for a healthy digestive system - natural ingredient for overall health and vitality, plus iron, which acts as a carrier of oxygen in the body. It provides consumers with a deliciously soft rotis.
Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/",5 kg Pouch,kg Pouch,5 kg Pouch,1,1,318,247,"General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076",India,['8906000210314'],-,https://datalabs.siva3.io/image/Eunimart_groceries_24656_3-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24656-2_5-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24656-3_5-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24656-4_5-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24656-5_5-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24656-6_2-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24656-7_1-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24656-8_1-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24656-9_1-pillsbury-atta-chakki-fresh.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_24656-10_1-pillsbury-atta-chakki-fresh.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8906000210314'}, {'Manufactured & Marketed By': 'General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076'}, {'Country of origin': 'India'}, {'FSSAI Number': ''}]","General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076",-,-,-,Ingredients: Whole Wheat,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Pillsbury,"Pillsbury Atta/Godihittu - Gold, 5 kg Pouch","Pillsbury Gold Atta is made from superior quality wheat which can produce soft rotis. Soft, fluffy chapatis and rotis made from Pillsbury Gold atta serves as the perfect companion for your favourite vegetables. The wheat used to make this atta or wheat flour contains dietary fiber which is absolutely essential for a healthy digestive system.
Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/",5 kg Pouch,kg Pouch,5 kg Pouch,1,1,335,246,"General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076",India,['290131'],-,https://datalabs.siva3.io/image/Eunimart_groceries_290131_4-pillsbury-atta-gold.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290131-2_3-pillsbury-atta-gold.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290131-3_2-pillsbury-atta-gold.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290131-4_2-pillsbury-atta-gold.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '290131'}, {'Manufactured by': 'General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076'}, {'Country of origin': 'India'}]",-,-,-,-,"One of the chief ingredients of Pillsbury Gold Atta is Sharbati wheat; this is one of the superior quality wheats produced in Madhya Pradesh. Sharbati wheat is known for its amazing colour, nice flavour and aroma. Pillsbury gold atta gets its name from the slight golden texture.",-,-,"Pillsbury Gold Atta is made from superior quality wheat which can produce soft rotis. Soft, fluffy chapatis and rotis made from Pillsbury Gold atta serves as the perfect companion for your favourite vegetables. The wheat used to make this atta or wheat flour contains dietary fiber which is absolutely essential for a healthy digestive system.
Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/"
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Pillsbury,"Pillsbury Atta/Godihittu - Multigrain, 1 kg Pouch","Pillsbury Atta with Multigrains is a good-quality, nutritious alternative to the age-old tradition of purchasing grain and having it ground at the local flour mill. It can be utilized to make various dishes like sweets and biscuits.
Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/",1 kg Pouch,kg Pouch,1 kg Pouch,1,1,76,74.48,"General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076",India,['8906000212233'],-,https://datalabs.siva3.io/image/Eunimart_groceries_255516_6-pillsbury-atta-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255516-2_6-pillsbury-atta-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255516-3_5-pillsbury-atta-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255516-4_5-pillsbury-atta-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255516-5_3-pillsbury-atta-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255516-6_2-pillsbury-atta-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255516-7_1-pillsbury-atta-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255516-8_1-pillsbury-atta-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255516-9_1-pillsbury-atta-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255516-10_1-pillsbury-atta-multigrain.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code:8906000212233', 'Manufactured & Marketed By: General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076', 'Country of origin: India', 'FSSAI Number :', 'Best before__PSL__days from the date of delivery', '","General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076",-,-,-,"Wheat:90%, Multigrains: 10% (Soy, Oats, Maize, Barley, Ragi, [Nachni], Chana Dal].",-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Pillsbury,"Pillsbury Atta/Godihittu - Multigrain, 5 kg Pouch","Multigrain Atta from Pillsbury is a first-of-its-kind, an exclusive blend of seven grains that are especially blended to supply all-around fitness benefits. It is also a key part in certain type of snacks like halwa. Pillsbury Multigrain Atta promises your family additional nutrition each day.
Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/",5 kg Pouch,kg Pouch,5 kg Pouch,1,1,367,285,"General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076",India,['255505'],-,https://datalabs.siva3.io/image/Eunimart_groceries_255505_4-pillsbury-atta-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255505-2_4-pillsbury-atta-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255505-3_4-pillsbury-atta-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255505-4_4-pillsbury-atta-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255505-5_4-pillsbury-atta-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255505-6_2-pillsbury-atta-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255505-7_1-pillsbury-atta-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255505-8_1-pillsbury-atta-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255505-9_1-pillsbury-atta-multigrain.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_255505-10_1-pillsbury-atta-multigrain.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It can be used to make chappathi, parathas and dosa.","['EAN Code: 255505', 'Manufactured by: General Mills India Pvt ltd. 902, Ventura, Hiranandani Buisness Park, Powai, Mumbai- 400076', '', 'Country of origin: India', 'Best before 16-04-2023', '",-,-,-,-,"Wheat, oats, soy, raagi, barley, channa dal and maize.",-,-,"Multigrain Atta from Pillsbury is a first-of-its-kind, an exclusive blend of seven grains that are especially blended to supply all-around fitness benefits. It is also a key part in certain type of snacks like halwa. Pillsbury Multigrain Atta promises your family additional nutrition each day.
Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/"
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Pillsbury,"Pillsbury Gold Atta Sharbati Atta, 100% MP Whole Wheat, 1 kg","Pillsbury Chakki Fresh Gold Atta is made from 100% sharbati whole wheat. It helps to prepare fresh and delicious rotis which stay softer for up to 6 hours. This atta is fortified to perfection to keep all the nutrients intact. Sharbati wheat is sourced from the rich farmlands of Madhya Pradesh and is one of the best qualities of wheat in India. This atta provides extra protein, iron and calcium as compared to your regular atta. The brand stands tall in delivering quality products and is a household name since 1998.",1 kg,kg,1 kg,1,1,72,48.24,"Sunil Agro Foods Ltd, Sanghvi Foods Pvt Ltd, S.S Flour Mills Pvt Ltd, SA- Mfd.By : Sunil Agro Foods Ltd., Plot No.4/C, Hoskote Industrial Area, Chokkahally, Hoskote- Bengaluru, Karnataka -562114. SF- Mfd.By : Sanghvi Foods Pvt. Ltd.,Village Amona , AB Road,Dewas, Madhaya Pradesh -455001. KH - Mfd.By : S.S Flour Mills Pvt. Ltd., S.No. 137, Khopoli - Pen road, Village Tambati,Taluka Khalapur, Dist. Raigad, Maharashtra - 410202.",India,['40254869'],['10013022001874'],https://datalabs.siva3.io/image/Eunimart_groceries_40254869_1-pillsbury-gold-atta-made-from-sharbati-wheat-finger-tear-softness-packed-with-nutrients.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254869-2_1-pillsbury-gold-atta-made-from-sharbati-wheat-finger-tear-softness-packed-with-nutrients.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254869-3_1-pillsbury-gold-atta-made-from-sharbati-wheat-finger-tear-softness-packed-with-nutrients.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254869-4_1-pillsbury-gold-atta-made-from-sharbati-wheat-finger-tear-softness-packed-with-nutrients.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40254869'}, {'FSSAI No': '10013022001874'}, {'Manufactured & Marketed by': 'Sunil Agro Foods Ltd, Sanghvi Foods Pvt Ltd, S.S Flour Mills Pvt Ltd, SA- Mfd.By : Sunil Agro Foods Ltd., Plot No.4/C, Hoskote Industrial Area, Chokkahally, Hoskote- Bengaluru, Karnataka -562114. SF- Mfd.By : Sanghvi Foods Pvt. Ltd.,Village Amona , AB Road,Dewas, Madhaya Pradesh -455001. KH - Mfd.By : S.S Flour Mills Pvt. Ltd., S.No. 137, Khopoli - Pen road, Village Tambati,Taluka Khalapur, Dist. Raigad, Maharashtra - 410202.'}, {'Country of origin': 'India'}]","Sunil Agro Foods Ltd, Sanghvi Foods Pvt Ltd, S.S Flour Mills Pvt Ltd, SA- Mfd.By : Sunil Agro Foods Ltd., Plot No.4/C, Hoskote Industrial Area, Chokkahally, Hoskote- Bengaluru, Karnataka -562114. SF- Mfd.By : Sanghvi Foods Pvt. Ltd.,Village Amona , AB Road,Dewas, Madhaya Pradesh -455001. KH - Mfd.By : S.S Flour Mills Pvt. Ltd., S.No. 137, Khopoli - Pen road, Village Tambati,Taluka Khalapur, Dist. Raigad, Maharashtra - 410202.",-,-,-,Whole Wheat Atta,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Qualinut Gourmet,"Qualinut Gourmet Everyday Healthy Flour - Gluten Free, Mineral Rich, 1 kg Pouch","Gluten-Free Everyday Healthy Flour: Make Phulkas Remember! Made with natural ingredients like sorghum, potato flakes, gum, amaranth, corn starch, and ajwain, Qualinut brings to you premium gluten-free everyday Healthy Flour. Matching to your delectable taste preferences, the flour is not just limited to satiate your taste buds but is inherently nutritious having good sources of minerals, vitamins, proteins and dietary fiber. Having distinctive light and flavorful savour, this would be your kitchen‚s 'flour specialist'! Keeping in mind the consumables quality, the flour is 100% natural with zero adulterations",1 kg Pouch,kg Pouch,1 kg Pouch,1,1,149,149,"Qualinut Food Pvt. Ltd., 1194, 22nd Cross, HSR Layout, Sector 2, Bangalore, Karnataka - 560102, +91 8088491545",India,['40238561'],['11221334001513'],https://datalabs.siva3.io/image/Eunimart_groceries_40238561_1-qualinut-gourmet-everyday-healthy-flour-gluten-free-mineral-rich.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238561-2_1-qualinut-gourmet-everyday-healthy-flour-gluten-free-mineral-rich.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238561-3_1-qualinut-gourmet-everyday-healthy-flour-gluten-free-mineral-rich.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238561-4_1-qualinut-gourmet-everyday-healthy-flour-gluten-free-mineral-rich.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238561-5_1-qualinut-gourmet-everyday-healthy-flour-gluten-free-mineral-rich.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238561-6_1-qualinut-gourmet-everyday-healthy-flour-gluten-free-mineral-rich.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238561-7_1-qualinut-gourmet-everyday-healthy-flour-gluten-free-mineral-rich.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238561-8_1-qualinut-gourmet-everyday-healthy-flour-gluten-free-mineral-rich.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238561-9_1-qualinut-gourmet-everyday-healthy-flour-gluten-free-mineral-rich.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40238561-10_1-qualinut-gourmet-everyday-healthy-flour-gluten-free-mineral-rich.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"‚ Can be used for making chapattis & parathas
‚ Also, try out making home-made bread and crackers","['EAN Code: 40238561', 'Manufactured & Marketed By:Qualinut Food Pvt. Ltd., 1194, 22nd Cross, HSR Layout, Sector 2, Bangalore, Karnataka - 560102, +91 8088491545', 'Country of origin: India', 'FSSAI Number : 11221334001513', 'Best before 01-05-2023', '","Qualinut Food Pvt. Ltd., 1194, 22nd Cross, HSR Layout, Sector 2, Bangalore, Karnataka - 560102, +91 8088491545",-,-,-,"Sorghum, Amaranth, Potato Flakes, Corn Starch, Gum, Ajwain",-,-,-
