Sku Code,L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product name,Product Quantity,UOM,MRP,Price,Short Product Description,Long Product Description,SKU Code,Manufacturer,Country Of Origin,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD Available (Y/N),Images,Images.1,Images.2,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,Net Quantity,Brand,Pack Quantity,Pack Size,UPC/EAN,FSSAI no,Preservatives,Preservatives (details),Flavours & Spices,Ready to cook,Ready to eat,Rice grain type,Recommended Age ,Baby Weight,Absorption Duration (in Hrs),Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Ingredients,Usage,Marketed By,Nutritional Facts
EU00001458,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,"BRU Filter Coffee - Green Label, 200 g",200 g ,Grams,80,76.5,"Loved by consumers since 1962, Bru Green Label Coffee is Indias first packaged filter coffee with a perfect mix of 53% coffee and 47% chicory. Its lightly roasted ground coffee beans give out a perfect decoction for a rich and smooth flavourful cup that helps rejuvenate your senses. The nitro flush packaging retains its fresh flavour and aroma providing rich tasteful notes. Kick-start your day with a cup of fresh and aromatic Bru Green Label Coffee. So filter a cup, unwind and relax as you enjoy the coffee breaks you deserve. Buy Bru Green Label Coffee now, right here. 
ABOUT BRU: A part of Hindustan Unilever ltd., BRU Coffee is Indias largest and favourite coffee brand that offers a wide variety of coffee products. Since 1968, Bru has been a pioneer in bringing the authentic taste of coffee to Indian consumers. The best coffee beans are selected from across innumerable coffee trails and freshly roasted, to serve a great cup of rich, irresistible coffee. BRU has four distinct offerings - BRU Instant and BRU Gold in Instant coffee, BRU Green Label and BRU Select in Filter coffee. BRU-ed with love and blended with passion, BRU Coffee celebrates authenticity in coffee and relationships.", , ,"Hindustan Unilever Limited, Unilever House, B D Sawant Marg, Chakala, Anderi E, Mumbai - 400099",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_262799_24-bru-filter-coffee-green-label.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_262799-2_8-bru-filter-coffee-green-label.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_262799-3_9-bru-filter-coffee-green-label.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_262799-4_7-bru-filter-coffee-green-label.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_262799-5_7-bru-filter-coffee-green-label.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_262799-6_1-bru-filter-coffee-green-label.jpg,,,,,, ,BRU, , ,'8901030609091,, , , , , , , , , , , , , , , , ,"53% Coffee Beans, 47% Chicory",Take 2 tsp of Bru green label coffee in a filter. Add 50 ml of hot water into the filter. Wait 15 mins for decoction. Mix with hot milk and sugar to taste.,,
EU00001459,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,"BRU Instant Coffee, 200 g Pouch",200 g Pouch,Grams,400,290,"BRU Instant Coffee was launched in 1968 and was Indias first coffee-chicory mix instant coffee. It is the perfect mix of 70% coffee and 30% chicory and is made from a fine blend of the choicest plantation and Robusta beans. These coffee beans are first roasted to perfection, then the new and enhanced process ensures that the fresh coffee aroma is preserved so that you get a rich coffee taste beyond compare. Bru Instant coffee can be used to make an aromatic cup of hot coffee as well as a refreshing glass of cold coffee. With Bru Instant, you can now discover a great coffee experience with your loved ones.  
ABOUT BRU  
A part of Hindustan Unilever Ltd. , BRU Coffee is Indias largest and favourite coffee brand that offers a wide variety of coffee products. Since 1968, BRU has been a pioneer in bringing the authentic taste of coffee to Indian consumers. The best coffee beans are selected from across innumerable coffee trails and are freshly roasted, to serve a great cup of rich, irresistible coffee. BRU has four distinct offerings - BRU Instant and BRU Gold in Instant coffee, BRU Green Label and BRU Select in Filter coffee. BRU-ed with love and blended with passion, BRU Coffee celebrates authenticity in coffee and relationships.", , ,"Hindustan Unilever Limited, Unilever House, B D Sawant Marg, Chakala, Anderi E, Mumbai - 400099",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_266579_25-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-_2-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-2_15-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-3_15-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-4_13-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-5_4-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-6_4-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-7_4-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-8_4-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-9_2-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-10_1-bru-instant-coffee.jpg, ,BRU, , ,'8901030916939,['10013022001897'], , , , , , , , , , , , , , , , ,"100 % Coffee Beans, 43% Chicory",Take 1 tsp of Bru Instant Coffee in a cup. Add 100 ml milk and/or water and some sugar to taste. Stir well and enjoy a great tasting cup of Bru Instant.,,
EU00001460,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,"BRU Instant Coffee, 50 g",50 g ,Grams,105,96,"BRU Instant Coffee was launched in 1968 and was Indias first coffee-chicory mix instant coffee. It is the perfect mix of 70% coffee and 30% chicory and is made from a fine blend of the choicest plantation and Robusta beans. These coffee beans are first roasted to perfection, then the new and enhanced process ensures that the fresh coffee aroma is preserved so that you get a rich coffee taste beyond compare. Bru Instant coffee can be used to make an aromatic cup of hot coffee as well as a refreshing glass of cold coffee. With Bru Instant, you can now discover a great coffee experience with your loved ones.  
ABOUT BRU  
A part of Hindustan Unilever Ltd. , BRU Coffee is Indias largest and favourite coffee brand that offers a wide variety of coffee products. Since 1968, BRU has been a pioneer in bringing the authentic taste of coffee to Indian consumers. The best coffee beans are selected from across innumerable coffee trails and are freshly roasted, to serve a great cup of rich, irresistible coffee. BRU has four distinct offerings - BRU Instant and BRU Gold in Instant coffee, BRU Green Label and BRU Select in Filter coffee. BRU-ed with love and blended with passion, BRU Coffee celebrates authenticity in coffee and relationships.", , ,"Hindustan Unilever Limited, Unilever House, B D Sawant Marg, Chakala, Anderi E, Mumbai - 400099",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_266579_25-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-_2-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-2_15-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-3_15-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-4_13-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-5_4-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-6_4-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-7_4-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-8_4-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-9_2-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266579-10_1-bru-instant-coffee.jpg, ,BRU, , ,'266531,['10013022001897'], , , , , , , , , , , , , , , , ,"100 % Coffee Beans, 43% Chicory",Take 1 tsp of Bru Instant Coffee in a cup. Add 100 ml milk and/or water and some sugar to taste. Stir well and enjoy a great tasting cup of Bru Instant.,,
EU00001461,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,"BRU Instant Coffee, 100 g",100 g ,Grams,210,174,"BRU Instant Coffee was launched in 1968 and was Indias first coffee-chicory mix instant coffee. It is the perfect mix of 70% coffee and 30% chicory and is made from a fine blend of the choicest plantation and Robusta beans. These coffee beans are first roasted to perfection, then the new and enhanced process ensures that the fresh coffee aroma is preserved so that you get a rich coffee taste beyond compare. Bru Instant coffee can be used to make an aromatic cup of hot coffee as well as a refreshing glass of cold coffee. With Bru Instant, you can now discover a great coffee experience with your loved ones.  
ABOUT BRU  
A part of Hindustan Unilever Ltd. , BRU Coffee is Indias largest and favourite coffee brand that offers a wide variety of coffee products. Since 1968, BRU has been a pioneer in bringing the authentic taste of coffee to Indian consumers. The best coffee beans are selected from across innumerable coffee trails and are freshly roasted, to serve a great cup of rich, irresistible coffee. BRU has four distinct offerings - BRU Instant and BRU Gold in Instant coffee, BRU Green Label and BRU Select in Filter coffee. BRU-ed with love and blended with passion, BRU Coffee celebrates authenticity in coffee and relationships.", , ,"Hindustan Unilever Limited, Unilever House, B D Sawant Marg, Chakala, Anderi E, Mumbai - 400099",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_266531_16-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266531-2_11-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266531-3_11-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266531-4_10-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266531-5_9-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266531-6_3-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266531-7_3-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266531-8_3-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266531-9_3-bru-instant-coffee.jpg,,, ,BRU, , ,'266531,['10013022001897'], , , , , , , , , , , , , , , , ,"100 % Coffee Beans, 43% Chicory",Take 1 tsp of Bru Instant Coffee in a cup. Add 100 ml milk and/or water and some sugar to taste. Stir well and enjoy a great tasting cup of Bru Instant.,,
EU00001462,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,"BRU Instant Coffee, 50 g",50 g ,Grams,105,96,"BRU Instant Coffee was launched in 1968 and was Indias first coffee-chicory mix instant coffee. It is the perfect mix of 70% coffee and 30% chicory and is made from a fine blend of the choicest plantation and Robusta beans. These coffee beans are first roasted to perfection, then the new and enhanced process ensures that the fresh coffee aroma is preserved so that you get a rich coffee taste beyond compare. Bru Instant coffee can be used to make an aromatic cup of hot coffee as well as a refreshing glass of cold coffee. With Bru Instant, you can now discover a great coffee experience with your loved ones.  
ABOUT BRU  
A part of Hindustan Unilever Ltd. , BRU Coffee is Indias largest and favourite coffee brand that offers a wide variety of coffee products. Since 1968, BRU has been a pioneer in bringing the authentic taste of coffee to Indian consumers. The best coffee beans are selected from across innumerable coffee trails and are freshly roasted, to serve a great cup of rich, irresistible coffee. BRU has four distinct offerings - BRU Instant and BRU Gold in Instant coffee, BRU Green Label and BRU Select in Filter coffee. BRU-ed with love and blended with passion, BRU Coffee celebrates authenticity in coffee and relationships.", , ,"Hindustan Unilever Limited, Unilever House, B D Sawant Marg, Chakala, Anderi E, Mumbai - 400099",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_266531_16-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266531-2_11-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266531-3_11-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266531-4_10-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266531-5_9-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266531-6_3-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266531-7_3-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266531-8_3-bru-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_266531-9_3-bru-instant-coffee.jpg,,, ,BRU, , ,'266531,['10013022001897'], , , , , , , , , , , , , , , , ,"100 % Coffee Beans, 43% Chicory",Take 1 tsp of Bru Instant Coffee in a cup. Add 100 ml milk and/or water and some sugar to taste. Stir well and enjoy a great tasting cup of Bru Instant.,,
EU00001463,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,"Cothas Coffee Coffee - Powder, Speciality Blend of Coffee and Chicory Powder, 200 g Pouch",200 g Pouch,Grams,122,117,"Cothas Coffee powder mixture contains coffee 85% Chicory15%. It contains got strong aroma, composed of natural ingredients and is also nutritious along with being tasty. Its distinctly rich taste offers physical and mental stimulation. It is also known to destroy intestinal parasites, cleanse the blood and increases liver health. It lesser improves increases power and strength.", , ,"Cothas Coffee Co., 609-560/1, 609-560/2 and 323 Part B, Jigani Bommasandra Link Road, Jigani Ind. Area, , Anekal Taluk, Bengaluru, Karnataka 562105",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_252171_8-cothas-coffee-coffee-powder-speciality-blend-of-coffee-chicory-powder.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_252171-2_5-cothas-coffee-coffee-powder-speciality-blend-of-coffee-chicory-powder.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_252171-3_4-cothas-coffee-coffee-powder-speciality-blend-of-coffee-chicory-powder.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_252171-4_4-cothas-coffee-coffee-powder-speciality-blend-of-coffee-chicory-powder.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_252171-5_4-cothas-coffee-coffee-powder-speciality-blend-of-coffee-chicory-powder.jpg,,,,,,, ,Cothas Coffee, , ,'8906002771028,, , , , , , , , , , , , , , , , ,,Add 1 teaspoon of coffee powder with hot milk. Add needed sugar.,,(per 100 g)Energy 400kcalProtein 13.2gCarbohydrate 67.5gFat 10.4gSaturated 4.3gPolyunsaturated 5.4gMonounsaturated 0.6gTrans Fat - TracesCholesterol - NilMinerals - TracesVitamins - Traces
EU00001464,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,"Cothas Coffee Coffee - Powder, Speciality Blend of Coffee and Chicory Powder, 100 g Pouch",100 g Pouch,Grams,62,62,"Cothas Coffee powder mixture contains coffee 85% Chicory15%. It contains got strong aroma, composed of natural ingredients and is also nutritious along with being tasty. Its distinctly rich taste offers physical and mental stimulation. It is also known to destroy intestinal parasites, cleanse the blood and increases liver health. It lesser improves increases power and strength.", , ,"Cothas Coffee Co., 609-560/1, 609-560/2 and 323 Part B, Jigani Bommasandra Link Road, Jigani Ind. Area, , Anekal Taluk, Bengaluru, Karnataka 562105",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_252171_8-cothas-coffee-coffee-powder-speciality-blend-of-coffee-chicory-powder.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_252171-2_5-cothas-coffee-coffee-powder-speciality-blend-of-coffee-chicory-powder.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_252171-3_4-cothas-coffee-coffee-powder-speciality-blend-of-coffee-chicory-powder.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_252171-4_4-cothas-coffee-coffee-powder-speciality-blend-of-coffee-chicory-powder.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_252171-5_4-cothas-coffee-coffee-powder-speciality-blend-of-coffee-chicory-powder.jpg,,,,,,, ,Cothas Coffee, , ,'8906002771028,, , , , , , , , , , , , , , , , ,,Add 1 teaspoon of coffee powder with hot milk. Add needed sugar.,,(per 100 g)Energy 400kcalProtein 13.2gCarbohydrate 67.5gFat 10.4gSaturated 4.3gPolyunsaturated 5.4gMonounsaturated 0.6gTrans Fat - TracesCholesterol - NilMinerals - TracesVitamins - Traces
EU00001465,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,"Cothas Coffee Coffee - Powder, Extra Strong, 200 g Pouch",200 g Pouch,Grams,86,86,"Cothas Extra Strong Coffee Powder is an Instant mixture of Coffee and Chicory. 60% of Coffee and 40% of chicory prepared Cothas Coffee more tasty, since the secret of the taste is concealed in the blend.", , ,"Cothas Coffee Co., 609-560/1, 609-560/2 and 323 Part B, Jigani Bommasandra Link Road, Jigani Ind. Area, , Anekal Taluk, Bengaluru, Karnataka 562105",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_252161_9-cothas-coffee-coffee-powder-extra-strong.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_252161-2_7-cothas-coffee-coffee-powder-extra-strong.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_252161-3_2-cothas-coffee-coffee-powder-extra-strong.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_252161-4_2-cothas-coffee-coffee-powder-extra-strong.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_252161-5_2-cothas-coffee-coffee-powder-extra-strong.jpg,,,,,,, ,Cothas Coffee, , ,'890602775026,, , , , , , , , , , , , , , , , ,Coffee 60% and Chicory 40%,,"Cothas Coffee Co., 609-560/1, 609-560/2 and 323 Part B, Jigani Bommasandra Link Road, Jigani Ind. Area, , Anekal Taluk, Bengaluru, Karnataka 562105","Values per 100 gm
Energy (kcal) - 405.2
Protein (g) - 10.3
Carbohydrates (g) - 75.1
Fat (g) - 7.4"
EU00001466,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,"Cothas Coffee Coffee - Powder, Extra Strong, 500 g Pouch",500 g Pouch,Grams,215,215,"Cothas Extra Strong Coffee Powder is an Instant mixture of Coffee and Chicory. 60% of Coffee and 40% of chicory prepared Cothas Coffee more tasty, since the secret of the taste is concealed in the blend.", , ,"Cothas Coffee Co., 609-560/1, 609-560/2 and 323 Part B, Jigani Bommasandra Link Road, Jigani Ind. Area, , Anekal Taluk, Bengaluru, Karnataka 562105",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_252161_9-cothas-coffee-coffee-powder-extra-strong.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_252161-2_7-cothas-coffee-coffee-powder-extra-strong.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_252161-3_2-cothas-coffee-coffee-powder-extra-strong.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_252161-4_2-cothas-coffee-coffee-powder-extra-strong.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_252161-5_2-cothas-coffee-coffee-powder-extra-strong.jpg,,,,,,, ,Cothas Coffee, , ,'890602775026,, , , , , , , , , , , , , , , , ,Coffee 60% and Chicory 40%,,"Cothas Coffee Co., 609-560/1, 609-560/2 and 323 Part B, Jigani Bommasandra Link Road, Jigani Ind. Area, , Anekal Taluk, Bengaluru, Karnataka 562105","Values per 100 gm
Energy (kcal) - 405.2
Protein (g) - 10.3
Carbohydrates (g) - 75.1
Fat (g) - 7.4"
EU00001467,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,"Nescafe Classic 100% Pure Instant Coffee, 50 g Pouch",50 g Pouch,Grams,160,149,"To take your coffee experiences to the next level, Nescafe, the world's favourite instant coffee brand, brings forth a rich and aromatic coffee in the form of Nescafe Classic. The unmistakable flavour of Nescafe Classic is what makes this signature coffee so loved all over the world. Start your day right with the first sip of this classic 100% pure coffee and let the intense taste and wonderfully refreshing aroma of Nescafe instant coffee awaken your senses to new opportunities. With over 75 years of experience and working with coffee farmers, to help them grow more sustainable coffee through improved crop techniques, we deliver the best coffee produced by the best selecting, roasting and blending methods.", , ,"NESTLE INDIA LIMITED, 100/101, World Trade Centre, Barakhamba lane, NEW DELHI- 110001",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_267400_7-nescafe-classic-100-pure-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267400-2_2-nescafe-classic-100-pure-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267400-3_2-nescafe-classic-100-pure-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267400-4_2-nescafe-classic-100-pure-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267400-5_1-nescafe-classic-100-pure-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267400-6_1-nescafe-classic-100-pure-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267400-7_1-nescafe-classic-100-pure-instant-coffee.jpg,,,,, ,Nescafe , , ,'8901058821031,, , , , , , , , , , , , , , , , ,Coffee Beans,"Simply follow the instructions on the back of the pack and mix the coffee powder with hot water or milk to get your own cup of premium instant coffee right at home.
Storage Recommendation: On opening, transfer the contents of the pack into an airtight container. Always use a dry spoon.",,
EU00001468,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,"Nescafe Classic 100% Pure Instant Coffee, 200 gStabilo",200 g Stabilo,Grams,600,600,"To take your coffee experiences to the next level, Nescafe, the world's favourite instant coffee brand, brings forth a rich and aromatic coffee in the form of Nescafe Classic. The unmistakable flavour of Nescafe Classic is what makes this signature coffee so loved all over the world. Start your day right with the first sip of this classic 100% pure coffee and let the intense taste and wonderfully refreshing aroma of Nescafe instant coffee awaken your senses to new opportunities. With over 75 years of experience and working with coffee farmers, to help them grow more sustainable coffee through improved crop techniques, we deliver the best coffee produced by the best selecting, roasting and blending methods.", , ,"NESTLE INDIA LIMITED, 100/101, World Trade Centre, Barakhamba lane, NEW DELHI- 110001",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_267400_7-nescafe-classic-100-pure-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267400-2_2-nescafe-classic-100-pure-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267400-3_2-nescafe-classic-100-pure-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267400-4_2-nescafe-classic-100-pure-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267400-5_1-nescafe-classic-100-pure-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267400-6_1-nescafe-classic-100-pure-instant-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267400-7_1-nescafe-classic-100-pure-instant-coffee.jpg,,,,, ,Nescafe , , ,'8901058821031,, , , , , , , , , , , , , , , , ,Coffee Beans,"Simply follow the instructions on the back of the pack and mix the coffee powder with hot water or milk to get your own cup of premium instant coffee right at home.
Storage Recommendation: On opening, transfer the contents of the pack into an airtight container. Always use a dry spoon.",,
EU00001469,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,"Tata Coffee Grand Filter Coffee, 500 g",500 g ,Grams,230,200,"Introducing Tata Coffee Grand Filter Coffee which leverages the deep heritage of Tata in coffee and delivers an intensely rich, fresh, and aromatic coffee. Get a fresh start to your mornings with a sip of freshly brewed coffee and be ready for an adventurous ride all day long. Containing coffee, chicory and flavour locked decoction crystals, this coffee is roasted and grounded to perfection.", , ,"Tata Global Beverages Ltd, 3rd Floor Kirloskar Business Park, Tower C, Hebbal, Bengaluru 560024.",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40176778_5-tata-coffee-grand-filter-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40176778-2_7-tata-coffee-grand-filter-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40176778-3_7-tata-coffee-grand-filter-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40176778-4_7-tata-coffee-grand-filter-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40176778-5_3-tata-coffee-grand-filter-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40176778-6_3-tata-coffee-grand-filter-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40176778-7_3-tata-coffee-grand-filter-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40176778-8_3-tata-coffee-grand-filter-coffee.jpg,,,, ,Tata Coffee, , ,'8901090122066,'10014031001025, , , , , , , , , , , , , , , , ,Roast and Ground Filter Coffee,"Add 2 tsp of coffee into the upper portion of the filter and cover with the retainer. 
Add 50ml hot water into the upper portion of the filter and cover it. 
Wait for 15mins for the decoction. 
Mix with hot milk and sugar as per taste.","Tata Global Beverages Ltd, 3rd Floor Kirloskar Business Park, Tower C, Hebbal, Bengaluru 560024.",
EU00001470,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,"Tata Coffee Grand Filter Coffee, 200 g Pouch",200 g Pouch,Grams,94,90.24,"Introducing Tata Coffee Grand Filter Coffee which leverages the deep heritage of Tata in coffee and delivers an intensely rich, fresh, and aromatic coffee. Get a fresh start to your mornings with a sip of freshly brewed coffee and be ready for an adventurous ride all day long. Containing coffee, chicory and flavour locked decoction crystals, this coffee is roasted and grounded to perfection.", , ,"Tata Global Beverages Ltd, 3rd Floor Kirloskar Business Park, Tower C, Hebbal, Bengaluru 560024.",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40176778_5-tata-coffee-grand-filter-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40176778-2_7-tata-coffee-grand-filter-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40176778-3_7-tata-coffee-grand-filter-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40176778-4_7-tata-coffee-grand-filter-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40176778-5_3-tata-coffee-grand-filter-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40176778-6_3-tata-coffee-grand-filter-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40176778-7_3-tata-coffee-grand-filter-coffee.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40176778-8_3-tata-coffee-grand-filter-coffee.jpg,,,, ,Tata Coffee, , ,'8901090122066,'10014031001025, , , , , , , , , , , , , , , , ,Roast and Ground Filter Coffee,"Add 2 tsp of coffee into the upper portion of the filter and cover with the retainer. 
Add 50ml hot water into the upper portion of the filter and cover it. 
Wait for 15mins for the decoction. 
Mix with hot milk and sugar as per taste.","Tata Global Beverages Ltd, 3rd Floor Kirloskar Business Park, Tower C, Hebbal, Bengaluru 560024.",
