L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Amul,"Amul Gold Caramel Chocolate Ice Cream, 1 L Tub","Amul Real milk ice cream is now in a tub that enough for all your friends. Ice cream never goes out of fashion. It is an easy, delectable dessert. 
The amazing taste is sure to tame your sweet cravings. Indulge in the sweet goodness and please your tastebuds.",1 L Tub,L,1 L Tub,1,1,260,260,"Kaira District Co-operative Milk Producers' Union Limited, At Food Complex Mogar, MOGAR, ANAND - 388001.",India,['8901262174145'],['10012021000071'],https://datalabs.siva3.io/image/Eunimart_groceries_40170504_2-amul-caramel-chocolate-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40170504-2_6-amul-caramel-chocolate-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40170504-3_6-amul-caramel-chocolate-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40170504-4_6-amul-caramel-chocolate-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40170504-5_6-amul-caramel-chocolate-gold-ice-cream.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to eat. Store it in a frozen condition for best taste.,"[{'EAN Code': '8901262174145'}, {'Country of origin': 'India'}, {'FSSAI No': '10012021000071'}, {'Manufacturer Name & ': ""Kaira District Co-operative Milk Producers' Union Limited, At Food Complex Mogar, MOGAR, ANAND - 388001.""}, {'Marketed by': 'Gujarat Co-operative Milk Marketing Federation Limited, Anand - 388001.'}]","Gujarat Co-operative Milk Marketing Federation Limited, Anand - 388001.",-,-,-,"Milk Solids, Sugar, Cocoa Solids, Chocolate Ripple (Water, Sugar, Dextrose, Cocoa Solids, Permitted Stabilizer (E440)), Milk Chocolate Pieces (1%), Permitted Emulsifier (E471) And Stabilizers (E407, E466, E415, E412) 
Contains Permitted Synthetic Food Colour (E150D) And Added Flavour (Artificial Flavouring Substances ‚‚“ Milk Caramel ‚‰clair)"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Amul,"Amul Gold Cookies N Cream Ice Cream, 1 L Tub","Amul Real milk ice cream is now in a tub that enough for all your friends. Ice cream never goes out of fashion. It is an easy, delectable dessert. 
The amazing taste is sure to tame your sweet cravings. Indulge in the sweet goodness and please your tastebuds.",1 L Tub,L,1 L Tub,1,1,260,260,"Kaira District Co-operative Milk Producers' Union Limited, At Food Complex Mogar, MOGAR, ANAND - 388001.",India,['40170503'],['10012021000071'],https://datalabs.siva3.io/image/Eunimart_groceries_40170503_4-amul-cookies-n-cream-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40170503-2_5-amul-cookies-n-cream-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40170503-3_5-amul-cookies-n-cream-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40170503-4_5-amul-cookies-n-cream-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40170503-5_5-amul-cookies-n-cream-gold-ice-cream.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to eat. Store it in a frozen condition for best taste.,"[{'EAN Code': '40170503'}, {'Country Of Origin': 'India'}, {'FSSAI No': '10012021000071'}, {'Manufacturer Name & ': ""Kaira District Co-operative Milk Producers' Union Limited, At Food Complex Mogar, MOGAR, ANAND - 388001.""}, {'Marketed by': 'Gujarat Co-operative Milk Marketing Federation Limited, Anand - 388001.'}]","Gujarat Co-operative Milk Marketing Federation Limited, Anand - 388001.",-,-,-,"Milk Solids, Sugar, Cookies (8%) [Refined Wheat Flour, Sugar, Palm Oil, Cocoa Solids, Caramel Sauce, Raising Agent (E503(Ii), E500(Ii)), Common Salt], Permitted Emulsifier (E471) And Stabilizers (E407, E466, E415, E412) 
Contains Permitted Synthetic Food Colour (E150D) And Added Flavours (Artificial Flavouring Substances ‚‚“ Milk Caramel ‚‰clair, Vanilla)"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Amul,"Amul Gold King Alphonso Ice Cream, 1 L Tub","Amul Real milk ice cream is now in a tub that enough for all your friends. Ice cream never goes out of fashion. It is an easy, delectable dessert. 
The amazing taste is sure to tame your sweet cravings. Indulge in the sweet goodness and please your tastebuds.",1 L Tub,L,1 L Tub,1,1,260,260,"Kaira District Co-operative Milk Producers' Union Limited, At Food Complex Mogar, MOGAR, ANAND - 388001.",India,['40170502'],['10012021000071'],https://datalabs.siva3.io/image/Eunimart_groceries_40170502_4-amul-king-alphonso-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40170502-2_5-amul-king-alphonso-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40170502-3_5-amul-king-alphonso-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40170502-4_5-amul-king-alphonso-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40170502-5_5-amul-king-alphonso-gold-ice-cream.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to eat. Store it in frozen condition for best taste.,"[{'EAN Code': '40170502'}, {'Country Of Origin': 'India'}, {'FSSAI No': '10012021000071'}, {'Manufacturer Name & ': ""Kaira District Co-operative Milk Producers' Union Limited, At Food Complex Mogar, MOGAR, ANAND - 388001.""}, {'Marketed by': 'Gujarat Co-operative Milk Marketing Federation Limited, Anand - 388001.'}]","Gujarat Co-operative Milk Marketing Federation Limited, Anand - 388001.",-,-,-,"Milk Solids, Sugar, Mango Pulp (8%), Sugar Syrup (Sugar, Water), Permitted Emulsifier (E471) And Stabilizers (E407, E466, E415, E412)
Contains Permitted Synthetic Food Colours (E102, E110) And Added Flavour (Artificial Flavouring Substances ‚‚“ Mango)"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Amul,"Amul Gold Orange Salsa Ice Cream, 1 L Tub","Amul Real milk ice cream is now in a tub that enough for all your friends. Ice cream never goes out of fashion. It is a really easy, delectable dessert. 
The amazing taste is sure to tame your sweet cravings. Indulge in the sweet goodness and please your tastebuds.",1 L Tub,L,1 L Tub,1,1,225,225,"Kaira District Co-operative Milk Producers' Union Limited, At Food Complex Mogar, MOGAR, ANAND - 388001.",India,['8901262174121'],['10012021000071'],https://datalabs.siva3.io/image/Eunimart_groceries_40170505_2-amul-orange-salsa-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40170505-2_5-amul-orange-salsa-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40170505-3_5-amul-orange-salsa-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40170505-4_5-amul-orange-salsa-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40170505-5_5-amul-orange-salsa-gold-ice-cream.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to eat. Store it in frozen condition for best taste.,"[{'EAN Code': '8901262174121'}, {'Country Of Origin': 'India'}, {'FSSAI No': '10012021000071'}, {'Manufacturer Name & ': ""Kaira District Co-operative Milk Producers' Union Limited, At Food Complex Mogar, MOGAR, ANAND - 388001.""}, {'Marketed by': 'Gujarat Co-operative Milk Marketing Federation Limited, Anand - 388001.'}]","Gujarat Co-operative Milk Marketing Federation Limited, Anand - 388001.",-,-,-,"Milk Solids, Sugar, Orange Crush (7.5%) [Sugar, Water, Orange Pulp, Pectin, Citric Acid], Orange Jelly, Permitted Emulsifier (E471) And Stabilizers (E407, E466, E415, E412)"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Amul,"Amul Gold Vanilla Ice Cream, 1 L Tub","Best selling Amul Vanilla ice cream in a new avatar Taste of Real milk real ice cream.
In the world of Amul Ice Cream, happiness and excitement go hand-in-hand with good health and delicious flavours. Crafted with the finest natural ingredients, Amul Ice creams will simply melt in your mouth leaving a smooth aftertaste. it's perfect for your taste buds.",1 L Tub,L,1 L Tub,1,1,230,230,"GUJARAT COOPERATIVE MILK MARKETING FEDERATION LTD, GA-Amulfed Dairy, Bhat - 382428, Dist. Gandhinagar",India,['8901262174244'],"['10012021000071,10012021000251']",https://datalabs.siva3.io/image/Eunimart_groceries_40196311_2-amul-vanilla-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40196311-2_2-amul-vanilla-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40196311-3_2-amul-vanilla-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40196311-4_2-amul-vanilla-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40196311-5_2-amul-vanilla-gold-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40196311-6_1-amul-vanilla-gold-ice-cream.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Open and consume.,"[{'EAN Code': '8901262174244'}, {'Country of origin': 'India'}, {'FSSAI Number': '10012021000071, 10012021000251'}, {'Manufacturer Name & ': 'GUJARAT COOPERATIVE MILK MARKETING FEDERATION LTD, GA-Amulfed Dairy, Bhat - 382428, Dist. Gandhinagar'}, {'Marketed by': 'Gujarat Co-operative Milk Marketing Federation, Anand, Gujarat 388001'}]","Gujarat Co-operative Milk Marketing Federation, Anand, Gujarat 388001",-,-,-,"Milk Solids, Sugar, Permitted Emulsifiers (e471) & Stabilisers (e407, 466, 415, 412) Contains Added Flavour (artificial Flavouring Substance -vanilla)"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Amul,"Amul King Alphonso Ice Cream, 1 L Box",-,1 L Box,L,1 L Box,1,1,200,200,"Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.",India,['40012982'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40012982_3-amul-ice-cream-king-alphonso.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40012982'}, {'Country of origin': 'India'}, {'Manufactured & Marketed by': ""Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.""}]","Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.",-,-,-,"Milk and Milk products, Sugar, Mango Pulp, Permitted emulsifier (E471) and Stabilizer (E407, E466, E415, E412), Contain Permitted Synthetic Food Colour (E110) and Added Mango Flavours (Artificial Flavouring Substances),
Per 100ml (Approx Values), Energy 111kcal, Total Fat 6.4g, Saturated Fat 4.1g, Trans Fat 0.0g, Total Carbohydrate 11.5g, Added Sugar 8.0g, Protein 1.8g, Calcium 95.0mg."
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Amul,"Amul Lactose Free Ice Cream, 125 ml Plastic Cup","The ice cream is a boon for those who are lactose intolerant. Why miss out on ice cream, just because of lactose intolerance? Made from a special formulation and process, now enjoy milk-based ice cream without any worry from India's most trusted and loved brand.",125 ml Plastic Cup,ml,125 ml Plastic Cup,1,1,35,35,"GUJARAT COOPERATIVE MILK MARKETING FEDERATION LTD, GA-Amulfed Dairy, Bhat - 382428, Dist. Gandhinagar, LIC no 10012021000251",India,['40196083'],['10012021000071'],https://datalabs.siva3.io/image/Eunimart_groceries_40196083_1-amul-lactose-free-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40196083-2_1-amul-lactose-free-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40196083-3_1-amul-lactose-free-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40196083-4_1-amul-lactose-free-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40196083-5_1-amul-lactose-free-ice-cream.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Open and consume. Keep refrigerated.,"[{'EAN Code': '40196083'}, {'Country of Origin': 'India'}, {'FSSAI': '10012021000071'}, {'Manufacturer Name & ': 'GUJARAT COOPERATIVE MILK MARKETING FEDERATION LTD, GA-Amulfed Dairy, Bhat - 382428, Dist. Gandhinagar, LIC no 10012021000251'}, {'Marketed by': 'Gujarat Co-operative Milk Marketing Federation'}]",Gujarat Co-operative Milk Marketing Federation,-,-,-,"Milk Solids, Sugar, Permitted Emulsifiers (E471) & Stabilisers (E407, 466, 415, 412) & Enzyme (Beta Galactosidase); Contains Added Flavour (Artificial Flavouring Substance -vanilla)"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Amul,"Amul Moroccan Dry Fruit Ice Cream - Real Milk, 1 L Tub",The exquisite dry fruits of Morocco come together to offer you an ice cream that‚‚‚‚‚‚š‚‚¬‚‚‚ž‚‚s as exotic as it sounds. It prepared by the fine quality ingredients. It gives mouthwatering flavor.,1 L Tub,L,1 L Tub,1,1,300,300,"Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.",India,['8901262173421'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40003795_2-amul-real-ice-cream-moroccan-dry-fruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003795-2_2-amul-real-ice-cream-moroccan-dry-fruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003795-3_2-amul-real-ice-cream-moroccan-dry-fruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003795-4_2-amul-real-ice-cream-moroccan-dry-fruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003795-5_2-amul-real-ice-cream-moroccan-dry-fruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003795-6_2-amul-real-ice-cream-moroccan-dry-fruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003795-7_1-amul-real-ice-cream-moroccan-dry-fruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003795-8_1-amul-real-ice-cream-moroccan-dry-fruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003795-9_1-amul-real-ice-cream-moroccan-dry-fruit.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003795-10_1-amul-real-ice-cream-moroccan-dry-fruit.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8901262173421'}, {'Manufactured & Marketed by': ""Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.""}]","Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.",-,-,-,"Milk and Milk Products, Sugar, Almond Pieces, Pistachio pieces Permitted emulsifier [E471) and Stabilizers [E407, [E466, E415, E412]."
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Amul,"Amul Rajbhog Ice Cream - Real Milk, 1 L Tub",-,1 L Tub,L,1 L Tub,1,1,300,300,"Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.",India,['40005430'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40005430_1-amul-real-ice-cream-rajbhog.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40005430-2_1-amul-real-ice-cream-rajbhog.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40005430-3_1-amul-real-ice-cream-rajbhog.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40005430-4_1-amul-real-ice-cream-rajbhog.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40005430-5_1-amul-real-ice-cream-rajbhog.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40005430'}, {'Manufactured & Marketed by': ""Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.""}]","Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.",-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Amul,"Amul Rajbhog Ice Cream, 125 ml Plastic IML Cup","Made from real milk, premium nuts and flavours,  Amul Rajbhog Ice Cream comes in a premium packaging. This ice cream has a mouth-watering and delicious taste that gives you an authentic Indian flavour, a crowd favourite.",125 ml Plastic IML Cup,ml,125 ml Plastic IML Cup,1,1,40,40,"Gujarat Co-operative Milk Marketing Federation Limited, ANAND - 388001, GUJARAT, INDIA",India,['40190796'],['10012021000071'],https://datalabs.siva3.io/image/Eunimart_groceries_40190796_1-amul-rajbhog-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40190796-2_1-amul-rajbhog-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40190796-3_1-amul-rajbhog-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40190796-4_1-amul-rajbhog-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40190796-5_1-amul-rajbhog-ice-cream.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Consume directly from the pack; to be served at -18 degree C.,"[{'EAN Code': '40190796'}, {'Country of origin': 'India'}, {'FSSAI Number': '10012021000071'}, {'Manufactured & Marketed by': 'Gujarat Co-operative Milk Marketing Federation Limited, ANAND - 388001, GUJARAT, INDIA'}]","Gujarat Co-operative Milk Marketing Federation Limited, ANAND - 388001, GUJARAT, INDIA",-,-,-,"Milk Solids, Sugar, Cashew Pieces (7%), Almond Pieces (3.5%), Honey, Saffron, Permitted Emulsifier (e471) And Stabilizers (e407, E466, E415, E412, E435) Contains Permitted Synthetic Food Colour (e102) And Added Flavours (artificial Flavouring Substances ‚‚“ Cardamom, Honey And Saffron)."
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Amul,"Amul Roasted Almond Ice Cream - Real Milk, 1 L Tub","Amul Real Roasted Almond Ice-Cream is rich ice-cream with crispy almonds and makes an enormously smooth and creamy ice cream with a pleasant roasted almond flavour. It is a really easy, delectable desert. It is very spongy and delectable taste. The roasted Almond provides you an ice cream that‚†‚’‚‚‚‚‚‚‚‚‚‚‚¬…‚¡‚‚‚‚¬‚‚‚‚‚‚‚¬…‚¾‚‚‚‚s as exotic as it sounds.",1 L Tub,L,1 L Tub,1,1,275,275,"Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.",India,['8901262172486'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40003794_2-amul-real-ice-cream-roasted-almond.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003794-2_2-amul-real-ice-cream-roasted-almond.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003794-3_2-amul-real-ice-cream-roasted-almond.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003794-4_2-amul-real-ice-cream-roasted-almond.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003794-5_2-amul-real-ice-cream-roasted-almond.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003794-6_2-amul-real-ice-cream-roasted-almond.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003794-7_1-amul-real-ice-cream-roasted-almond.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003794-8_1-amul-real-ice-cream-roasted-almond.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003794-9_1-amul-real-ice-cream-roasted-almond.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40003794-10_1-amul-real-ice-cream-roasted-almond.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8901262172486'}, {'Country of origin': 'India'}, {'Manufactured & Marketed by': ""Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.""}]","Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.",-,-,-,"Milk and Milk Products, sugar, salted roasted almonds chocolate permitted emulsifier [E471] and Stabilizer [E407, E466, E415, E412]."
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Amul,"Amul Sugar Free Ice Cream - Anjeer with Chocolate Sauce, 125 ml",Probiotic medium fat ice cream proprietary food.,125 ml,ml,125 ml,1,1,45,45,"Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.",India,['40091814'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40091814_1-amul-sugar-free-ice-cream-anjeer-with-chocolate-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40091814-2_1-amul-sugar-free-ice-cream-anjeer-with-chocolate-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40091814-3_1-amul-sugar-free-ice-cream-anjeer-with-chocolate-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40091814-4_1-amul-sugar-free-ice-cream-anjeer-with-chocolate-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40091814-5_1-amul-sugar-free-ice-cream-anjeer-with-chocolate-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40091814-6_1-amul-sugar-free-ice-cream-anjeer-with-chocolate-sauce.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40091814'}, {'Manufactured & Marketed by': ""Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.""}]","Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.",-,-,-,"Milk, Solids, Ripple (Water, Milk, Solids, Cocoa Solids, Fructooligosaccharide, Pectin (INS440), Sucralose), Polydextrose, Fructooligosaccharide, Permitted Emulsifier and stabilizers (INS471, INS460, INS412, INS466, INS407), sucralose and Probiotic Bacterial Strains (Lactobacillus spp. and Bifidobacterium spp. min 10 Degress per ml)"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Amul,"Amul Sugar Free Ice Cream - Vanilla with Chocolate Sauce, 125 ml Cup",-,125 ml Cup,ml,125 ml Cup,1,1,40,40,"Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.",India,['8901262178327'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40013808_1-amul-sugar-free-ice-cream-vanilla-with-chocolate-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40013808-2_1-amul-sugar-free-ice-cream-vanilla-with-chocolate-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40013808-3_1-amul-sugar-free-ice-cream-vanilla-with-chocolate-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40013808-4_1-amul-sugar-free-ice-cream-vanilla-with-chocolate-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40013808-5_1-amul-sugar-free-ice-cream-vanilla-with-chocolate-sauce.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40013808-6_1-amul-sugar-free-ice-cream-vanilla-with-chocolate-sauce.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8901262178327'}, {'Manufactured & Marketed by': ""Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.""}]","Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.",-,-,-,"Milk and Milk Products, Fructo oligosaccharide, Soluble Corn fibre, Ripple (Water, Milk Solids, Cocoa Solids, Fructo oligosaccharide, Pectin (E440), Sucralose), Permitted Emulsifier and Stabilizer (E471, E412, E466), Sucralose and probiotic Bacteria,"
