L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Palak+Ladies?????? Fingers+Capsicum(500g Each) +Cucumber+Bottle Gourd(1kg Each), Combo 5 Items","This combo contains Fresho Palak 500 g + Fresho Ladies Finger 500 g + Fresho Cucumber 1 kg + Fresho Capsicum - Green 500 g + Fresho Bottle Gourd 1 kg.
With a sweet, nutty, and tangent flavour, Palaks are green leafy vegetables that are succulent and spoon shaped.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2235/green-detox-smoothie/ 
Ladies' finger is a green vegetable with a tip at the end and a lighter green head, which is inedible and to be thrown away. It tastes mild and slightly grassy.
Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/2136/cheesy-okra-bhindi-fritters/ 
With high water content and crunchy flesh, Cucumbers have striped, light to dark green coloured skin that is edible.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2340/cucumber-lemonade/ 
Leaving a moderately pungent taste on the tongue, green capsicums, also known as green peppers are bell-shaped, medium-sized fruit pods. They have thick and shiny skin with a fleshy texture inside.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2031/capsicum-cheese-rings/ 
With the common household name 'Lauki', Bottle gourds come in different shapes and sizes. Considered as one of the healthiest vegetables around, the flesh of bottle gourds is full of water and taste slightly bitter.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/210/bharwa-lauki/",Combo 5 Items,Combo  Items,Combo 5 Items,5,1,255.27,255.27,Fresho,India,['1209673'],-,https://datalabs.siva3.io/image/Eunimart_groceries_209673_1-fresho-palakladies-fingercapsicum-green500g-eachcucumberbottle-gourd1kg-each.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Palak:
Palak contains low fat and cholesterol, but a good amount of fibre. They lower the risk of cancer and the occurrence of asthma.
It improves blood glucose levels in people suffering from diabetes and improves skin and bone health.
Ladies' Fingers:
Ladies' finger aids in digestion as it contains prebiotic fibre and controls obesity and cholesterol.
It acts as a hair conditioner, fights dandruff and moistures the scalp.
Cucumber:
Cucumbers keep our body hydrated. Its hard skin has a good amount of fibre and minerals. Eating cucumber improves digestion and reduces stress.
It reduces the risk of breast, ovarian, uterine and prostate cancers. The anti-inflammatory compounds in cucumbers help remove waste from the body and reduce skin irritation and it contains anti-wrinkling and anti-ageing properties as well.
Capsicum:
Green capsicums have powerful antioxidants and anti-inflammatory properties. Rich in Vitamin A, B complex, C and phytonutrients. Relieves pain of bone disorders and has the capacity to relax the respiratory passage.
Bottle Gourds:
Bottle gourds keep the body hydrated and assist in weight loss. They treat urinary tract infection and sleeping disorders while reducing liver inflammation, easing digestion, and safeguarding hair against premature greying.",-,"[{'EAN Code': '1209673'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'For ","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Pandan Leaves, 5 Pcs (Approx. 80g -100g)","Pandan leaves botanically called as Pandanus amaryllifolius is a tropical plant in the Pandanus genus, which is commonly known as Pandan, and is used widely in South Asian and Southeast Asian cooking as a flavouring. Its also called basmati leaves. The leaves of Pandanus have a strong aroma and are widely used in flavouring various foods such as bakery products, sweets and even home cooking. Traditionally, since a long time, in India and other parts of Asia, leaves are being used in cooking rice to impart a resemblance of the aroma of costly scented rice like Basmati of India. Pandan leaves have a nutty and green grassy aroma when cooked it imparts Basmati like aroma.",5 Pcs (Approx. 80g -100g),pcs,5 Pcs (Approx. 80g -100g),5,1,36.18,27.5,Fresho,India,['40205740'],['10015042002228'],https://datalabs.siva3.io/image/Eunimart_groceries_40205740_1-fresho-pandan-leaves.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40205740'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '10015042002228'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd., The Fairway Business Park, Challaghatta Village, Behind Dell, Next to Embassy Golf Links, Domlur,Bangalore, Karnataka 560071.'}]","Supermarket Grocery Supplies Pvt. Ltd., The Fairway Business Park, Challaghatta Village, Behind Dell, Next to Embassy Golf Links, Domlur,Bangalore, Karnataka 560071.",-,-,"Pandan leaves consist of essential oils, traces of tannin, glycosides, alkaloids.",-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Papaya - Raw, 1 kg","Fresho is our brand of fresh fruits and vegetables which are individually handpicked every day by our experienced and technically competent buyers.
Our buying, storing, and packaging processes are tailored to ensure that only the fresh, nutrient-dense, healthy, and delicious produce reaches your doorstep.
We guarantee the quality of all Fresho products.
If you're not satisfied with the freshness of the items, you can hand them back to our Customer Experience Executive (CEE) for a full refund.",1 kg,kg,1 kg,1,1,53.95,41,Fresho,India,['10000380'],-,https://datalabs.siva3.io/image/Eunimart_groceries_380_9-fresho-papaya-raw.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Papayas reduce the risk of macular degeneration, a disease that affects the eyes as people age.
They prevent asthma and cancer.
Mashed papayas help in wound healing and preventing infections.
Papaya contain Folic acid, Vitamin C, Amino Acid, .Papaya helps in dig",-,"[{'EAN Code': '10000380'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Parsley Leaves - Curly, 250 g","With a mild taste and a pleasant grassy flavor, Parsley is a fresh herb with dark-green curled leaves that resemble coriander leaves.
It has decorative ruffled leaves that make it the perfect garnishing option.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1946/strawberry-quinoa-salad/",250 g,g,250 g,1,1,74.34,56.5,Fresho,India,['10000155'],-,https://datalabs.siva3.io/image/Eunimart_groceries_55_15-fresho-parsley-leaves-curly.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_55-3_1-fresho-parsley-leaves-curly.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Parsley is a good source of calcium, manganese and potassium.
It also has antioxidant flavonoids and vitamin K, A, E, Folate & B complex Vitamins.",-,"[{'EAN Code': '10000155'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Potato - Organically Grown (Loose), 1 kg","It is organically grown and handpicked from farm
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",1 kg,kg,1 kg,1,1,56.58,43,Fresho,India,['40023476'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40023476_5-fresho-potato-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023476-2_2-fresho-potato-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023476-3_1-fresho-potato-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023476-4_1-fresho-potato-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40023476'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Potato Onion Tomato 1 kg Each, Combo 3 Items","Onion is a vegetable which is almost like a staple in Indian food. This is also known to be one of the essential ingredients of raw salads. They come in different colours like white, red or yellow and are quite in demand in cold salads and hot soups.
Tomato is an amazingly popular and versatile food that comes in several different varieties that vary in shape, color and size. There are tiny cherry tomatoes, Italian pear-shaped tomatoes, bright yellow tomatoes, and the green tomato.
Potatoes are nutrient-dense, non-fattening and have reasonable amount of calories. Include them in your regular meals so that the body receives a good supply of carbohydrates, dietary fibers and essential minerals such as copper, magnesium, and iron. In India, potatoes are probably the second-most consumed vegetables after onions.

Click here for delicious vegetable recipes - https://www.bigbasket.com/flavors/collections/227/fresh-vegetables/",Combo 3 Items,Combo  Items,Combo 3 Items,3,1,143.79,143.79,Please refer to the individual product information given above,India,['1200045'],-,https://datalabs.siva3.io/image/Eunimart_groceries_200045_1-fresho-potato-onion-tomato-1-kg-each.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Onions are known to have antiseptic, antimicrobial and antibiotic properties which help you to get rid of infections. Onions are known to contain manganese, copper, Vitamin B6, Vitamin C,Folic acid, Amino acid and dietary fibers along with phosphorus, folate and copper.
Potatoes should be included in the diet of those having mouth ulcers. As they are easy to digest, they are good for patients.Consumption of potatoes helps to maintain the blood glucose level and keeps the brain alert and active.Apart from containing useful minerals such as potassium, iron, copper and magnesium, potatoes are also full of phytochemical antioxidants such as flavonoids, Vitamin B and folate.
Tomatoes contain Vitamin C,K. lycopene, an antioxidant that reduces the risk of cancer and heart-diseases. They protect the eyes from light induced damage.Essential for pregnant women as these tomatoes protect infants against neural tube defects.",-,"[{'EAN Code': '1200045'}, {'Country of origin': 'India'}, {'Manufacturer Name & Shelf Life details': 'Please refer to the individual product information given above'}]",-,-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Potato, 1 kg","Fresho Potatoes are nutrient-dense, non-fattening and have reasonable amount of calories. Include them in your regular meals so that the body receives a good supply of carbohydrates, dietary fibers and essential minerals such as copper, magnesium, and iron. In India, potatoes are probably the second-most consumed vegetables after onions.
Click here for delicious vegetable recipes - https://www.bigbasket.com/flavors/collections/227/fresh-vegetables/",1 kg,kg,1 kg,1,1,35.72,25.5,Fresho,India,['10000159'],-,https://datalabs.siva3.io/image/Eunimart_groceries_59_26-fresho-potato.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_59-2_7-fresho-potato.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_59-3_3-fresho-potato.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_59-4_1-fresho-potato.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Consumption of potatoes helps to maintain the blood glucose level and keeps the brain alert and active.
Potatoes should be included in the diet of those having mouth ulcers. As they are easy to digest, they are good for patients.
People who are diagnosed with kidney stones or heart disorders can include potatoes in their diet as they are light on the stomach.
Apart from containing useful minerals such as potassium, iron, copper and magnesium, potatoes are also full of phytochemical antioxidants such as flavonoids, Vitamin B and folate.",-,"[{'EAN Code': '10000159'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Potato, 2 kg","New Potatoes: If you are looking for soft, slightly sweet but creamy-textured potatoes. These are a special variant early harvest of potatoes (not to be confused with our regular Fresho Potato) and are easily distinguishable with their thin/ tender skin which makes them easy-to-peel off even it can be used without peeling. These freshly picked potatoes are a great choice for roasting or boiling. They give essential nutrients to your body along with high dietary fibre and carbohydrates. Combined with great taste and nutrients this vegetable is the most popular and loved amongst households. Fresho New potatoes are either Round or Oblong which is about 45mm-65 mm in diameter. Consume them within a few days of purchase. Click here for delicious vegetable recipes - https://www.bigbasket.com/flavors/collections/227/fresh-vegetables/",2 kg,kg,2 kg,1,1,108.61,82.54,Fresho,India,['40162469'],['10015042002228'],https://datalabs.siva3.io/image/Eunimart_groceries_40162469_7-fresho-potato-new-crop.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is a very good diet for those who have mouth ulcers.It is easy to digest and facilitate digestion making them a good diet for patients.
Potatoes are easy to digest and facilitate digestion making them a good diet for patients, babies and those who cannot digest hard food but need energy.
They maintain good blood glucose level which does not let brain fatigue creep in and keeps the brain active and alert.It is good for the heart and beneficial for people having kidney stones.
Apart from containing useful minerals such as potassium, iron, copper and magnesium, potatoes are also full of phytochemical antioxidants such as flavonoids, Vitamin B and folate.",-,"[{'EAN Code': '40162469'}, {'Country of origin': 'India'}, {'FSSAI Number': '10015042002228'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Pumpkin - Disco (Loose), 1 kg","Disc' shaped pumpkins with smooth, yellowish orange skin have creamish to orange flesh with a pleasant squash-like taste.
Their flat, edible seeds ( pepitas) are tender and mildly sweet.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/736/pumpkin-barfi/",1 kg,kg,1 kg,1,1,47.37,47.37,Fresho,India,['10000282'],-,https://datalabs.siva3.io/image/Eunimart_groceries_282_10-fresho-pumpkin-disco.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_282-2_32-fresho-pumpkin-disco.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_282-3_10-fresho-pumpkin-disco.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_282-4_1-fresho-pumpkin-disco.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_282-5_1-fresho-pumpkin-disco.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"A cup of cubed pumpkin has twice the daily vitamin A content that is essential for good vision. Pumpkins are rich in fiber.
They are also good for male sexual health. Pumpkin seeds contain serotonin, that helps relax and promotes better sleep.",-,"[{'EAN Code': '10000282'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Pumpkin - Disco, 1 pc","The pumpkins have a smooth, yellowish-orange skin with a creamish to orange coloured flesh that has a pleasant squash-like taste. Their flat, edible seeds (pepitas) are tender and mildly sweet.
Fresho is our brand of fresh fruits and vegetables which are individually handpicked every day by our experienced and technically competent buyers.
Our buying, storing and packaging processes are tailored to ensure that only the fresh, nutrient-dense, healthy and delicious produce reaches your doorstep.
We guarantee the quality of all Fresho products.If you're not satisfied with the freshness of the items, you can hand them back to our Customer Experience Executive (CEE) for a full refund.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",1 pc,pcs,1 pc,1,1,45.39,29,Fresho,India,['40202912'],['10015042002228'],https://datalabs.siva3.io/image/Eunimart_groceries_40202912_1-fresho-pumpkin-disco.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"A cup of cubed pumpkin has twice the daily vitamin A content that is essential for good vision. Pumpkins are rich in fiber.
They are also good for male sexual health. Pumpkin seeds contain serotonin, that helps relax and promotes better sleep.",-,"[{'EAN Code': '40202912'}, {'FSSAI Number': '10015042002228'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd., The Fairway Business Park, Challaghatta Village, Behind Dell, Next to Embassy Golf Links, Domlur,Bangalore, Karnataka 560071.'}]","Supermarket Grocery Supplies Pvt. Ltd., The Fairway Business Park, Challaghatta Village, Behind Dell, Next to Embassy Golf Links, Domlur,Bangalore, Karnataka 560071.",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Pumpkin - Disco, Organically Grown (Loose), 1 pc","Pumpkin Disco are extremely rich in minerals like potassium and copper, making your body and the immune system strong. This tasty and nutritious vegetable can be used in various curries and fried preparations.",1 pc,pcs,1 pc,1,1,42.76,32.5,Fresho,India,['40088568'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40088568_1-fresho-pumpkin-disco-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40088568-2_1-fresho-pumpkin-disco-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40088568-3_1-fresho-pumpkin-disco-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40088568'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Pumpkin - Organically Grown (Loose), 1 pc","It is organically grown and handpicked from farm
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",1 pc,pcs,1 pc,1,1,53.95,41,Fresho,India,['40023471'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40023471_4-fresho-pumpkin-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023471-2_1-fresho-pumpkin-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023471-3_1-fresho-pumpkin-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023471-4_1-fresho-pumpkin-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40023471'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Pumpkin Green - Cut, 250 g","Fresho brings to you cut pumpkin green with creamish to yellow flesh and flat, edible seeds ( pepitas) inside that are tender and mildly sweet.
Do not forget to check out our delicious recipe:-https://www.bigbasket.com/cookbook/recipes/2330/kaddu-ki-kheer/",250 g,g,250 g,1,1,26.32,20,Fresho,India,['6809068241165'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40050705_3-fresho-pumpkin-green-cut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40050705-2_1-fresho-pumpkin-green-cut.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Pumpkins are rich in fiber. So, it keeps the tummy full and causes less apetite.
Pumpkin seeds contain seratonin, that helps to relax and promote better sleep.
They are good for male sexual health.
A cup of cubed pumpkin has twice the daily vitamin A requirement which is essential for good vision.",-,"[{'EAN Code': '6809068241165'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Radish - Organically Grown (Loose), 500 g","Fresho Radish is not only grow organically and is a juicy fruit that is both sweet and pungent in taste. It is a root vegetable and is usually white, pink or even slightly purple in colour. The radishes from Fresho are packed with utmost care to ensure optimal levels of freshness when you unpack it.",500 g,g,500 g,1,1,37.5,28.5,Fresho,India,['40023477'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40023477_4-fresho-radish-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023477-2_1-fresho-radish-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023477-3_1-fresho-radish-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023477-4_1-fresho-radish-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023477-5_1-fresho-radish-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"The radish being a juicy vegetable helps in natural removal of bilirubin from the stomach, which helps fight jaundice and other liver diseases. It is also fibre-rich thus provides roughage and aids relief from constipation. Being diuretic it is also used for fighting urinary infections.","Radishes are mostly used in savoury forms, especially for making pickles and dips. You can soak them in some lemon juice, vinegar or even mustard paste to use as a mild pickle. It adds a pungent taste to vegetable stews and soups, giving it a nice aroma. It is also added to salads.","[{'EAN Code': '40023477'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Radish - Red (Loose), 500 g","Pinkish to red and cylindrical-shaped, red radishes taper to a white flesh.
These juicy, crispy radishes come with a tinge of spiciness.",500 g,g,500 g,1,1,44.08,33.5,Fresho,India,['40004386'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40004386_12-fresho-radish-red.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004386-2_1-fresho-radish-red.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004386-3_1-fresho-radish-red.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004386-4_1-fresho-radish-red.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004386-5_1-fresho-radish-red.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Red radishes come with antibacterial and antifungal properties and contain several cancer fighting agents.
Rich in dietary fiber, iron, vitamins A, C, K.
They help improve metabolism, aid weight loss and also helps treat jaundice, controls diabetes and detoxifies the body.",-,"[{'EAN Code': '40004386'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}, {'Country of Origin': 'India'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Radish - White (Loose), 1 kg","Radishes are a root crop with a crunchy texture and a sharp, spicy, hot or sweet taste. They are juicy and sometimes have a pungent smell.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1197/clear-vegetarian-soup-with-vegetarian-fritter/",1 kg,kg,1 kg,1,1,36.18,27,Fresho,India,['1000016'],-,https://datalabs.siva3.io/image/Eunimart_groceries_64_14-fresho-radish-white.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_64-2_2-fresho-radish-white.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_64-3_3-fresho-radish-white.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_64-4_2-fresho-radish-white.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_64-5_1-fresho-radish-white.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Radishes are excellent source of vitamin C.
It contains folate, fiber, riboflavin, and potassium, as well as good amounts of copper, vitamin B6.
It is composed of high dietary fibre, which is very fine for digestive tract.",-,"[{'EAN Code': '1000016'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
