L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Ingredients,Ingredient,Package Contains,About
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,Happydent,"Happydent White Xylitol Sugarfree Spearmint Flavour Chewing Gum Pocket Bottle, 25 pcs Pocket Bottle","Happydent White Xylitol; a Sugar-free functional gum, for whiter and brighter teeth. Happydent White is a proprietary Ayurvedic medicine with active ingredients so experience the benefit of Ayurveda with long-lasting freshness.The smooth and refreshing flavour of sugar-free Happydent provides instant cool breath and a perfect clean mouth that prepares you to make the most of the moment. The easy to carry, pocket bottle pack allows you to enjoy the crisp, smooth flavour with fewer calories, anywhere.
Keep a pack in the pocket, car, or a drawer for instant minty refreshment anytimeHappydent is a globally renowned brand, enjoyed by millions of people around the world. Whether its the icy cool taste of traditional mint, or something fun and fruity, you can always count on a clean and refreshing feeling of Happydent.Grab your pack now and impress everyone with your sparkling smiles!
*Contains Aspartame and Polyols that may have laxative effects.
Dosage: 1-2 tablets/ 3-4 times a day, preferably after meals or as and when required",25 pcs Pocket Bottle,pcs Pocket Bottle,25 pcs Pocket Bottle,25,1,50,50,"PERFETTI VAN MELLE INDIA PVT. LTD.47th Milestone, Delhi-Jaipur Highway, Manesar -122050, Gurugram (HR)",India,['8901393024197'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40016429_10-happydent-white-xylitol-sugarfree-spearmint-flavour-chewing-gum-pocket-bottle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016429-2_7-happydent-white-xylitol-sugarfree-spearmint-flavour-chewing-gum-pocket-bottle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016429-3_7-happydent-white-xylitol-sugarfree-spearmint-flavour-chewing-gum-pocket-bottle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016429-4_7-happydent-white-xylitol-sugarfree-spearmint-flavour-chewing-gum-pocket-bottle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016429-5_7-happydent-white-xylitol-sugarfree-spearmint-flavour-chewing-gum-pocket-bottle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016429-6_6-happydent-white-xylitol-sugarfree-spearmint-flavour-chewing-gum-pocket-bottle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016429-7_2-happydent-white-xylitol-sugarfree-spearmint-flavour-chewing-gum-pocket-bottle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016429-8_2-happydent-white-xylitol-sugarfree-spearmint-flavour-chewing-gum-pocket-bottle.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8901393024197'}, {'Country Of Origin': 'India'}, {'Manufactured by': 'PERFETTI VAN MELLE INDIA PVT. LTD.47th Milestone, Delhi-Jaipur Highway, Manesar -122050, Gurugram (HR)'}]",-,-,-,-,-,"Neem Satva 0.51Mg, Meetha (Baking) Soda 0.4Mg, Pudina Satva 4.0Mg, Pudina Spiceta 13.0Mg, Sugarfree Base (Xylitol, Sorbitol, Mannitol) Q.S., Gum Base Q.S., Permitted Colours (Titanium Dioxide, Brilliant Blue Fcf), Approved Flavours",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,Happydent,"Happydent Xylitol Sugarfree Fruits Flavour - Bubble Gum, 28.9 g Pocket Bottle","Happydent Wave Xylitol; a Sugar-free coated bubble gum, for healthy and bright teeth. Happydent Wave has pleasant Fruits flavoured liquid filling in the centre. The smooth and refreshing flavour of sugar-free Happydent provides instant cool breath and a perfectly clean mouth that prepares you to make the most of the moment. The easy to carry, pocket bottle pack allows you to enjoy the crisp, smooth flavour with fewer calories, anywhere. Keep a pack in the pocket, car, or a drawer for instant refreshment anytime Happydent is a globally renowned brand, enjoyed by millions of people around the world. Whether it's the icy cool taste of traditional mint, or something fun and fruity, you can always count on a clean and refreshing feeling of Happydent. Grab your pack now and impress everyone with your sparkling smiles! *It contains Aspartame and Polyols that may have laxative effects.",28.9 g Pocket Bottle,g Pocket Bottle,28.9 g Pocket Bottle,1,1,50,50,"Perfetti Van Malle, 47th Milestone, Delhi - Jaipur Highway, Village - Manesar. Gurgaon - 122050, Haryana.",India,['40189092'],['10012064000100'],https://datalabs.siva3.io/image/Eunimart_groceries_40189092_3-happydent-xylitol-sugarfree-fruits-flavour-bubble-gum.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189092-2_3-happydent-xylitol-sugarfree-fruits-flavour-bubble-gum.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189092-3_3-happydent-xylitol-sugarfree-fruits-flavour-bubble-gum.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189092-4_3-happydent-xylitol-sugarfree-fruits-flavour-bubble-gum.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189092-5_3-happydent-xylitol-sugarfree-fruits-flavour-bubble-gum.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189092-6_2-happydent-xylitol-sugarfree-fruits-flavour-bubble-gum.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189092-7_2-happydent-xylitol-sugarfree-fruits-flavour-bubble-gum.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189092-8_2-happydent-xylitol-sugarfree-fruits-flavour-bubble-gum.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189092-9_1-happydent-xylitol-sugarfree-fruits-flavour-bubble-gum.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40189092'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '10012064000100'}, {'Manufactured & Marketed By': 'Perfetti Van Malle, 47th Milestone, Delhi - Jaipur Highway, Village - Manesar. Gurgaon - 122050, Haryana.'}]","Perfetti Van Malle, 47th Milestone, Delhi - Jaipur Highway, Village - Manesar. Gurgaon - 122050, Haryana.",-,-,It contains Xylitol which contributes to neutralisation of Plaque acids for healthier teeth.,-,"Polyols (Maltitol, Xylitol (6.5%), Sorbitol), Gum Base, Thickeners (INS 414, INS 415), Humectant (INS 422), Sweetener: Aspartame (INS 322, INS 473), Glazing Agents (INS 904, INS 903), Antioxidant (INS 321).",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,Happydent,"Happydent Xylitol Sugarfree Fruits Flavour - Bubble Gum, 28.9 g Pocket Bottle","Happydent Wave Xylitol; a Sugar-free coated bubble gum, for healthy and bright teeth. Happydent Wave has pleasant Fruits flavoured liquid filling in the centre. The smooth and refreshing flavour of sugar-free Happydent provides instant cool breath and a perfectly clean mouth that prepares you to make the most of the moment. The easy to carry, pocket bottle pack allows you to enjoy the crisp, smooth flavour with fewer calories, anywhere. Keep a pack in the pocket, car, or a drawer for instant refreshment anytime Happydent is a globally renowned brand, enjoyed by millions of people around the world. Whether it's the icy cool taste of traditional mint, or something fun and fruity, you can always count on a clean and refreshing feeling of Happydent. Grab your pack now and impress everyone with your sparkling smiles! *It contains Aspartame and Polyols that may have laxative effects.",28.9 g Pocket Bottle,g Pocket Bottle,28.9 g Pocket Bottle,1,1,50,50,"Perfetti Van Malle, 47th Milestone, Delhi - Jaipur Highway, Village - Manesar. Gurgaon - 122050, Haryana.",India,['40189092'],['10012064000100'],https://datalabs.siva3.io/image/Eunimart_groceries_40189092_3-happydent-xylitol-sugarfree-fruits-flavour-bubble-gum.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189092-2_3-happydent-xylitol-sugarfree-fruits-flavour-bubble-gum.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189092-3_3-happydent-xylitol-sugarfree-fruits-flavour-bubble-gum.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189092-4_3-happydent-xylitol-sugarfree-fruits-flavour-bubble-gum.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189092-5_3-happydent-xylitol-sugarfree-fruits-flavour-bubble-gum.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189092-6_2-happydent-xylitol-sugarfree-fruits-flavour-bubble-gum.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189092-7_2-happydent-xylitol-sugarfree-fruits-flavour-bubble-gum.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189092-8_2-happydent-xylitol-sugarfree-fruits-flavour-bubble-gum.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40189092-9_1-happydent-xylitol-sugarfree-fruits-flavour-bubble-gum.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40189092'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '10012064000100'}, {'Manufactured & Marketed By': 'Perfetti Van Malle, 47th Milestone, Delhi - Jaipur Highway, Village - Manesar. Gurgaon - 122050, Haryana.'}]","Perfetti Van Malle, 47th Milestone, Delhi - Jaipur Highway, Village - Manesar. Gurgaon - 122050, Haryana.",-,-,It contains Xylitol which contributes to neutralisation of Plaque acids for healthier teeth.,-,"Polyols (Maltitol, Xylitol (6.5%), Sorbitol), Gum Base, Thickeners (INS 414, INS 415), Humectant (INS 422), Sweetener: Aspartame (INS 322, INS 473), Glazing Agents (INS 904, INS 903), Antioxidant (INS 321).",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,Haribo,"Haribo Goldbaren, 140 g",Haribo Goldbaren are delicious gummy candies that come in bright assorted colours and flavours. It is a favourite amongst children as it has a sweet fruity taste. They are ideal to eat as they are or can be used to decorate various dessert items. Allergen information : Contains soy. Weight : 360 g Store in a cool and dry place.,140 g,g,140 g,1,1,450,450,"Dulcia NVC Part Of Haribo- Group) Duffelsesteenweg 233, 2550 Kontich, Belgium- Under the authority Of Haribo Gmbh & Co. kg, Hans-Riegal-Strase 1, 53129 Bonn, GERMANY",India,['40123419'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40123419_2-haribo-goldbaren.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123419-2_1-haribo-goldbaren.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123419-3_1-haribo-goldbaren.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40123419-4_1-haribo-goldbaren.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to eat,"['EAN Code: 40123419', 'Manufacturer Name & : Dulcia NVC Part Of Haribo- Group) Duffelsesteenweg 233, 2550 Kontich, Belgium- Under the authority Of Haribo Gmbh & Co. kg, Hans-Riegal-Strase 1, 53129 Bonn, GERMANY', 'Best to use for 01-09-2023', '",-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,Hart Beat,"Hart Beat Corazon Belove Candy - Green Mango Liquid Center Filled, 150 g","Hartbeat love candy is a naturally flavoured, individually wrapped candy loved by all. This pack consists of natural green mango flavour. Weight : 150 g Store in a cool, dry and hygienic place.",150 g,g,150 g,1,1,40,40,Dugar Overseas Private Limited,India,['8850632204022'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40017607_1-hart-beat-corazon-belove-candy-green-mango-liquid-center-filled.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to eat,"['EAN Code: 8850632204022', 'Country of origin: India', '",-,-,-,-,-,"Sugar, Glucose Syrup, Contain Permitted Synthetic Food Colour (E102 & E133) Added Flavouring Green Mango.",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,Hart Beat,"Hart Beat Corazon Belove Candy - Orange Flavoured Liquid Center Filled, 150 g","Hartbeat love candy is a naturally flavoured, individually wrapped candy loved by all. This pack consists of natural orange flavour. Weight : 150 g Store in a cool, dry and hygienic place.",150 g,g,150 g,1,1,40,40,Dugar Overseas Private Limited,India,['40017608'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40017608_2-hart-beat-corazon-belove-candy-orange-flavoured-liquid-center-filled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017608-2_1-hart-beat-corazon-belove-candy-orange-flavoured-liquid-center-filled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017608-3_1-hart-beat-corazon-belove-candy-orange-flavoured-liquid-center-filled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017608-4_1-hart-beat-corazon-belove-candy-orange-flavoured-liquid-center-filled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017608-5_1-hart-beat-corazon-belove-candy-orange-flavoured-liquid-center-filled.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to eat,"['EAN Code: 40017608', 'Country of origin: India', '",-,-,-,-,-,"Sugar, Liquid Glucose, Malic Acid, Contain Permitted Synthetic Food Colour (E110 & E102) Added Flavour (Orange).",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,Hart Beat,"Hart Beat Corazon Belove Candy - Strawberry Mint Flavoured Liquid Center Filled, Contains Natural Flavours, 150 g","Hartbeat love candy is a naturally flavoured, individually wrapped candy loved by all. This pack consists of natural strawberry flavour. Weight : 150 g Store in a cool, dry and hygienic place.",150 g,g,150 g,1,1,40,40,Dugar Overseas Private Limited,India,['40017609'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40017609_1-hart-beat-corazon-belove-candy-strawberry-mint-flavoured-liquid-center-filled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017609-2_1-hart-beat-corazon-belove-candy-strawberry-mint-flavoured-liquid-center-filled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017609-3_1-hart-beat-corazon-belove-candy-strawberry-mint-flavoured-liquid-center-filled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017609-4_1-hart-beat-corazon-belove-candy-strawberry-mint-flavoured-liquid-center-filled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017609-5_1-hart-beat-corazon-belove-candy-strawberry-mint-flavoured-liquid-center-filled.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to eat,"['EAN Code: 40017609', 'Country of origin: India', '",-,-,-,-,-,"Sugar, Liquid Glucose, Malic Acid, Contain Permitted Synthetic Food Colour (E110 & E102) Added Flavour (Strawberry).",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,Hart Beat,"Hart Beat Love Candy - Blackcurrant Flavoured, 150 g","Hartbeat love candy is a naturally flavoured, individually wrapped candy loved by all. This pack consists of natural black currant flavour. Weight : 150 g Store in a cool, dry and hygienic place.",150 g,g,150 g,1,1,40,40,Dugar Overseas Private Limited,India,['40017605'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40017605_1-hart-beat-love-candy-blackcurrant-flavoured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017605-2_1-hart-beat-love-candy-blackcurrant-flavoured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017605-3_1-hart-beat-love-candy-blackcurrant-flavoured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017605-4_1-hart-beat-love-candy-blackcurrant-flavoured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017605-5_1-hart-beat-love-candy-blackcurrant-flavoured.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to eat,"['EAN Code: 40017605', 'Country of origin: India', '",-,-,-,-,-,"Sugar, Liquid Glucose, Malic Acid, Contain Permitted Artifical Colour, (E133 & 122) Added Flavouring substance.",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,Hart Beat,"Hart Beat Sweets Love Candy - Lychee Flavoured, 150 g Pouch","Heartbeat love candy is a perfect gift this season. Love candy will surely make you wanting them more. These candies are individually wrapped. It has a natural lychee flavour. Weight : 150 g Store in a cool, dry and hygienic place.",150 g Pouch,g Pouch,150 g Pouch,1,1,40,40,Dugar Overseas Private Limited,Malaysia,['8850632200031'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40002792_1-hart-beat-sweets-love-candy-lychee-flavoured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40002792-2_1-hart-beat-sweets-love-candy-lychee-flavoured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40002792-3_1-hart-beat-sweets-love-candy-lychee-flavoured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40002792-4_1-hart-beat-sweets-love-candy-lychee-flavoured.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to eat,"['EAN Code: 8850632200031', 'Country of origin: Malaysia', '",-,-,-,-,-,"Sugar, liquid glucose, malic acid, contains permitted synthetic food colour (E-122) and added flavour (artificial flavouring substances-lychee).",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,Heidi,"Heidi Dark Chocolate - Cranberry, 80 g",Premium swiss recipe chocolate,80 g,g,80 g,1,1,300,270,"Heidi Chocolat S.A. B-dul Biruintei 87, 077145 Pantelimon - RO Marketed by : Noble Foods. 149/401, Evershina Lotus Society, Sector - 6, Vasai E, Thane - 4011208",India,['40037191'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40037191_2-heidi-dark-chocolate-with-cranberry.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40037191-2_2-heidi-dark-chocolate-with-cranberry.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40037191-3_1-heidi-dark-chocolate-with-cranberry.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40037191-4_1-heidi-dark-chocolate-with-cranberry.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40037191-5_1-heidi-dark-chocolate-with-cranberry.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40037191-6_1-heidi-dark-chocolate-with-cranberry.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40037191-7_1-heidi-dark-chocolate-with-cranberry.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40037191-8_1-heidi-dark-chocolate-with-cranberry.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40037191-9_1-heidi-dark-chocolate-with-cranberry.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40037191', 'Manufacturer Name &: Heidi Chocolat S.A. B-dul Biruintei 87, 077145 Pantelimon - RO Marketed by : Noble Foods. 149/401, Evershina Lotus Society, Sector - 6, Vasai E, Thane - 4011208', 'Country of Origin : India', 'Best before 30-11-2023', '","Heidi Chocolat S.A. B-dul Biruintei 87, 077145 Pantelimon - RO Marketed by : Noble Foods. 149/401, Evershina Lotus Society, Sector - 6, Vasai E, Thane - 4011208",-,-,-,-,"Dark chocolate with cranberry pieces. Ingredients: sugar, cocoa mass, cocoa butter, cranberry pieces 1,5%, emulsifier: soy lecithin, flavors: natural vanilla extract and cranberry. Cocoa solids in chocolate: 50% min.",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,Heidi,"Heidi Dark Chocolate - Espresso, 80 g",Premium swiss recipe chocolate,80 g,g,80 g,1,1,300,270,"Heidi Chocolat S.A. B-dul Biruintei 87, 077145 Pantelimon - RO Marketed by : Noble Foods. 149/401, Evershina Lotus Society, Sector - 6, Vasai E, Thane - 4011208",Romania India,['5941021001247'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40037189_3-heidi-espresso-dark-chocolate-with-coffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40037189-2_3-heidi-espresso-dark-chocolate-with-coffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40037189-3_2-heidi-espresso-dark-chocolate-with-coffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40037189-4_2-heidi-espresso-dark-chocolate-with-coffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40037189-5_1-heidi-espresso-dark-chocolate-with-coffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40037189-6_1-heidi-espresso-dark-chocolate-with-coffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40037189-7_1-heidi-espresso-dark-chocolate-with-coffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40037189-8_1-heidi-espresso-dark-chocolate-with-coffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40037189-9_1-heidi-espresso-dark-chocolate-with-coffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40037189-10_1-heidi-espresso-dark-chocolate-with-coffee.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 5941021001247', 'Manufacturer Name &: Heidi Chocolat S.A. B-dul Biruintei 87, 077145 Pantelimon - RO Marketed by : Noble Foods. 149/401, Evershina Lotus Society, Sector - 6, Vasai E, Thane - 4011208', 'Country of origin: Romania, India', 'Best before 30-11-2023', '","Heidi Chocolat S.A. B-dul Biruintei 87, 077145 Pantelimon - RO Marketed by : Noble Foods. 149/401, Evershina Lotus Society, Sector - 6, Vasai E, Thane - 4011208",-,-,-,-,-,"Dark chocolate with coffee. Ingredients: sugar, cocoa mass, cocoa butter, ground coffee 2%, emulsifier: soy lecithin, flavor: natural vanilla extract and espresso. Cocoa solids in chocolate: 50% min.",-,-
