L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Delishh,"Delishh Strawberries - Frozen Fresh, 200 g","Strawberries, those alluring, succulent, divine pops of goodness, just got better. Frozen fresh Strawberries from Connoisseur brings a new taste dimension to this divine fruit that everyone loves. Apart from the multiple health benefits that strawberries offer, the absolute delight of these frozen fresh strawberries will have you wanting more.",200 g,g,200 g,1,1,152,152,Delishh,China,['40007815'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40007815_1-delishh-strawberries-frozen-fresh.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"great for making smoothies, juices and desserts. can also be used as a cereal topper or can be mixed with yoghurt and relished as a healthy snack.","['EAN Code: 40007815', 'Country of origin: China', '",-,-,-,-,Strawberries
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Delishh,"Delishh Strawberries, 1 kg","Delishh Strawberries - Frozen: 1 kg Delishh! specializes in developing frozen appetizers, import and distribution of frozen fruits, vegetable and meat products. Established in 2008, the company is situated in Noida (U.P.), India. Delishh frozen fruits have a fair amount of antioxidants and are great for making smoothies, juices and desserts. These frozen fruits are easy and convenient to store and can also be used as a cereal topper or can be mixed with yoghurt and relished as a healthy snack. The strawberries are rich in antioxidants.",1 kg,kg,1 kg,1,1,799,799,"The Connoisseurs, A-94, SEC 65, NOIDA",China/Canada,['40128135'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40128135_5-delishh-frozen-strawberries.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128135-2_5-delishh-frozen-strawberries.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128135-3_5-delishh-frozen-strawberries.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128135-4_4-delishh-frozen-strawberries.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128135-5_4-delishh-frozen-strawberries.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Desserts, Jams, Sauces, Smoothies, Ice Creams, Toppings, Mocktails, Cakes, Pastries, Sorbets, Cocktails, Salads. Store the product below -18‚‚° C for best result.","['EAN Code: 40128135', 'Manufacturer Name & : The Connoisseurs, A-94, SEC 65, NOIDA', 'Country of origin: China, CANADA', 'Best before 01-12-2023', '",-,-,-,-,Pure Fruits - Strawberries (variation dependant on seasonal availability)
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Epigamia,"Epigamia Almond Drink - Unsweetened, Dairy Free, 1 L Tetrapack","Epigamia introduces a range of vegan and dairy-free almond milk fortified with calcium and vitamins, a perfect balance of health and taste. Epigamia Almond Milk is plant-based, gluten-free and has zero preservatives, and zero added sugar.",1 L Tetrapack,L,1 L Tetrapack,1,1,325,260,"Drums Food International Pvt Ltd, 601, 6th floor, Link Rose, Linking Rd, Santacruz West, Mumbai, Maharashtra 400054",India,['40201828'],['10019022010155'],https://datalabs.siva3.io/image/Eunimart_groceries_40201828_3-epigamia-almond-milk-unsweetened-dairy-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40201828-2_3-epigamia-almond-milk-unsweetened-dairy-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40201828-3_3-epigamia-almond-milk-unsweetened-dairy-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40201828-4_3-epigamia-almond-milk-unsweetened-dairy-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40201828-5_3-epigamia-almond-milk-unsweetened-dairy-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40201828-6_3-epigamia-almond-milk-unsweetened-dairy-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40201828-7_3-epigamia-almond-milk-unsweetened-dairy-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40201828-8_2-epigamia-almond-milk-unsweetened-dairy-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40201828-9_1-epigamia-almond-milk-unsweetened-dairy-free.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40201828'}, {'FSSAI Number': '10019022010155'}, {'Manufactured & Marketed By': 'Drums Food International Pvt Ltd, 601, 6th floor, Link Rose, Linking Rd, Santacruz West, Mumbai, Maharashtra 400054'}, {'Country of Origin': 'India'}]","Drums Food International Pvt Ltd, 601, 6th floor, Link Rose, Linking Rd, Santacruz West, Mumbai, Maharashtra 400054",-,-,-,"Water, Almond (4%), Tri calcium phosphate, Vitamin premix (Vit A and Vit D2)"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Epigamia,"Epigamia Almond Drink - Unsweetened, Dairy Free, 2x1 L Multipack","Epigamia introduces a range of vegan and dairy-free almond milk fortified with calcium and vitamins, a perfect balance of health and taste. Epigamia Almond Milk is plant-based, gluten-free and has zero preservatives, and zero added sugar.",2x1 L Multipack,L,2x1 L Multipack,1,1,650,520,"Drums Food International Pvt Ltd, 601, 6th floor, Link Rose, Linking Rd, Santacruz West, Mumbai, Maharashtra 400054",India,['1214375'],['10019022010155'],https://datalabs.siva3.io/image/Eunimart_groceries_214375_3-epigamia-almond-milk-unsweetened-dairy-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214375-2_2-epigamia-almond-milk-unsweetened-dairy-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214375-3_2-epigamia-almond-milk-unsweetened-dairy-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214375-4_2-epigamia-almond-milk-unsweetened-dairy-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214375-5_2-epigamia-almond-milk-unsweetened-dairy-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214375-6_2-epigamia-almond-milk-unsweetened-dairy-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214375-7_2-epigamia-almond-milk-unsweetened-dairy-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214375-8_2-epigamia-almond-milk-unsweetened-dairy-free.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to eat.,"[{'EAN Code': '1214375'}, {'FSSAI Number': '10019022010155'}, {'Manufactured & Marketed By': 'Drums Food International Pvt Ltd, 601, 6th floor, Link Rose, Linking Rd, Santacruz West, Mumbai, Maharashtra 400054'}, {'Country of Origin': 'India'}]","Drums Food International Pvt Ltd, 601, 6th floor, Link Rose, Linking Rd, Santacruz West, Mumbai, Maharashtra 400054",-,-,-,"Water, Almond (4%), Tri calcium phosphate, Vitamin premix (Vit A and Vit D2)"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Fast&Up,"Fast&Up Vegan Sports Energy Gel - Strawberry Banana Flavour, 30 g (Pack of 5)","Fast&Up Energy Gel is a carbohydrate-based energy gel with a unique combination of Maltodextrin and Caffeine which helps provide instant energy. A single serving energy gel sachet of 30 gm delivers an instant surge of 102 Kcal of energy to help you enhance your performance with increased energy levels. With the proprietary technology, Fast&Up Energy Gel helps ensure quick absorption with a quick burst of energy within 7-10 minutes of consumption.",30 g (Pack of 5),pcs,30 g (Pack of 5),5,1,545,439,Fast&Up,India,['8906097590016'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40132335_7-fastup-vegan-sports-energy-gel-strawberry-banana-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40132335-2_6-fastup-vegan-sports-energy-gel-strawberry-banana-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40132335-3_6-fastup-vegan-sports-energy-gel-strawberry-banana-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40132335-4_8-fastup-vegan-sports-energy-gel-strawberry-banana-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40132335-5_8-fastup-vegan-sports-energy-gel-strawberry-banana-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40132335-6_1-fastup-vegan-sports-energy-gel-strawberry-banana-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40132335-7_1-fastup-vegan-sports-energy-gel-strawberry-banana-flavour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Bite, Squeeze & Action","['EAN Code: 8906097590016', 'Country of origin: India', 'Marketed by: Aeronutrix Sports Products Pvt. Ltd. 315 Woodrow, 19 Veera Desai Road, Andheri West, Mumbai, Maharashtra - 400053.', 'Best before 01-12-2023', '","Aeronutrix Sports Products Pvt. Ltd. 315 Woodrow, 19 Veera Desai Road, Andheri West, Mumbai, Maharashtra - 400053.",-,-,-,"Per Sachet Contains:
Maltodextrin - 60%, Caffeine - 0. 1%"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Grabenord,"Grabenord Vegan Thousand Island Dip - With No Trans Fat, 300 g","Tangy, and a little on the sweet side, it can add zing to even the simplest salad or sandwich. Grabenord‚‚s Vegan Thousand Island dip/dressing features a creamy texture with hints of tomato and pickle flavor with a balanced tangy finish. Free from eggs and gluten, Grabenord‚‚s Vegan range is plant-based and offers the same creamy taste as the traditional Thousand Island dressing. Helping you adapt to a plant-based alternative without any compromise of taste. Trans-Fat Free. Only natural Colours used which are free from harmful chemicals and pesticides. We at Grabenord are 100% Dairy Free and hence all our products are Vegan and Cruelty-Free.",300 g,g,300 g,1,1,299,299,Grabenord,India,['40219733'],['10720026000577'],https://datalabs.siva3.io/image/Eunimart_groceries_40219733_2-grabenord-vegan-thousand-island-dip-with-no-trans-fat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219733-2_2-grabenord-vegan-thousand-island-dip-with-no-trans-fat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219733-3_2-grabenord-vegan-thousand-island-dip-with-no-trans-fat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219733-4_2-grabenord-vegan-thousand-island-dip-with-no-trans-fat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219733-5_2-grabenord-vegan-thousand-island-dip-with-no-trans-fat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219733-6_2-grabenord-vegan-thousand-island-dip-with-no-trans-fat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219733-7_2-grabenord-vegan-thousand-island-dip-with-no-trans-fat.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40219733', 'Country of origin: India', 'Yours House,808, Opp. Tata-Arvind Flat Scheme,Vadsar-Moti Bhoyan Road,Via Vadsar Air Force,Vadsar - 382721', 'FSSAI Number :10720026000577', 'Best before 15-07-2023', '",-,-,-,-,"Refined Soyabean Oil, Water, Dill Relish, Sugar, Tomato Paste, Iodised Salt, Permitted Imulsifieying And Stabilizing Agent, Permitted Acidity Regulator, Onion Powder, Garlic Powder, Chilli Powder"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Healthy Gut,"Healthy Gut Kombucha Natural Drink - With Star Anise & Basil, Vegan, Gluten Free, 330 ml","Healthy Gut‚‚s Kombucha is the all-time classic with a twist on exotic natural, vegan and organic ingredients. Each live-cultured batch is brewed with thoughtfully selected ingredients for maximum taste. This sparkling live-cultured drink is the perfect alternative for the next time you're craving a soda. Pour over ice, pair with a floppy summer hat and you're good to go. These Glass Bottles of pure unpasteurized bliss can be stored in the fridge easily. Did we also mention we're 100% vegan and use farm-sourced ingredients which are organic!",330 ml,ml,330 ml,1,1,199,199,"Schouten Aahaar India Pvt Ltd, Site No 6 & 7, Property No 3, Khatha No 3/6 & 3/7, Byrathi Village, Bidarahalli Hobli, Off Hennur-Bagalur Main Road, Bengaluru, Karnataka 560077",India,['8904406318283'],['10720026000577'],https://datalabs.siva3.io/image/Eunimart_groceries_40219731_2-healthy-gut-kombucha-natural-drink-with-star-anise-basil-vegan-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219731-2_2-healthy-gut-kombucha-natural-drink-with-star-anise-basil-vegan-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219731-3_2-healthy-gut-kombucha-natural-drink-with-star-anise-basil-vegan-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219731-4_2-healthy-gut-kombucha-natural-drink-with-star-anise-basil-vegan-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219731-5_2-healthy-gut-kombucha-natural-drink-with-star-anise-basil-vegan-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219731-6_2-healthy-gut-kombucha-natural-drink-with-star-anise-basil-vegan-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219731-7_2-healthy-gut-kombucha-natural-drink-with-star-anise-basil-vegan-gluten-free.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904406318283', 'Country of origin: India', 'Yours House,808, Opp. Tata-Arvind Flat Scheme,Vadsar-Moti Bhoyan Road,Via Vadsar Air Force,Vadsar - 382721', 'FSSAI Number :10720026000577', 'Best before 01-05-2023', '",-,-,-,-,"Organic Star Anise, Organic Basil, Organic Raw Kombucha (Sparkling Water, Sugar*#, Black Tea Leaves*, Green Tea Leaves*, Traditional Kombucha Culture*: Yeast, Bacteria Cultures)"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Hello Tempayy,"Hello Tempayy Peppery Szechuan Chilli Soyabean Tempeh Cubes - Vegan, Rich In Protein, Iron, Vit B12, Non-GMO, 200 g Pouch","Cook your heart out with Tempayy (Tempeh)! Made by fermenting whole non-GMO soya beans with no preservatives or additives, this versatile ingredient delivers all the goodness of the soybean and more. A plant-based protein that's low in carbs, is high in fibre and rich in iron and Vitamin B12. It's also vegan and clean label.",200 g Pouch,g,200 g Pouch,1,1,165,148.5,"Schouten Aahaar India Pvt Ltd, Site No 6 & 7, Property No 3, Khatha No 3/6 & 3/7, Byrathi Village, Bidarahalli Hobli, Off Hennur-Bagalur Main Road, Bengaluru, Karnataka 560077",India,['40210468'],['10020043003508'],https://datalabs.siva3.io/image/Eunimart_groceries_40210468_4-hello-tempayy-peppery-szechuan-chilli-soyabean-tempeh-cubes-rich-in-vitamin-iron-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210468-2_3-hello-tempayy-peppery-szechuan-chilli-soyabean-tempeh-cubes-rich-in-vitamin-iron-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210468-3_3-hello-tempayy-peppery-szechuan-chilli-soyabean-tempeh-cubes-rich-in-vitamin-iron-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210468-4_3-hello-tempayy-peppery-szechuan-chilli-soyabean-tempeh-cubes-rich-in-vitamin-iron-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210468-5_3-hello-tempayy-peppery-szechuan-chilli-soyabean-tempeh-cubes-rich-in-vitamin-iron-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210468-6_3-hello-tempayy-peppery-szechuan-chilli-soyabean-tempeh-cubes-rich-in-vitamin-iron-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210468-7_3-hello-tempayy-peppery-szechuan-chilli-soyabean-tempeh-cubes-rich-in-vitamin-iron-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210468-8_3-hello-tempayy-peppery-szechuan-chilli-soyabean-tempeh-cubes-rich-in-vitamin-iron-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210468-9_1-hello-tempayy-peppery-szechuan-chilli-soyabean-tempeh-cubes-rich-in-vitamin-iron-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210468-10_1-hello-tempayy-peppery-szechuan-chilli-soyabean-tempeh-cubes-rich-in-vitamin-iron-gluten-free.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Simply Sautee in a pan with a dash of oil for 3-4 minutes
Microwave in a bowl for 45 seconds 
Serve hot.
Add to any recipe of your choice.","['EAN Code: 40210468', 'FSSAI Number: 10020043003508', 'Manufacturer Name & : Schouten Aahaar India Pvt Ltd, Site No 6 & 7, Property No 3, Khatha No 3/6 & 3/7, Byrathi Village, Bidarahalli Hobli, Off Hennur-Bagalur Main Road, Bengaluru, Karnataka 560077', 'Marketed by: Vegolution India Pvt Ltd, 203/3, 1St, 6Th Cross, Versova Layout, Cv Raman Nagar, Bangalore Bangalore Urban Karnataka 560093', 'Best before 16-04-2023', 'Country of origin: India', '","Vegolution India Pvt Ltd, 203/3, 1St, 6Th Cross, Versova Layout, Cv Raman Nagar, Bangalore Bangalore Urban Karnataka 560093",-,-,-,"Soybeans, Water, Rhizopus (culture), Iron, Vitamin B12, Red Chilli, Iodised Salt, Rice Bran Oil, Sugar, Tomato, Garlic, Ginger, Natural Vinegar, Spices and Condiments, Rice Flour and Hydrolysed Soya Protein"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Hello Tempayy,"Hello Tempayy Simply Sriracha Soyabean Tempeh Cubes - Rich In Protein, Non-GMO, 200 g Pouch","Cook your heart out with Tempayy (Tempeh)! Made by fermenting whole non-GMO soya beans with no preservatives or additives, this versatile ingredient delivers all the goodness of the soybean and more. We've got your spice fix & protein fix all in one recipe with our Simply Sriracha Tempayy. Prepare stir-fries & lettuce wraps with ease, or just munch on them with abandon.",200 g Pouch,g,200 g Pouch,1,1,165,148.5,"Schouten Aahaar India Pvt Ltd, Site No 6 & 7, Property No 3, Khatha No 3/6 & 3/7, Byrathi Village, Bidarahalli Hobli, Off Hennur-Bagalur Main Road, Bengaluru, Karnataka 560077",India,['8908016201028'],['10020043003508'],https://datalabs.siva3.io/image/Eunimart_groceries_40210467_4-hello-tempayy-simply-sriracha-soyabean-tempeh-cubes-rich-in-iron-iron-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210467-2_3-hello-tempayy-simply-sriracha-soyabean-tempeh-cubes-rich-in-iron-iron-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210467-3_3-hello-tempayy-simply-sriracha-soyabean-tempeh-cubes-rich-in-iron-iron-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210467-4_3-hello-tempayy-simply-sriracha-soyabean-tempeh-cubes-rich-in-iron-iron-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210467-5_3-hello-tempayy-simply-sriracha-soyabean-tempeh-cubes-rich-in-iron-iron-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210467-6_3-hello-tempayy-simply-sriracha-soyabean-tempeh-cubes-rich-in-iron-iron-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210467-7_3-hello-tempayy-simply-sriracha-soyabean-tempeh-cubes-rich-in-iron-iron-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210467-8_3-hello-tempayy-simply-sriracha-soyabean-tempeh-cubes-rich-in-iron-iron-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210467-9_1-hello-tempayy-simply-sriracha-soyabean-tempeh-cubes-rich-in-iron-iron-gluten-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210467-10_1-hello-tempayy-simply-sriracha-soyabean-tempeh-cubes-rich-in-iron-iron-gluten-free.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Simply Sautee in a pan with a dash of oil for 3-4 minutes
Microwave in a bowl for 45 seconds
Serve hot
Add to any recipe of your choice","['EAN Code: 8908016201028', 'FSSAI Number: 10020043003508', 'Manufacturer Name & : Schouten Aahaar India Pvt Ltd, Site No 6 & 7, Property No 3, Khatha No 3/6 & 3/7, Byrathi Village, Bidarahalli Hobli, Off Hennur-Bagalur Main Road, Bengaluru, Karnataka 560077', 'Marketed by: Vegolution India Pvt Ltd, 203/3, 1St, 6Th Cross, Versova Layout, Cv Raman Nagar, Bangalore Bangalore Urban Karnataka 560093', 'Best before 16-04-2023', 'Country of origin: India', '","Vegolution India Pvt Ltd, 203/3, 1St, 6Th Cross, Versova Layout, Cv Raman Nagar, Bangalore Bangalore Urban Karnataka 560093",-,-,-,"Soybeans, Water, Rhizopus (culture), Iron, Vitamin B12, Natural Vinegar, Sugar, Red Chili, Iodised Salt, Rice Flour, Hydrolysed Soya Protein And Spices And Condiments"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Hello Tempayy,"Hello Tempayy Soyabean Tempeh Cubes - Natural, Pack Of 3, 3x200 g Multipack","Cook your heart out with Tempayy (Tempeh)! Made by fermenting whole Non-GMO soya beans with no preservatives or additives, this versatile ingredient delivers all the goodness of the soybean and more.",3x200 g Multipack,g,3x200 g Multipack,3,1,435,379.75,"Schouten Aahaar India Pvt Ltd, Site No 6 & 7, Property No 3, Khatha No 3/6 & 3/7, Byrathi Village, Bidarahalli Hobli, Off Hennur-Bagalur Main Road, Bengaluru, Karnataka 560077",India,['1215135'],['10020043003508'],https://datalabs.siva3.io/image/Eunimart_groceries_215135_1-hello-tempayy-soyabean-tempeh-cubes-natural-pack-of-3.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_215135-2_1-hello-tempayy-soyabean-tempeh-cubes-natural-pack-of-3.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_215135-3_1-hello-tempayy-soyabean-tempeh-cubes-natural-pack-of-3.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_215135-4_1-hello-tempayy-soyabean-tempeh-cubes-natural-pack-of-3.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_215135-5_1-hello-tempayy-soyabean-tempeh-cubes-natural-pack-of-3.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_215135-6_1-hello-tempayy-soyabean-tempeh-cubes-natural-pack-of-3.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_215135-7_1-hello-tempayy-soyabean-tempeh-cubes-natural-pack-of-3.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_215135-8_1-hello-tempayy-soyabean-tempeh-cubes-natural-pack-of-3.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Use as cubes or mince it.
Season with salt, spices and pan-toss
Cook for 10 minutes in any recipe","[{'EAN Code': '1215135'}, {'FSSAI Number': '10020043003508'}, {'Manufacturer Name & ': 'Schouten Aahaar India Pvt Ltd, Site No 6 & 7, Property No 3, Khatha No 3/6 & 3/7, Byrathi Village, Bidarahalli Hobli, Off Hennur-Bagalur Main Road, Bengaluru, Karnataka 560077'}, {'Marketed by': 'Vegolution India Pvt Ltd, 203/3, 1St, 6Th Cross, Versova Layout, Cv Raman Nagar, Bangalore Bangalore Urban Karnataka 560093'}, {'Country of origin': 'India'}, {'","Vegolution India Pvt Ltd, 203/3, 1St, 6Th Cross, Versova Layout, Cv Raman Nagar, Bangalore Bangalore Urban Karnataka 560093",-,-,-,"Soybeans, Water, Rhizopus (culture), Iodised Salt, Rice Flour, Iron, Vitamin B12"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Hello Tempayy,"Hello Tempayy Soyabean Tempeh Cubes - Natural, Pack Of 3, 3x200 g Multipack","Cook your heart out with Tempayy (Tempeh)! Made by fermenting whole Non-GMO soya beans with no preservatives or additives, this versatile ingredient delivers all the goodness of the soybean and more.",3x200 g Multipack,g,3x200 g Multipack,3,1,435,379.75,"Schouten Aahaar India Pvt Ltd, Site No 6 & 7, Property No 3, Khatha No 3/6 & 3/7, Byrathi Village, Bidarahalli Hobli, Off Hennur-Bagalur Main Road, Bengaluru, Karnataka 560077",India,['1215135'],['10020043003508'],https://datalabs.siva3.io/image/Eunimart_groceries_215135_1-hello-tempayy-soyabean-tempeh-cubes-natural-pack-of-3.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_215135-2_1-hello-tempayy-soyabean-tempeh-cubes-natural-pack-of-3.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_215135-3_1-hello-tempayy-soyabean-tempeh-cubes-natural-pack-of-3.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_215135-4_1-hello-tempayy-soyabean-tempeh-cubes-natural-pack-of-3.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_215135-5_1-hello-tempayy-soyabean-tempeh-cubes-natural-pack-of-3.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_215135-6_1-hello-tempayy-soyabean-tempeh-cubes-natural-pack-of-3.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_215135-7_1-hello-tempayy-soyabean-tempeh-cubes-natural-pack-of-3.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_215135-8_1-hello-tempayy-soyabean-tempeh-cubes-natural-pack-of-3.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Use as cubes or mince it.
Season with salt, spices and pan-toss
Cook for 10 minutes in any recipe","[{'EAN Code': '1215135'}, {'FSSAI Number': '10020043003508'}, {'Manufacturer Name & ': 'Schouten Aahaar India Pvt Ltd, Site No 6 & 7, Property No 3, Khatha No 3/6 & 3/7, Byrathi Village, Bidarahalli Hobli, Off Hennur-Bagalur Main Road, Bengaluru, Karnataka 560077'}, {'Marketed by': 'Vegolution India Pvt Ltd, 203/3, 1St, 6Th Cross, Versova Layout, Cv Raman Nagar, Bangalore Bangalore Urban Karnataka 560093'}, {'Country of origin': 'India'}, {'","Vegolution India Pvt Ltd, 203/3, 1St, 6Th Cross, Versova Layout, Cv Raman Nagar, Bangalore Bangalore Urban Karnataka 560093",-,-,-,"Soybeans, Water, Rhizopus (culture), Iodised Salt, Rice Flour, Iron, Vitamin B12"
