L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Ingredients,Ingredient
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,BRU,"BRU Instant Pure Coffee, 100 g Jar","Bru Gold Instant Coffee offers you the authentic taste of coffee in its purest form. It is 100% pure coffee with a perfect blend of high-quality Arabica and Robusta coffee beans which are sourced from the finest plantations of South India. The coffee is finely sorted and roasted to perfection to deliver a mix that retains its qualities for a long time. It is also easy to use as it mixes effortlessly with water and milk. This smooth coffee mix is an excellent way to start a fresh day or catch up on some important moments. You can now savour every sip to the fullest with Bru Gold 100% pure coffee. Go, get it right away!
ABOUT BRU:  A part of Hindustan Unilever ltd., BRU Coffee is India's largest and favourite coffee brand that offers a wide variety of coffee products. Since 1968, BRU has been a pioneer in bringing the authentic taste of coffee to Indian consumers. The best coffee beans are selected from across innumerable coffee trails and freshly roasted, to serve a great cup of rich, irresistible coffee. BRU has four distinct offerings Çì BRU Instant and BRU Gold in Instant coffee, BRU Green Label and BRU Select in Filter coffee. BRU-ed with love and blended with passion, BRU Coffee celebrates authenticity in coffee and relationships.",100 g Jar,g,100 g Jar,1,1,350,297.5,"Hindustan Unilever Limited, Unilever House, B D Sawant Marg, Chakala, Anderi E, Mumbai - 400099",India,['890130916946'],-,https://datalabs.siva3.io/image/Eunimart_groceries_290185_15-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290185-2_9-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290185-3_8-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290185-4_7-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290185-5_7-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290185-6_3-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290185-7_2-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290185-8_2-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290185-9_2-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290185-10_2-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '890130916946'}, {'Country Of Origin': 'India'}, {'Manufacturer Name & ': 'Hindustan Unilever Limited, Unilever House, B D Sawant Marg, Chakala, Anderi E, Mumbai - 400099'}]",-,-,-,-,-,100 % Coffee Beans,-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,BRU,"BRU Instant Pure Coffee, 100 g Jar","Bru Gold Instant Coffee offers you the authentic taste of coffee in its purest form. It is 100% pure coffee with a perfect blend of high-quality Arabica and Robusta coffee beans which are sourced from the finest plantations of South India. The coffee is finely sorted and roasted to perfection to deliver a mix that retains its qualities for a long time. It is also easy to use as it mixes effortlessly with water and milk. This smooth coffee mix is an excellent way to start a fresh day or catch up on some important moments. You can now savour every sip to the fullest with Bru Gold 100% pure coffee. Go, get it right away!
ABOUT BRU:  A part of Hindustan Unilever ltd., BRU Coffee is India's largest and favourite coffee brand that offers a wide variety of coffee products. Since 1968, BRU has been a pioneer in bringing the authentic taste of coffee to Indian consumers. The best coffee beans are selected from across innumerable coffee trails and freshly roasted, to serve a great cup of rich, irresistible coffee. BRU has four distinct offerings Çì BRU Instant and BRU Gold in Instant coffee, BRU Green Label and BRU Select in Filter coffee. BRU-ed with love and blended with passion, BRU Coffee celebrates authenticity in coffee and relationships.",100 g Jar,g,100 g Jar,1,1,350,297.5,"Hindustan Unilever Limited, Unilever House, B D Sawant Marg, Chakala, Anderi E, Mumbai - 400099",India,['890130916946'],-,https://datalabs.siva3.io/image/Eunimart_groceries_290185_15-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290185-2_9-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290185-3_8-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290185-4_7-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290185-5_7-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290185-6_3-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290185-7_2-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290185-8_2-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290185-9_2-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_290185-10_2-bru-gold-instant-coffee-100-pure-authentic-taste.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '890130916946'}, {'Country Of Origin': 'India'}, {'Manufacturer Name & ': 'Hindustan Unilever Limited, Unilever House, B D Sawant Marg, Chakala, Anderi E, Mumbai - 400099'}]",-,-,-,-,-,100 % Coffee Beans,-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,Barosi,"Barosi Filter Coffee - Arabica Beans, Authentic & Aromatic, 200 g Jar","Barosis rich and aromatic filter coffee is made from the AAA grade (Mysore nuggets) coffee beans, are large and the best in quality, grown in a single plantation in the pristine hills of Chikmagalur, Karnataka. The salubrious and clean climate at an altitude of 1100 meters above sea level ensures high grade & quality beans. These beans are medium roasted with 15% Chicory, giving them a strong & distinct flavour & aroma, sure to recharge the mind & energise the body.",200 g Jar,g,200 g Jar,1,1,349,279.2,"Landwirt India Pvt Ltd, Mustill No-17, Kila No. 22, Village Ullawash, Sector 62 Gurgaon, Haryana-122001",India,['40245041'],['10821005000409'],https://datalabs.siva3.io/image/Eunimart_groceries_40245041_2-barosi-filter-coffee-rich-flavour-aroma.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40245041-2_2-barosi-filter-coffee-rich-flavour-aroma.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40245041-3_2-barosi-filter-coffee-rich-flavour-aroma.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40245041-4_2-barosi-filter-coffee-rich-flavour-aroma.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40245041-5_2-barosi-filter-coffee-rich-flavour-aroma.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40245041-6_2-barosi-filter-coffee-rich-flavour-aroma.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Add it to boiling milk or water.
Add sugar according to taste.
Serve hot.","[{'EAN Code': '40245041'}, {'FSSAI No': '10821005000409'}, {'Manufactured & Marketed by': 'Landwirt India Pvt Ltd, Mustill No-17, Kila No. 22, Village Ullawash, Sector 62 Gurgaon, Haryana-122001'}, {'Country of origin': 'India'}, {'","Landwirt India Pvt Ltd, Mustill No-17, Kila No. 22, Village Ullawash, Sector 62 Gurgaon, Haryana-122001",-,-,-,-,"Arabica Coffee (85%), Chicory (15%).",-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,Bayars,"Bayars Coffee - Brownie Special, 200 g","Coarse Filter powder. You are absolutely going to love the taste of this coffee. Made with premium coffee beans, the taste will surely make your day. this will absolutely become your favourite hot beverage.",200 g,g,200 g,1,1,88,88,"India/Ganesh Food products(P)Ltd.#17/1,kumbalagodu 2nd phase,gerupalya,KIADB Industrial area Bangalore-560074,Karnataka,India",India,['8906020080119'],['11215302000259'],https://datalabs.siva3.io/image/Eunimart_groceries_40204097_1-bayars-coffee-brownie-special.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204097-2_1-bayars-coffee-brownie-special.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204097-3_1-bayars-coffee-brownie-special.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204097-4_1-bayars-coffee-brownie-special.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204097-5_1-bayars-coffee-brownie-special.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Extract the filter decocation & add milk &suger,"[{'EAN Code': '8906020080119'}, {'FSSAI No': '11215302000259'}, {'Manufactured & Marketed by': 'India/Ganesh Food products(P)Ltd.#17/1,kumbalagodu 2nd phase,gerupalya,KIADB Industrial area Bangalore-560074,Karnataka,India'}, {'Country of origin': 'India'}]","India/Ganesh Food products(P)Ltd.#17/1,kumbalagodu 2nd phase,gerupalya,KIADB Industrial area Bangalore-560074,Karnataka,India",-,-,-,-,80% Coffee & 20% Chicory,-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,Bayars,"Bayars Coffee - Eighty Degree, 500 g","Eighty Degree Coffee denotes very high quality Coffee, A Classic blend of High grown Arabic Coffee, to give you enriching aroma and exquisite taste, A cup of coffee strong enough to stimulate and yet smooth enough to delight your senses, Coffee Can't get better than this.",500 g,g,500 g,1,1,280,227,BAYARS,India,['40017345'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40017345_4-bayars-coffee-eighty-degree.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017345-2_1-bayars-coffee-eighty-degree.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017345-3_1-bayars-coffee-eighty-degree.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017345-4_1-bayars-coffee-eighty-degree.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017345-5_1-bayars-coffee-eighty-degree.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40017345'}, {'Country of origin': 'India'}, {'Manufacturer Name': 'BAYARS'}]",-,-,-,-,-,-,-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,Bayars,"Bayars Coffee - Eighty Degree, 500 g","Eighty Degree Coffee denotes very high quality Coffee, A Classic blend of High grown Arabic Coffee, to give you enriching aroma and exquisite taste, A cup of coffee strong enough to stimulate and yet smooth enough to delight your senses, Coffee Can't get better than this.",500 g,g,500 g,1,1,280,227,BAYARS,India,['40017345'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40017345_4-bayars-coffee-eighty-degree.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017345-2_1-bayars-coffee-eighty-degree.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017345-3_1-bayars-coffee-eighty-degree.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017345-4_1-bayars-coffee-eighty-degree.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017345-5_1-bayars-coffee-eighty-degree.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40017345'}, {'Country of origin': 'India'}, {'Manufacturer Name': 'BAYARS'}]",-,-,-,-,-,-,-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,Bayars,"Bayars Coffee - Special Gold, 500 g",Jump start your day with the exquisite and refreshing BayarÇs Special Gold Coffee. Our explicit coffee is crafted by handpicked green coffee beans and uniquely roasted to highlight its natural wonders. It will tickle your taste buds with its strong and delightful taste.,500 g,g,500 g,1,1,270,219,BAYARS,India,['40017344'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40017344_5-bayars-coffee-special-gold.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017344-2_5-bayars-coffee-special-gold.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017344-3_5-bayars-coffee-special-gold.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017344-4_5-bayars-coffee-special-gold.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017344-5_5-bayars-coffee-special-gold.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40017344'}, {'Country of origin': 'India'}, {'Manufacturer Name': 'BAYARS'}]",-,-,-,-,-,"70% Coffee, 30% Chicory",-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,Bayars,"Bayars Coffee - Special Gold, 500 g",Jump start your day with the exquisite and refreshing BayarÇs Special Gold Coffee. Our explicit coffee is crafted by handpicked green coffee beans and uniquely roasted to highlight its natural wonders. It will tickle your taste buds with its strong and delightful taste.,500 g,g,500 g,1,1,270,219,BAYARS,India,['40017344'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40017344_5-bayars-coffee-special-gold.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017344-2_5-bayars-coffee-special-gold.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017344-3_5-bayars-coffee-special-gold.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017344-4_5-bayars-coffee-special-gold.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40017344-5_5-bayars-coffee-special-gold.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40017344'}, {'Country of origin': 'India'}, {'Manufacturer Name': 'BAYARS'}]",-,-,-,-,-,"70% Coffee, 30% Chicory",-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,Bean Good,"Bean Good Indian Brewed Coffee Concentrate - Authentic & Delicious, 15 ml (20 Sachets x 15 ml Each)","Filter coffee has been roasted and ground. Filter coffee contains more caffeine than instant coffee. Coffee is also known as Kaapi, which is the south Indian phonetic name for Coffee. Coffee has been loved by Indians for ages and is considered to be the rich man's beverage drink. Very few beverages are as potent and satiating as a cup of filter coffee. You can brew it strong or light based on how you like it. Ready to use south Indian filter coffee decoction, just pour 10 ml of decoction and add hot milk to make a perfect cup of authentic filter coffee. This product can also be used to make black coffee and delicious cold coffee.",15 ml (20 Sachets x 15 ml Each),ml,15 ml (20 Sachets x 15 ml Each),20,1,200,200,"Markasia Beverages Pvt Ltd, #17D, Bidadi insustrial Area, Sector -1, 2nd Phase talekuppe Village, Bidadi Hobli, ramanagara Bengaluru - 5602110.",India,['8906067998347'],['11219332000227'],https://datalabs.siva3.io/image/Eunimart_groceries_40224994_1-bean-good-indian-brewed-coffee-concentrate-authentic-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40224994-2_1-bean-good-indian-brewed-coffee-concentrate-authentic-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40224994-3_1-bean-good-indian-brewed-coffee-concentrate-authentic-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40224994-4_1-bean-good-indian-brewed-coffee-concentrate-authentic-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40224994-5_1-bean-good-indian-brewed-coffee-concentrate-authentic-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40224994-6_1-bean-good-indian-brewed-coffee-concentrate-authentic-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40224994-7_1-bean-good-indian-brewed-coffee-concentrate-authentic-delicious.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Shake well before use. Just add 1sachet of 15 ml decoction to the cup and pour hot milk and mix till you get froth.
Add Sugar to taste.","[{'EAN Code': '8906067998347'}, {'Country Of Origin': 'India'}, {'FSSAI No': '11219332000227'}, {'Manufactured & Marketed By': 'Markasia Beverages Pvt Ltd, #17D, Bidadi insustrial Area, Sector -1, 2nd Phase talekuppe Village, Bidadi Hobli, ramanagara Bengaluru - 5602110.'}]","Markasia Beverages Pvt Ltd, #17D, Bidadi insustrial Area, Sector -1, 2nd Phase talekuppe Village, Bidadi Hobli, ramanagara Bengaluru - 5602110.",-,-,-,-,"80% Coffee, 20% Chicory And RO Water",-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-18,Bean Good,"Bean Good Indian Brewed Coffee Concentrate - Authentic & Delicious, 15 ml (20 Sachets x 15 ml Each)","Filter coffee has been roasted and ground. Filter coffee contains more caffeine than instant coffee. Coffee is also known as Kaapi, which is the south Indian phonetic name for Coffee. Coffee has been loved by Indians for ages and is considered to be the rich man's beverage drink. Very few beverages are as potent and satiating as a cup of filter coffee. You can brew it strong or light based on how you like it. Ready to use south Indian filter coffee decoction, just pour 10 ml of decoction and add hot milk to make a perfect cup of authentic filter coffee. This product can also be used to make black coffee and delicious cold coffee.",15 ml (20 Sachets x 15 ml Each),ml,15 ml (20 Sachets x 15 ml Each),20,1,200,200,"Markasia Beverages Pvt Ltd, #17D, Bidadi insustrial Area, Sector -1, 2nd Phase talekuppe Village, Bidadi Hobli, ramanagara Bengaluru - 5602110.",India,['8906067998347'],['11219332000227'],https://datalabs.siva3.io/image/Eunimart_groceries_40224994_1-bean-good-indian-brewed-coffee-concentrate-authentic-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40224994-2_1-bean-good-indian-brewed-coffee-concentrate-authentic-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40224994-3_1-bean-good-indian-brewed-coffee-concentrate-authentic-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40224994-4_1-bean-good-indian-brewed-coffee-concentrate-authentic-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40224994-5_1-bean-good-indian-brewed-coffee-concentrate-authentic-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40224994-6_1-bean-good-indian-brewed-coffee-concentrate-authentic-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40224994-7_1-bean-good-indian-brewed-coffee-concentrate-authentic-delicious.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Shake well before use. Just add 1sachet of 15 ml decoction to the cup and pour hot milk and mix till you get froth.
Add Sugar to taste.","[{'EAN Code': '8906067998347'}, {'Country Of Origin': 'India'}, {'FSSAI No': '11219332000227'}, {'Manufactured & Marketed By': 'Markasia Beverages Pvt Ltd, #17D, Bidadi insustrial Area, Sector -1, 2nd Phase talekuppe Village, Bidadi Hobli, ramanagara Bengaluru - 5602110.'}]","Markasia Beverages Pvt Ltd, #17D, Bidadi insustrial Area, Sector -1, 2nd Phase talekuppe Village, Bidadi Hobli, ramanagara Bengaluru - 5602110.",-,-,-,-,"80% Coffee, 20% Chicory And RO Water",-
