L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goatkid - Curry Cut, From Whole Carcass, 5 To 7 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g Each pack contains 2 to 4 pcs of ribs, 2 pieces of boneless, 2 to 4 pcs of back or neck portions and 2 to 4 pcs of leg and shoulder part. Each piece weighs around 30 to 35g. 2-3 people 0-4 degrees Celsius.
Fresho Mutton Goat kid - Curry Cut, From the Whole Carcass is perfect for mutton curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton curry or mutton biriyani when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme Cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume.",250 g,g,250 g,7,1,584,368,Bigbasket,India,['40227647'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227647_1-fresho-mutton-goatkid-curry-cut-from-whole-carcass.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227647-2_1-fresho-mutton-goatkid-curry-cut-from-whole-carcass.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227647'}, {'FSSAI No': ''}, {'Manufactured & marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goat Kid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goatkid - Mince, Fresh & Tender, 250 g","Fresho Mutton Goatkid - Mince is used to cook a variety of dishes like curries, fried dishes, keema, sausages, salami or added in the rolls, biryani or sandwiches.it is commonly and mostly consumed meat all over the world by people because of its high protein level, high iron level and low-fat level. Get soft and tender ready to cook mutton mince for that perfect keema. It is tender, and convenient to cook with just one wash. This mince delivered are hygienically processed & packed with the required temperature control condition. It passes several quality checks to make the meat safe to consume. Cut from the best end of the lamb, tender, moist and full of delightful flavours. Mince wonÇ¬Ç¬ôt be your fallback anymore with this beauty. Ground lamb meat from the hind legs will not only eloquently elevate your red meat culinary adventures but also do justice to the versatility of your recipes. Allow this pure meat mince to inspire you to create more than you ever have.",250 g,g,250 g,1,1,688,431,Bigbasket,India,['40227667'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227667_1-fresho-mutton-goatkid-mince-fresh-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227667-2_1-fresho-mutton-goatkid-mince-fresh-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227667'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goatkid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goatkid - Mince, Fresh & Tender, 250 g","Fresho Mutton Goatkid - Mince is used to cook a variety of dishes like curries, fried dishes, keema, sausages, salami or added in the rolls, biryani or sandwiches.it is commonly and mostly consumed meat all over the world by people because of its high protein level, high iron level and low-fat level. Get soft and tender ready to cook mutton mince for that perfect keema. It is tender, and convenient to cook with just one wash. This mince delivered are hygienically processed & packed with the required temperature control condition. It passes several quality checks to make the meat safe to consume. Cut from the best end of the lamb, tender, moist and full of delightful flavours. Mince wonÇ¬Ç¬ôt be your fallback anymore with this beauty. Ground lamb meat from the hind legs will not only eloquently elevate your red meat culinary adventures but also do justice to the versatility of your recipes. Allow this pure meat mince to inspire you to create more than you ever have.",250 g,g,250 g,1,1,688,431,Bigbasket,India,['40227667'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227667_1-fresho-mutton-goatkid-mince-fresh-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227667-2_1-fresho-mutton-goatkid-mince-fresh-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227667'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goatkid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goatkid - Mince, Fresh & Tender, 250 g","Fresho Mutton Goatkid - Mince is used to cook a variety of dishes like curries, fried dishes, keema, sausages, salami or added in the rolls, biryani or sandwiches.it is commonly and mostly consumed meat all over the world by people because of its high protein level, high iron level and low-fat level. Get soft and tender ready to cook mutton mince for that perfect keema. It is tender, and convenient to cook with just one wash. This mince delivered are hygienically processed & packed with the required temperature control condition. It passes several quality checks to make the meat safe to consume. Cut from the best end of the lamb, tender, moist and full of delightful flavours. Mince wonÇ¬Ç¬ôt be your fallback anymore with this beauty. Ground lamb meat from the hind legs will not only eloquently elevate your red meat culinary adventures but also do justice to the versatility of your recipes. Allow this pure meat mince to inspire you to create more than you ever have.",250 g,g,250 g,1,1,688,431,Bigbasket,India,['40227667'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227667_1-fresho-mutton-goatkid-mince-fresh-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227667-2_1-fresho-mutton-goatkid-mince-fresh-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227667'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goatkid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goatkid - Rewaji, Fresh & Flavourful, 250 g","Fresho Mutton Goatkid Rewaji is high in protein, selenium, zinc and iron. The speciality of this meat is that it has all 8 amino acids and more than half of its fat content is healthy unsaturated fat. It also contains vitamin B, and copper and manganese. This meat aids muscle generation and the production of red blood cells, avoiding anaemia. It also helps boost the immune system and prevent age-related degenerative disease. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume.",250 g,g,250 g,1,1,545,341,Bigbasket,India,['40227692'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227692_1-fresho-mutton-goatkid-rewaji-fresh-flavourful.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227692-2_1-fresho-mutton-goatkid-rewaji-fresh-flavourful.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227692'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goatkid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goatkid - Rewaji, Fresh & Flavourful, 250 g","Fresho Mutton Goatkid Rewaji is high in protein, selenium, zinc and iron. The speciality of this meat is that it has all 8 amino acids and more than half of its fat content is healthy unsaturated fat. It also contains vitamin B, and copper and manganese. This meat aids muscle generation and the production of red blood cells, avoiding anaemia. It also helps boost the immune system and prevent age-related degenerative disease. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume.",250 g,g,250 g,1,1,545,341,Bigbasket,India,['40227692'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227692_1-fresho-mutton-goatkid-rewaji-fresh-flavourful.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227692-2_1-fresho-mutton-goatkid-rewaji-fresh-flavourful.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227692'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goatkid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goatkid - Rewaji, Fresh & Flavourful, 250 g","Fresho Mutton Goatkid Rewaji is high in protein, selenium, zinc and iron. The speciality of this meat is that it has all 8 amino acids and more than half of its fat content is healthy unsaturated fat. It also contains vitamin B, and copper and manganese. This meat aids muscle generation and the production of red blood cells, avoiding anaemia. It also helps boost the immune system and prevent age-related degenerative disease. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume.",250 g,g,250 g,1,1,545,341,Bigbasket,India,['40227692'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227692_1-fresho-mutton-goatkid-rewaji-fresh-flavourful.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227692-2_1-fresho-mutton-goatkid-rewaji-fresh-flavourful.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227692'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goatkid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Biryani Pieces, 5 To 7 Pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g Each piece is about 40 to 50g, each pack contains 2 to 4 ribs pieces, 2 to 6 back and neck pieces, 2 to 4 leg and shoulder pcs. 2-3 people 0-4 degrees Celsius.
Fresho Mutton Lamb - Biryani Pieces, is perfect for mutton curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton curry or mutton biriyani when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme Cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume.",250 g,g,250 g,7,1,532,332,Bigbasket,India,['40227612'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227612_1-fresho-mutton-lamb-biryani-pieces.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227612-2_1-fresho-mutton-lamb-biryani-pieces.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227612'}, {'FSSAI No': ''}, {'Manufactured & marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Biryani Pieces, 5 To 7 Pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g Each piece is about 40 to 50g, each pack contains 2 to 4 ribs pieces, 2 to 6 back and neck pieces, 2 to 4 leg and shoulder pcs. 2-3 people 0-4 degrees Celsius.
Fresho Mutton Lamb - Biryani Pieces, is perfect for mutton curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton curry or mutton biriyani when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme Cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume.",250 g,g,250 g,7,1,532,332,Bigbasket,India,['40227612'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227612_1-fresho-mutton-lamb-biryani-pieces.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227612-2_1-fresho-mutton-lamb-biryani-pieces.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227612'}, {'FSSAI No': ''}, {'Manufactured & marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Biryani Pieces, 5 To 7 Pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g Each piece is about 40 to 50g, each pack contains 2 to 4 ribs pieces, 2 to 6 back and neck pieces, 2 to 4 leg and shoulder pcs. 2-3 people 0-4 degrees Celsius.
Fresho Mutton Lamb - Biryani Pieces, is perfect for mutton curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton curry or mutton biriyani when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme Cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume.",250 g,g,250 g,7,1,532,332,Bigbasket,India,['40227612'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227612_1-fresho-mutton-lamb-biryani-pieces.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227612-2_1-fresho-mutton-lamb-biryani-pieces.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227612'}, {'FSSAI No': ''}, {'Manufactured & marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Boneless, Perfect For Curries, Fresh & Tender, 7 to 9 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g 7 to 9 pcs (Each piece of 30 to 35 g) 2-3 people 0-4 deg Celsius.
Fresho Mutton Lamb - Boneless, is perfect for mutton curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton curry or mutton biriyani when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme Cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume.",250 g,g,250 g,9,1,675,422,Bigbasket,India,['40227615'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227615_1-fresho-mutton-lamb-bonelessfresh-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227615-2_1-fresho-mutton-lamb-bonelessfresh-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227615'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Boneless, Perfect For Curries, Fresh & Tender, 7 to 9 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g 7 to 9 pcs (Each piece of 30 to 35 g) 2-3 people 0-4 deg Celsius.
Fresho Mutton Lamb - Boneless, is perfect for mutton curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton curry or mutton biriyani when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme Cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume.",250 g,g,250 g,9,1,675,422,Bigbasket,India,['40227615'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227615_1-fresho-mutton-lamb-bonelessfresh-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227615-2_1-fresho-mutton-lamb-bonelessfresh-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227615'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Boneless, Perfect For Curries, Fresh & Tender, 7 to 9 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g 7 to 9 pcs (Each piece of 30 to 35 g) 2-3 people 0-4 deg Celsius.
Fresho Mutton Lamb - Boneless, is perfect for mutton curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton curry or mutton biriyani when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme Cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume.",250 g,g,250 g,9,1,675,422,Bigbasket,India,['40227615'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227615_1-fresho-mutton-lamb-bonelessfresh-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227615-2_1-fresho-mutton-lamb-bonelessfresh-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227615'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Chop, For Curries, Fresh & Tender, 250 g","Fresho Mutton Lamb - Chop, is perfect for mutton starters or curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton-chop when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme cuts of Mutton makes it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume. Cut from the best end of the lamb, tender, moist and full of delightful flavours",250 g,g,250 g,1,1,545,341,Bigbasket,India,['40227617'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227617_1-fresho-mutton-lamb-chop-for-curries-fresh-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227617-2_1-fresho-mutton-lamb-chop-for-curries-fresh-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227617'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Chop, For Curries, Fresh & Tender, 250 g","Fresho Mutton Lamb - Chop, is perfect for mutton starters or curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton-chop when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme cuts of Mutton makes it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume. Cut from the best end of the lamb, tender, moist and full of delightful flavours",250 g,g,250 g,1,1,545,341,Bigbasket,India,['40227617'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227617_1-fresho-mutton-lamb-chop-for-curries-fresh-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227617-2_1-fresho-mutton-lamb-chop-for-curries-fresh-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227617'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Curry Cut, From Whole Carcass, 10 To 15 pcs, 500 g","Net Weight Number of Pcs Serving Size Storage Temp
500 g Each pack contains about 10 to 15 pcs and it contains 4 to 6 boneless pieces, 1 Nalli bone, 2 to 4 ribs pieces, 2 to 4 pcs of back and neck pieces. 3-4 people 0-4 degrees Celsius.
Fresho Mutton Lamb - Curry Cut, From the Whole Carcass is perfect for mutton curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton curry or mutton biriyani when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme Cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control condition. It passes several quality checks to make the meat safe to consume.",500 g,g,500 g,15,1,1494,935,Bigbasket,India,['40227608'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227608_1-fresho-mutton-lamb-curry-cut-from-whole-carcass.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227608-2_1-fresho-mutton-lamb-curry-cut-from-whole-carcass.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227608'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Curry Cut, From Whole Carcass, 10 To 15 pcs, 500 g","Net Weight Number of Pcs Serving Size Storage Temp
500 g Each pack contains about 10 to 15 pcs and it contains 4 to 6 boneless pieces, 1 Nalli bone, 2 to 4 ribs pieces, 2 to 4 pcs of back and neck pieces. 3-4 people 0-4 degrees Celsius.
Fresho Mutton Lamb - Curry Cut, From the Whole Carcass is perfect for mutton curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton curry or mutton biriyani when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme Cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control condition. It passes several quality checks to make the meat safe to consume.",500 g,g,500 g,15,1,1494,935,Bigbasket,India,['40227608'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227608_1-fresho-mutton-lamb-curry-cut-from-whole-carcass.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227608-2_1-fresho-mutton-lamb-curry-cut-from-whole-carcass.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227608'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Curry Cut, From Whole Carcass, 10 To 15 pcs, 500 g","Net Weight Number of Pcs Serving Size Storage Temp
500 g Each pack contains about 10 to 15 pcs and it contains 4 to 6 boneless pieces, 1 Nalli bone, 2 to 4 ribs pieces, 2 to 4 pcs of back and neck pieces. 3-4 people 0-4 degrees Celsius.
Fresho Mutton Lamb - Curry Cut, From the Whole Carcass is perfect for mutton curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton curry or mutton biriyani when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme Cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control condition. It passes several quality checks to make the meat safe to consume.",500 g,g,500 g,15,1,1494,935,Bigbasket,India,['40227608'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227608_1-fresho-mutton-lamb-curry-cut-from-whole-carcass.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227608-2_1-fresho-mutton-lamb-curry-cut-from-whole-carcass.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227608'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Leg Pieces, Fresh & Tender, 500 g","Lamb meat is one of the most widely consumed meats in the world. Lamb meat is very tasty in any form, whether as curry, fried or barbecued. Ideal for preparing delicious curries. Fresho procures its meats from trusted vendors so that you receive the best in terms of taste and quality. It is hygienically packed, stored and transported in a temperature-controlled environment to keep the freshness and quality intact. Goat meat is loaded with all the required healthy nutrients for the body in high amounts. It is a very nutritional food for the health. Fresho Mutton Lamb - Leg Pieces is very fresh and perfect to cook or grill on special occasions.",500 g,g,500 g,1,1,1078,674,Bigbasket,India,['40227624'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227624_1-fresho-mutton-lamb-leg-pieces-fresh-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227624-2_1-fresho-mutton-lamb-leg-pieces-fresh-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227624'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Leg Pieces, Fresh & Tender, 500 g","Lamb meat is one of the most widely consumed meats in the world. Lamb meat is very tasty in any form, whether as curry, fried or barbecued. Ideal for preparing delicious curries. Fresho procures its meats from trusted vendors so that you receive the best in terms of taste and quality. It is hygienically packed, stored and transported in a temperature-controlled environment to keep the freshness and quality intact. Goat meat is loaded with all the required healthy nutrients for the body in high amounts. It is a very nutritional food for the health. Fresho Mutton Lamb - Leg Pieces is very fresh and perfect to cook or grill on special occasions.",500 g,g,500 g,1,1,1078,674,Bigbasket,India,['40227624'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227624_1-fresho-mutton-lamb-leg-pieces-fresh-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227624-2_1-fresho-mutton-lamb-leg-pieces-fresh-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227624'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
