L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Ingredients,Ingredient,Specification,About
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,AYURSTAR,"AYURSTAR Incense Sticks Agarbatti - Champa, For Pooja & Pleasant Fragrance, 110 g Zipper Pouch","A flagship product by Ayurstar, Ayurstar Agarbatti is an exquisite amalgamation of love, devotion, and prosperity. Fragrances that define the simplicity of life. Enjoy a medley of three exciting fragrances. Take aromatic journey with Ayurstar Incense Sticks which are a part of the rich culture of India. Easy to use and suitable for everyone. You can give it to your loved ones on a special occasion to make them feel special and loved. The unique fragrance is refreshing and will transport you to a haven of harmony and bliss.",110 g Zipper Pouch,g,110 g Zipper Pouch,1,1,70,70,"Jiyo Fragrances, No.45, 7th Main, J.C industrial Area, Yelachenahalli, Off Kanakapura road, Bengaluru, India-560062",India,['8908015340185'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40265103_2-ayurstar-incense-sticks-agarbatti-champa-for-pooja-pleasant-fragrance.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40265103-2_2-ayurstar-incense-sticks-agarbatti-champa-for-pooja-pleasant-fragrance.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40265103-3_2-ayurstar-incense-sticks-agarbatti-champa-for-pooja-pleasant-fragrance.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40265103-4_2-ayurstar-incense-sticks-agarbatti-champa-for-pooja-pleasant-fragrance.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40265103-5_2-ayurstar-incense-sticks-agarbatti-champa-for-pooja-pleasant-fragrance.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40265103-6_2-ayurstar-incense-sticks-agarbatti-champa-for-pooja-pleasant-fragrance.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Incense Sticks are attractive to the senses and are pleasing to the eyes and nose. Generally, Incense Sticks are used to enhance the scent of a room or Office or during Prayer, Religious Ceremony, meditation, and yoga practice.
Quality Fragrance: - Helps reduce the negative and increase the positive aspects of all zodiac signs. The scent of the sticks fills the environment with positive energy to make your living space aromatic and pleasant. Free from harmful chemicals like Benzene and Toluene. Safe for mixing and rolling by plain hands.","Light the incense sticks in your puja, shops or offices and spread the divine aura.
The fragrance of the timeless scent is considered sacred and used during meditation, chanting prayer.
Provides emotional relaxation and it uplifts your mood.
It can be used as room fresheners.
Used for conveying prayers to God every morning.
Light the coated end of agarbatti and allow flame to catch.
Gentle put out of the flame.
Place agarbatti on a fireproof and heat resistant surface, away from inflammable material.
Use agarbatti with care and in well ventilated spaces.","['EAN Code: 8908015340185', 'Manufacturer Name & : Jiyo Fragrances, No.45, 7th Main, J.C industrial Area, Yelachenahalli, Off Kanakapura road, Bengaluru, India-560062', 'Marketed By: Ghodawat Consumer LTD, Gat No: 437,438,456 & 457, A/P Chipri, Tal-Shirol, Dist-Kolhapur, M.S, India-416101', 'Country of Origin:India', 'Best before 23-08-2024', '","Ghodawat Consumer LTD, Gat No: 437,438,456 & 457, A/P Chipri, Tal-Shirol, Dist-Kolhapur, M.S, India-416101",-,-,-,-,-,-,"Brand: - Ghodawat Consumer Limited.
Type: - Agarbatti, Incense Sticks.
Material: - Charcoal, Joss Powder, Perfume & Herbs.
Dimensions: 135x65x305
Weight: - 110 GM.
Multi Pack (Yes / No): - Yes.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Ambica,"Ambica 100 % Luckk Incense Stics / Agarbatthies - Calming Fragrance, For Everyday Pooja Use, 70 g","AMBICA AGARBATHI is a herbal incense stick manufactured using only natural herbs. The company presents many variants of agarbathis so that one can choose according to taste and choice. Indian puja is ever complete without ringing of bells and showing agarbattis (incense sticks) to the deities. Breathing in essential oils and pleasant aromas from burning incense can create various desired effects on us, but these are some of our favorites.Incense has a reputation for being associated with yoga and meditation. Given that some of the essential oils most commonly used to scent incense sticks help ease stress and increase focus, burning incense is a perfect addition to a yoga and meditation routine. Taking in pleasurable aromas actually has the ability to make us happier, trigger fond memories, and boost our moods. Burning incense can also help to boost creativity and flow state by clearing and stimulating the mind.",70 g,g,70 g,1,1,50,50,"AMBICA AGARBATHIES AROMA & INDUSTRIES LTD, POWERPET - ELURU - 534002 (A.P)",India,['8906004441905'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40044082_2-ambica-incense-sticks-100-luckk.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Made with natural ingredients
Environment friendly
No artificial fragrance
Helps in meditation and yoga
Different aroma","Fire the edge of the stick.
Put it straight in some stand for best result.","[{'EAN Code': '8906004441905'}, {'Manufacturer Name & ': 'AMBICA AGARBATHIES AROMA & INDUSTRIES LTD, POWERPET - ELURU - 534002 (A.P)'}, {'Marketed by': 'PSM ENTERPRISES 22/40, RAMAKRTISHNA STREET CHENNAI - 1'}, {'Country of Origin': 'India'}]","PSM ENTERPRISES 22/40, RAMAKRTISHNA STREET CHENNAI - 1",-,-,-,-,-,-,"Brand:- Ambica. 
Type:- Agarabathies.
Material :- Charcoal, Stick,Natural Products, Perfume
Colour:- Black.
Dimensions :- 69.8x25x229 
Weight :- 70 g
Features:- Ideal for creating a calming atmosphere at home or the office, Perfect for pujas, Freshens the air and eliminates bad odours, Easy to use.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Ambica,"Ambica Agarbathi - Heaven, 48 g",Traditional Indian Incense Sticks,48 g,g,48 g,1,1,70,70,Ambica,India,['40044086'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40044086_2-ambica-agarbathi-heaven.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40044086-2_1-ambica-agarbathi-heaven.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40044086-3_1-ambica-agarbathi-heaven.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40044086'}, {'Country of origin': 'India'}]",-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Ambica,"Ambica Gow Pooja Panchagavya Agrabatthies/Incense Sticks - Natural Herbal, For Daily Prayers, 70 g 70","AMBICA AGARBATHI is a herbal incense stick manufactured using only natural herbs. The company presents many variants of agarbathis so that one can choose according to taste and choice. Indian puja is ever complete without ringing of bells and showing agarbattis (incense sticks) to the deities. Breathing in essential oils and pleasant aromas from burning incense can create various desired effects on us, but these are some of our favorites.Incense has a reputation for being associated with yoga and meditation. Given that some of the essential oils most commonly used to scent incense sticks help ease stress and increase focus, burning incense is a perfect addition to a yoga and meditation routine. Taking in pleasurable aromas actually has the ability to make us happier, trigger fond memories, and boost our moods. Burning incense can also help to boost creativity and flow state by clearing and stimulating the mind.",70 g 70,g,70 g 70,1,1,67,67,"AMBICA AGARBATHIES AROMA & INDUSTRIES LTD, POWERPET - ELURU - 534002 (A.P)",India,['40116013'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40116013_2-ambica-agarbathi-panchagavya-go-pooja.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40116013-2_1-ambica-agarbathi-panchagavya-go-pooja.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Made with natural ingredients
Environment friendly
No artificial fragrance
Helps in meditation and yoga
Different aroma","Fire the edge of the stick.
Put it straight in some stand for best result.","[{'EAN Code': '40116013'}, {'Manufacturer Name & ': 'AMBICA AGARBATHIES AROMA & INDUSTRIES LTD, POWERPET - ELURU - 534002 (A.P)'}, {'Marketed by': 'PSM ENTERPRISES 22/40, RAMAKRTISHNA STREET CHENNAI - 1'}, {'Country of Origin': 'India'}]","PSM ENTERPRISES 22/40, RAMAKRTISHNA STREET CHENNAI - 1",-,-,-,-,-,-,"Brand :- Victory.
Type :- Incense Sticks. 
Material :- Charcoal, Stick, Natural Products, Perfume.
Colour :- Black. 
Dimensions :- 17x19x229  
Weight :- 70 g
Features :- Ideal for creating a calming atmosphere at home or the office, Perfect for pujas, Freshens the air and eliminates bad odours,Easy to use.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Ambica,"Ambica Heaven Agarbatthies - Incense Sticks For Calming Ambience, Daily Prayers, 90 g 90","AMBICA AGARBATHI is a herbal incense stick manufactured using only natural herbs. The company presents many variants of agarbathis so that one can choose according to taste and choice. Indian puja is ever complete without ringing of bells and showing agarbattis (incense sticks) to the deities. Breathing in essential oils and pleasant aromas from burning incense can create various desired effects on us, but these are some of our favorites.Incense has a reputation for being associated with yoga and meditation. Given that some of the essential oils most commonly used to scent incense sticks help ease stress and increase focus, burning incense is a perfect addition to a yoga and meditation routine. Taking in pleasurable aromas actually has the ability to make us happier, trigger fond memories, and boost our moods. Burning incense can also help to boost creativity and flow state by clearing and stimulating the mind.",90 g 90,g,90 g 90,1,1,130,130,"AMBICA AGARBATHIES AROMA & INDUSTRIES LTD, POWERPET - ELURU - 534002 (A.P)",India,['8906004440243'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40242744_1-ambica-heaven-agarbatthies-incense-sticks-for-calming-ambience-daily-prayers.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40242744-2_1-ambica-heaven-agarbatthies-incense-sticks-for-calming-ambience-daily-prayers.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Made with natural ingredients
Environment friendly
No artificial fragrance
Helps in meditation and yoga
Different aroma","Fire the edge of the stick.
Put it straight in some stand for best result.","[{'EAN Code': '8906004440243'}, {'Manufacturer Name & ': 'AMBICA AGARBATHIES AROMA & INDUSTRIES LTD, POWERPET - ELURU - 534002 (A.P)'}, {'Marketed by': 'PSM ENTERPRISES 22/40, RAMAKRTISHNA STREET CHENNAI - 1'}, {'Country of Origin': 'India'}]","PSM ENTERPRISES 22/40, RAMAKRTISHNA STREET CHENNAI - 1",-,-,-,-,-,-,"Brand :- Victory.
Type :- Incense Sticks. 
Material :- Charcoal, Stick, Natural Products, Perfume.
Colour :- Black. 
Dimensions :- 70.x 30x229 
Weight :- 90 g
Features :- Ideal for creating a calming atmosphere at home or the office, Perfect for pujas, Freshens the air and eliminates bad odours,Easy to use.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Ambica,"Ambica Nitya Pooja Agarbathies/Incense Sticks - Sparsh, Calming Essential Oils Fragrance, For Daily Prayers, 90 g 90","AMBICA AGARBATHI is a herbal incense stick manufactured using only natural herbs. The company presents many variants of agarbathis so that one can choose according to taste and choice. Indian puja is ever complete without ringing of bells and showing agarbattis (incense sticks) to the deities. Breathing in essential oils and pleasant aromas from burning incense can create various desired effects on us, but these are some of our favorites.Incense has a reputation for being associated with yoga and meditation. Given that some of the essential oils most commonly used to scent incense sticks help ease stress and increase focus, burning incense is a perfect addition to a yoga and meditation routine. Taking in pleasurable aromas actually has the ability to make us happier, trigger fond memories, and boost our moods. Burning incense can also help to boost creativity and flow state by clearing and stimulating the mind.",90 g 90,g,90 g 90,1,1,68,68,"AMBICA AGARBATHIES AROMA & INDUSTRIES LTD, POWERPET - ELURU - 534002 (A.P)",India,['890600440243'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40242749_1-ambica-nitya-pooja-agarbathiesincense-sticks-sparsh-calming-essential-oils-fragrance-for-daily-prayers.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40242749-2_1-ambica-nitya-pooja-agarbathiesincense-sticks-sparsh-calming-essential-oils-fragrance-for-daily-prayers.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Made with natural ingredients
Environment friendly
No artificial fragrance
Helps in meditation and yoga
Different aroma","Fire the edge of the stick.
Put it straight in some stand for best result.","[{'EAN Code': '890600440243'}, {'Manufacturer Name & ': 'AMBICA AGARBATHIES AROMA & INDUSTRIES LTD, POWERPET - ELURU - 534002 (A.P)'}, {'Marketed by': 'PSM ENTERPRISES 22/40, RAMAKRTISHNA STREET CHENNAI - 1'}, {'Country of Origin': 'India'}]","PSM ENTERPRISES 22/40, RAMAKRTISHNA STREET CHENNAI - 1",-,-,-,-,-,-,"Brand :- Ambica
Type :- Incense Sticks. 
Material :- Charcoal, Stick, Natural Products, Perfume.
Colour :- Black. 
Dimensions :- 63.5x27x313 
Weight :- 90 g
Features :- Ideal for creating a calming atmosphere at home or the office, Perfect for pujas, Freshens the air and eliminates bad odours,Easy to use.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Ambica,"Ambica Nitya Pooja Agarbatthies Sticks - Sandal Incense, Calming Fragrance, For Daily Prayers, 85 g 85","AMBICA AGARBATHI is a herbal incense stick manufactured using only natural herbs. The company presents many variants of agarbathis so that one can choose according to taste and choice. Indian puja is ever complete without ringing of bells and showing agarbattis (incense sticks) to the deities. Breathing in essential oils and pleasant aromas from burning incense can create various desired effects on us, but these are some of our favorites.Incense has a reputation for being associated with yoga and meditation. Given that some of the essential oils most commonly used to scent incense sticks help ease stress and increase focus, burning incense is a perfect addition to a yoga and meditation routine. Taking in pleasurable aromas actually has the ability to make us happier, trigger fond memories, and boost our moods. Burning incense can also help to boost creativity and flow state by clearing and stimulating the mind.",85 g 85,g,85 g 85,1,1,60,60,"AMBICA AGARBATHIES AROMA & INDUSTRIES LTD, POWERPET - ELURU - 534002 (A.P)",India,['40044081'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40044081_3-ambica-incense-sticks-sandal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40044081-2_2-ambica-incense-sticks-sandal.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Made with natural ingredients
Environment friendly
No artificial fragrance
Helps in meditation and yoga
Different aroma",".Fire the edge of the stick.
Put it straight in some stand for best result.","['EAN Code: 40044081', 'Manufacturer Name & : AMBICA AGARBATHIES AROMA & INDUSTRIES LTD, POWERPET - ELURU - 534002 (A.P)', 'Marketed by:PSM ENTERPRISES 22/40, RAMAKRTISHNA STREET CHENNAI - 1', 'Country of Origin:India', 'Best before 31-05-2023', '","PSM ENTERPRISES 22/40, RAMAKRTISHNA STREET CHENNAI - 1",-,-,-,-,-,-,"Brand:- Ambica. 
Type:- Agarabathies.
Material :- Charcoal, Stick,Natural Products, Perfume
Colour:- Black.
Dimensions :- 63 x25x229 
Weight :- 85 g
Features:- Ideal for creating a calming atmosphere at home or the office, Perfect for pujas, Freshens the air and eliminates bad odours, Easy to use.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Ambica,"Ambica Nitya Pooja Incense Sticks - 6 In1 Agarbatthies, For Positive Atmosphere, Daily Prayers, 132 g 132","AMBICA AGARBATHI is a herbal incense stick manufactured using only natural herbs. The company presents many variants of agarbathis so that one can choose according to taste and choice. Indian puja is ever complete without ringing of bells and showing agarbattis (incense sticks) to the deities. Breathing in essential oils and pleasant aromas from burning incense can create various desired effects on us, but these are some of our favorites.Incense has a reputation for being associated with yoga and meditation. Given that some of the essential oils most commonly used to scent incense sticks help ease stress and increase focus, burning incense is a perfect addition to a yoga and meditation routine. Taking in pleasurable aromas actually has the ability to make us happier, trigger fond memories, and boost our moods. Burning incense can also help to boost creativity and flow state by clearing and stimulating the mind.",132 g 132,g,132 g 132,1,1,65,65,"AMBICA AGARBATHIES AROMA & INDUSTRIES LTD, POWERPET - ELURU - 534002 (A.P)",India,['8906004442568'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40242745_1-ambica-nitya-pooja-incense-sticks-6-in1-agarbatthies-for-positive-atmosphere-daily-prayers.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40242745-2_1-ambica-nitya-pooja-incense-sticks-6-in1-agarbatthies-for-positive-atmosphere-daily-prayers.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Made with natural ingredients
Environment friendly
No artificial fragrance
Helps in meditation and yoga
Different aroma",1.Fire the edge of the stick. 2.Put it straight in some stand for best result.,"[{'EAN Code': '8906004442568'}, {'Manufacturer Name & ': 'AMBICA AGARBATHIES AROMA & INDUSTRIES LTD, POWERPET - ELURU - 534002 (A.P)'}, {'Marketed by': 'PSM ENTERPRISES 22/40, RAMAKRTISHNA STREET CHENNAI - 1'}, {'Country of Origin': 'India'}]","PSM ENTERPRISES 22/40, RAMAKRTISHNA STREET CHENNAI - 1",-,-,-,-,-,-,"Brand :- Victory.
Type :- Incense Sticks. 
Material :- Charcoal, Stick, Natural Products, Perfume.
Colour :- Black. 
Dimensions :- 63.5x27x313 
Weight :- 132 g
Features :- Ideal for creating a calming atmosphere at home or the office, Perfect for pujas, Freshens the air and eliminates bad odours,Easy to use.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Amrutha,"Amrutha Agarbatti - Jasmine, 90 g Carton","Amrutha Jasmine Agarbatti made by using natural herbs and jasmine flowers along with highest quality chemicals guarantees a flawless range of the Jasmine Incense Sticks. It is known for their enticing fragrance and used in households, temples as well as office.",90 g Carton,g,90 g Carton,1,1,55,55,AMRUTHA AROMATICS,India,['40008393'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40008393_2-amrutha-agarbatti-jasmine.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40008393-2_1-amrutha-agarbatti-jasmine.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40008393-3_1-amrutha-agarbatti-jasmine.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40008393'}, {'Country of origin': 'India'}, {'Manufacturer Name': 'AMRUTHA AROMATICS'}]",-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Amrutha,"Amrutha Agarbatti - Lavender, 84 g Carton","Experience the mesmerizing smell of Amrutha Lavender Agarbatti, made out of finest material. The distinctive aroma of lavender assists to attain a peaceful environment, with the temple like feel. This incense sticks last longer and best for using in any sorts of holistic celebrations.",84 g Carton,g,84 g Carton,1,1,55,55,"Amrutha Aromatics, 38, 9th Main Road, Banashankari Stage II, Banashankari, Bengaluru, Karnataka 560070",India,['40008392'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40008392_3-amrutha-agarbatti-lavender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40008392'}, {'Country of origin': 'India'}, {'Manufacturer Name and ': 'Amrutha Aromatics, 38, 9th Main Road, Banashankari Stage II, Banashankari, Bengaluru, Karnataka 560070'}]",-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Amrutha,"Amrutha Agarbatti - Sugandh, 90 g Carton","Amrutha Sugandh Agarbatti is a high quality incense stick, utilize of quality ingredients amalgamated by our culture, heritage and lots of dedications. Its distinctive fragrance invoking a sense of divine, this agarbatti is specially made to be used in traditional Indian prayers and rituals. Its delightful fragrance of the incense sticks make the entire surroundings soothing and relaxing.",90 g Carton,g,90 g Carton,1,1,55,55,AMRUTHA AROMATICS,India,['40008396'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40008396_2-amrutha-agarbatti-sugandh.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40008396'}, {'Country of origin': 'India'}, {'Manufacturer Name': 'AMRUTHA AROMATICS'}]",-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Amrutha,"Amrutha Dhoop Sticks - Shahi Gulab Premium, 150 g","A collection of five beautiful fragrances inspired by nature, an ideal offering to the gods!",150 g,g,150 g,1,1,105,105,AMRUTHA AROMATICS,India,['8906037840867'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40050943_4-amrutha-dhoop-sticks-shahi-gulab-premium.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8906037840867', 'Country of origin: India', 'Manufacturer Name: AMRUTHA AROMATICS', '",-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Amrutha,"Amrutha Dhoop Sticks - Shahi Sandal, 150 g","A collection of five beautiful fragrances inspired by nature, an ideal offering to the gods!",150 g,g,150 g,1,1,105,105,AMRUTHA AROMATICS,India,['8906037840850'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40050944_4-amrutha-dhoop-sticks-shahi-sandal.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8906037840850'}, {'Country of origin': 'India'}, {'Manufacturer Name': 'AMRUTHA AROMATICS'}]",-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Amrutha,"Amrutha Incense Sticks - Golden, 135 g",A delicate blend based on the notes of rare Himalayan flowers.,135 g,g,135 g,1,1,70,70,AMRUTHA AROMATICS,India,['40048676'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40048676_2-amrutha-incense-sticks-golden.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Perfume, Bamboo, Jiggit, Wood Powders, Charcoal",-,-,"['EAN Code: 40048676', 'Country of origin: India', 'Manufacture Name: AMRUTHA AROMATICS', '",-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Amrutha,"Amrutha Incense Sticks - Panchamrutha, 50 g","A collection of five beautiful fragrances inspired by nature, an ideal offering to the gods.",50 g,g,50 g,1,1,33,33,AMRUTHA AROMATICS,India,['40048677'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40048677_2-amrutha-incense-sticks-panchamrutha.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Perfume, Bamboo, Jiggit, Wood Powders, Charcoal",-,-,"[{'EAN Code': '40048677'}, {'Country of origin': 'India'}, {'Manufacture Name': 'AMRUTHA AROMATICS'}]",-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Anandam,"Anandam Pooja Oil - Pancha Thyla, 900 g","Anandam Pooja Oil is also known as Pancha Thyla.
It is a perfect blend of 5 different holy oils that come together to bring health, wealth and happiness to the family.
It helps in soothing and relaxing the nerves and muscles of the body.
Benefits:
It is made with high quality oils. 
Perfect for spiritual purposes.
Bring health, wealth and happiness to the family.",900 g,g,900 g,1,1,200,158,SRIKANYAKAPARAMESHWARI OIL MILLS,India,['602860836586'],[''],https://datalabs.siva3.io/image/Eunimart_groceries_40141969_2-anandam-pooja-oil-pancha-thyla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40141969-2_2-anandam-pooja-oil-pancha-thyla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40141969-3_1-anandam-pooja-oil-pancha-thyla.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 602860836586', 'Manufactured & Marketed By:SRIKANYAKAPARAMESHWARI OIL MILLS', 'Country of origin: India', 'FSSAI Number :', 'Best before 31-05-2023', '",SRIKANYAKAPARAMESHWARI OIL MILLS,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Anandam,"Anandam Pooja Oil, 890 g","This oil is a unique blend of 5 oils such as Sesame Oil, which mitigates evil, Coconut Oil helps in concentration and peace of mind, Mohua for Illupai - prosperity and Rice Bran Oil, which is the simplest offering to Goddess Annalakshmi.
Use this oil in your prayer and pray for the harmonious health of your kith and kins. Also, it is easy to use.",890 g,g,890 g,1,1,180,139,"SRI KANYAKAPARAMESHWARI OIL MILLS Shop No. 14, 12th Cross, Subhash Chandra Bose Rd, Kadarenahalli, Bendre Nagar, Bengaluru, Karnataka 560070",India,['8908005382423'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40141965_4-anandam-pooja-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40141965-2_5-anandam-pooja-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40141965-3_3-anandam-pooja-oil.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8908005382423', 'Manufactured & Marketed by: SRI KANYAKAPARAMESHWARI OIL MILLS Shop No. 14, 12th Cross, Subhash Chandra Bose Rd, Kadarenahalli, Bendre Nagar, Bengaluru, Karnataka 560070', 'Country of origin: India', 'Best before 31-05-2023', '","SRI KANYAKAPARAMESHWARI OIL MILLS Shop No. 14, 12th Cross, Subhash Chandra Bose Rd, Kadarenahalli, Bendre Nagar, Bengaluru, Karnataka 560070",-,-,-,-,Refined Superoelin Oil,-,-,-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Anandam,"Anandam Pooja Oil, 890 g","This oil is a unique blend of 5 oils such as Sesame Oil, which mitigates evil, Coconut Oil helps in concentration and peace of mind, Mohua for Illupai - prosperity and Rice Bran Oil, which is the simplest offering to Goddess Annalakshmi.
Use this oil in your prayer and pray for the harmonious health of your kith and kins. Also, it is easy to use.",890 g,g,890 g,1,1,180,139,"SRI KANYAKAPARAMESHWARI OIL MILLS Shop No. 14, 12th Cross, Subhash Chandra Bose Rd, Kadarenahalli, Bendre Nagar, Bengaluru, Karnataka 560070",India,['8908005382423'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40141965_4-anandam-pooja-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40141965-2_5-anandam-pooja-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40141965-3_3-anandam-pooja-oil.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8908005382423', 'Manufactured & Marketed by: SRI KANYAKAPARAMESHWARI OIL MILLS Shop No. 14, 12th Cross, Subhash Chandra Bose Rd, Kadarenahalli, Bendre Nagar, Bengaluru, Karnataka 560070', 'Country of origin: India', 'Best before 31-05-2023', '","SRI KANYAKAPARAMESHWARI OIL MILLS Shop No. 14, 12th Cross, Subhash Chandra Bose Rd, Kadarenahalli, Bendre Nagar, Bengaluru, Karnataka 560070",-,-,-,-,Refined Superoelin Oil,-,-,-
