L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Ingredients
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Pineapple, 1 pc 800 g -1000 g","With the shape of a pine cone, the fruit is loosely fibrous and juicy with white to yellowish flesh.
The edible center part is firm, leathery and sweet.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/865/american-pineapple-upside-down-cake-egg-free/",1 pc 800 g -1000 g,pcs,1 pc 800 g -1000 g,1,1,75.44,53.5,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['10000156'],-,https://datalabs.siva3.io/image/Eunimart_groceries_56_21-fresho-pineapple.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_56-2_26-fresho-pineapple.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_56-3_3-fresho-pineapple.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_56-4_2-fresho-pineapple.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Pineapples reduce the risk of macular degeneration, a disease that affects the eyes as people age due to vitamin C and antioxidants present in it.
Reduces inflammation and blood clot. Also reduces common cold and sinus inflammation. Helps develop strong bones.",-,"[{'EAN Code': '10000156'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Plum - Imported, 250 g","Dark red or black, sweet, juicy and succulent plums are cherished for their taste everywhere.
We have handpicked the premium quality plums just for you.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1267/kelloggs-special-k-baked-yogurt-with-berries/",250 g,g,250 g,1,1,153.95,117,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",Spain/Italy,['30007415'],-,https://datalabs.siva3.io/image/Eunimart_groceries_30007415_11-fresho-plum-imported.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30007415-2_3-fresho-plum-imported.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30007415-3_2-fresho-plum-imported.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30007415-4_1-fresho-plum-imported.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30007415-5_1-fresho-plum-imported.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Plums are known to contain very less amount of calories and no saturated fats.
They increase iron absorption into the body due to the vitamin C content.
They prevent osteoporosis, maintain healthy nervous system and protect heart health.",-,"[{'EAN Code': '30007415'}, {'Country of origin': 'Spain, Italy'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Plum - Imported, 250 g","Dark red or black, sweet, juicy and succulent plums are cherished for their taste everywhere.
We have handpicked the premium quality plums just for you.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1267/kelloggs-special-k-baked-yogurt-with-berries/",250 g,g,250 g,1,1,153.95,117,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",Spain/Italy,['30007415'],-,https://datalabs.siva3.io/image/Eunimart_groceries_30007415_11-fresho-plum-imported.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30007415-2_3-fresho-plum-imported.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30007415-3_2-fresho-plum-imported.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30007415-4_1-fresho-plum-imported.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30007415-5_1-fresho-plum-imported.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Plums are known to contain very less amount of calories and no saturated fats.
They increase iron absorption into the body due to the vitamin C content.
They prevent osteoporosis, maintain healthy nervous system and protect heart health.",-,"[{'EAN Code': '30007415'}, {'Country of origin': 'Spain, Italy'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Pomegranate - Peeled, 200 g","We've eliminated the messy step of removing the peel of pomegranate.
Savour the luscious seeds without any effort through Fresho's pomegranates.
With ruby color and an intense, floral, sweet-tart flavour, the pomegranate delivers both taste and beauty.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1229/pomegranate-cooler/",200 g,g,200 g,1,1,157.89,120,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40005823'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40005823_7-fresho-pomegranate-peeled.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Pomegranate juice lowers bad cholesterol and raises good cholesterol. Reduces the risk of heart stoke.
Gives a boost of energy and freshness. So, this is specially recommended for women during menopause.
Good for pregnant women as it prevents brain damage in infants.",-,"[{'EAN Code': '40005823'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Pomegranate - Peeled, 200 g","We've eliminated the messy step of removing the peel of pomegranate.
Savour the luscious seeds without any effort through Fresho's pomegranates.
With ruby color and an intense, floral, sweet-tart flavour, the pomegranate delivers both taste and beauty.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1229/pomegranate-cooler/",200 g,g,200 g,1,1,157.89,120,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40005823'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40005823_7-fresho-pomegranate-peeled.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Pomegranate juice lowers bad cholesterol and raises good cholesterol. Reduces the risk of heart stoke.
Gives a boost of energy and freshness. So, this is specially recommended for women during menopause.
Good for pregnant women as it prevents brain damage in infants.",-,"[{'EAN Code': '40005823'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Pomegranate - Single Serve, Peeled, 80 g","We've eliminated the messy step of removing the peel of pomegranate.
Savour the luscious seeds without any effort through Fresho's pomegranates.
With ruby color and an intense, floral, sweet-tart flavour, the pomegranate delivers both taste and beauty.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1229/pomegranate-cooler/",80 g,g,80 g,1,1,76.32,58,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40119401'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40119401_5-fresho-pomegranate-single-serve-peeled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119401-2_3-fresho-pomegranate-single-serve-peeled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119401-3_3-fresho-pomegranate-single-serve-peeled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119401-4_3-fresho-pomegranate-single-serve-peeled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119401-5_3-fresho-pomegranate-single-serve-peeled.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Pomegranate juice lowers bad cholesterol and raises good cholesterol. Reduces the risk of heart stoke.
Gives a boost of energy and freshness. So, this is specially recommended for women during menopause.
Good for pregnant women as it prevents brain damage in infants.",-,"[{'EAN Code': '40119401'}, {'Country of origin': 'India'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Pomegranate, 1 kg","With ruby color and an intense floral, sweet-tart flavor, the pomegranate delivers both taste and beauty.
You can remove the skin and the membranes to get at the delicious fruit with nutty seeds.
Fresho Pomegranates are finely sorted and graded to deliver the best tasting pomegranates to you.
Fresho is our brand of fresh fruits and vegetables which are individually handpicked everyday by our experienced and technically competent buyers.
Our buying, storing and packaging processes are tailored to ensure that only the fresh, nutrient dense, healthy and delicious produce reaches your doorstep.
We guarantee the quality of all Fresho products. If you're not satisfied with the freshness of the items, you can hand them back to our Customer Experience Executive (CEE) for a full refund. Fresh, Sorted & Packed
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",1 kg,kg,1 kg,1,1,255.26,255.26,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['20000708'],-,https://datalabs.siva3.io/image/Eunimart_groceries_20000708_14-fresho-pomegranate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20000708-2_16-fresho-pomegranate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20000708-3_3-fresho-pomegranate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20000708-4_1-fresho-pomegranate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20000708-5_1-fresho-pomegranate.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Pomegranate is a rich supplier of soluble and insoluble dietary fibers, vitamin K, C, minerals and B-complex vitamins such as B5, B6.
Pomegranate juice lowers bad cholesterol and raises good cholesterol.Reduces the risk of heart stoke.
Gives a boost of energy and freshness. So, this is specially recommended for women during menopause. Good for pregnant women as it prevents brain damage in infants.",-,"[{'EAN Code': '20000708'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Pomegranate, 2 pcs (approx. 400 to 440 g)","Fresho pomegranates can be used to add a lot of bright colour to your fruit salad.
After they are procured directly from farmers, they are packed in hygienic conditions so retain their freshness and nutritional value.
This reddish-pink coloured fruit, packed with juicy seeds which can be plucked and added to salads, raita, jams and jellies.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",2 pcs (approx. 400 to 440 g),pcs,2 pcs (approx. 400 to 440 g),2,1,123.68,94,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40042512'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40042512_17-fresho-pomegranate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40042512-2_1-fresho-pomegranate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40042512-3_2-fresho-pomegranate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40042512-4_1-fresho-pomegranate.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Pomegranate is a rich supplier of soluble and insoluble dietary fibers, vitamin K, C, minerals and B-complex vitamins such as B5, B6.
Pomegranates are rich in antioxidants and help to prevent inflammation and cancer.
They also keep the teeth clean, are a great source of your daily dose of fiber, regulate the cholesterol level and prevent arthritis.",-,"[{'EAN Code': '40042512'}, {'Country of origin': 'India'}]",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Pomelo - Peeled, 200 g","With a bright red pulp that is sweet, juicy and a moderate amount of seeds, Pomelos are round with green to yellow thick rind.
Fresho brings to you peeled pomelos that are easy to eat with no added preservatives.",200 g,g,200 g,1,1,105.26,80,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40083559'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40083559_2-fresho-pomelo-peeled.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Regular consumption of Pomelo fruit fights Urinary Tract Infection- a painful bacterial infection of the urinary system. Pomelos also help fight cancer and prevents many kinds of infections. It is good for heart, skin and hair health.",-,"[{'EAN Code': '40083559'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Raw Mango (Loose), 1 kg","Raw mango is a sweet-smelling fruit which is liked by al for its tart flavor.
The colour varies in shades of greens and the inner flesh is white in colour. Its potent health benefits makes totapuri mango puree concentrate - an important food item.
It is very rich in Vitamin C. They also have trace amounts of Vitamin B, K and E.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",1 kg,kg,1 kg,1,1,131.58,100,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['10000588'],-,https://datalabs.siva3.io/image/Eunimart_groceries_588_12-fresho-raw-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_588-2_14-fresho-raw-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_588-3_1-fresho-raw-mango.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Raw mangoes are rich source of Vitamin C, thus it is helpful to cure bleeding gums.
Eating piece of raw mango helps to overcome constipation, loose motions and indigestion.
Eating mango with salt helps to overcome thirst and beat sunstroke.",-,"[{'EAN Code': '10000588'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Raw Mango (Loose), 1 kg","Raw mango is a sweet-smelling fruit which is liked by al for its tart flavor.
The colour varies in shades of greens and the inner flesh is white in colour. Its potent health benefits makes totapuri mango puree concentrate - an important food item.
It is very rich in Vitamin C. They also have trace amounts of Vitamin B, K and E.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",1 kg,kg,1 kg,1,1,131.58,100,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['10000588'],-,https://datalabs.siva3.io/image/Eunimart_groceries_588_12-fresho-raw-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_588-2_14-fresho-raw-mango.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_588-3_1-fresho-raw-mango.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Raw mangoes are rich source of Vitamin C, thus it is helpful to cure bleeding gums.
Eating piece of raw mango helps to overcome constipation, loose motions and indigestion.
Eating mango with salt helps to overcome thirst and beat sunstroke.",-,"[{'EAN Code': '10000588'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Sapota - Organically Grown (Loose), 500 g","Brown skinned sapotas are smooth to grainy textured, musky-scented and deliciously sweet in taste.
The flesh generally contains 2-3 large and inedible black seeds.
Fresho sapotas are freshly plucked by our farmers who grow it organically and the best quality is delivered to you.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1232/summer-fruit-salad/",500 g,g,500 g,1,1,48.68,37,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40022646'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40022646_5-fresho-sapota-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022646-2_1-fresho-sapota-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022646-4_1-fresho-sapota-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sapotas naturally enhance skin texture, complexion and maintain good hair health.
They stop blood loss during injuries and reduce tooth cavities.
They also contain anti-inflammatory properties and act as a detoxifying agent.
They are good for pregnant women and lactating mothers.",-,"[{'EAN Code': '40022646'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Sapota - Organically Grown (Loose), 500 g","Brown skinned sapotas are smooth to grainy textured, musky-scented and deliciously sweet in taste.
The flesh generally contains 2-3 large and inedible black seeds.
Fresho sapotas are freshly plucked by our farmers who grow it organically and the best quality is delivered to you.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1232/summer-fruit-salad/",500 g,g,500 g,1,1,48.68,37,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40022646'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40022646_5-fresho-sapota-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022646-2_1-fresho-sapota-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022646-4_1-fresho-sapota-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sapotas naturally enhance skin texture, complexion and maintain good hair health.
They stop blood loss during injuries and reduce tooth cavities.
They also contain anti-inflammatory properties and act as a detoxifying agent.
They are good for pregnant women and lactating mothers.",-,"[{'EAN Code': '40022646'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Sapota, 1 kg","Brown skinned sapotas are smooth to grainy textured, musky-scented and deliciously sweet in taste.
The flesh generally contains 2-3 large and inedible black seeds. Fresho sapotas are freshly plucked by our farmers and the best quality is delivered to you.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1232/summer-fruit-salad/",1 kg,kg,1 kg,1,1,90.79,69,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['10000180'],-,https://datalabs.siva3.io/image/Eunimart_groceries__15-fresho-sapota.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_2_34-fresho-sapota.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3_2-fresho-sapota.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_4_1-fresho-sapota.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_5_1-fresho-sapota.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sapotas naturally enhance skin texture, complexion and maintain good hair health.They are rich in Fibre & Vitamin C.
They stop blood loss during injuries and reduce tooth cavities. They also contain anti-inflammatory properties and act as a detoxifying agent.
They are good for pregnant women and lactating mothers.",-,"[{'EAN Code': '10000180'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Sapota, 1 kg","Brown skinned sapotas are smooth to grainy textured, musky-scented and deliciously sweet in taste.
The flesh generally contains 2-3 large and inedible black seeds. Fresho sapotas are freshly plucked by our farmers and the best quality is delivered to you.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1232/summer-fruit-salad/",1 kg,kg,1 kg,1,1,90.79,69,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['10000180'],-,https://datalabs.siva3.io/image/Eunimart_groceries__15-fresho-sapota.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_2_34-fresho-sapota.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_3_2-fresho-sapota.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_4_1-fresho-sapota.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_5_1-fresho-sapota.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sapotas naturally enhance skin texture, complexion and maintain good hair health.They are rich in Fibre & Vitamin C.
They stop blood loss during injuries and reduce tooth cavities. They also contain anti-inflammatory properties and act as a detoxifying agent.
They are good for pregnant women and lactating mothers.",-,"[{'EAN Code': '10000180'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Soursop, 1 pc 400 - 800g","Soursop fruits are dark green, ovoid and have a whitish and aromatic flesh. Since the ripe fruits taste acidic, the fruits are called as Soursop. The white pulp is fiber rich, and has a core of indigestible black seeds. The pulp is also used to make fruit nectar, smoothies, fruit juice drinks, as well as candies, sorbets, and ice cream flavourings. Soursop inhibits the growth of cancer cells, so it is also called as the Cancer Fruit.",1 pc 400 - 800g,pcs,1 pc 400 - 800g,1,1,127.63,97,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40066486'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40066486_4-fresho-soursop.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40066486-2_1-fresho-soursop.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40066486-3_1-fresho-soursop.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Soursop inhibits the growth of cancer cells. It treats inflammations and infections.
Improves eye and gastro intestinal health. Also boosts the immune system.",-,"[{'EAN Code': '40066486'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
