L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Ingredients,,,,,
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Zucchini - Green, 2 pcs Approx (300-400g)","Zucchini is a long, slender, cucumber-like green vegetable that is also called squash. The green variant has firm flesh and a mild flavour. .It can be lightly cooked and consumed with the peel as it contains beta-carotene and lutein. Chopped/ sliced zucchinis sauteed in olive oil and sesame seeds make a tasty side dish. Chop it into stews and spaghetti dishes or add it as a topping on pizza.
Zucchinis are rich in vitamin A, magnesium, folate, potassium, copper, and phosphorus. This summer squash also has a high content of omega-3 fatty acids, zinc, niacin, and protein. Moreover, vitamin B1, vitamin B6, vitamin B2, and calcium in zucchini assure optimal health.",2 pcs Approx (300-400g),pc - g,2 pcs Approx (300-400g),2,1,78.29,57.5,"Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",India,['40211817'],['10015042002228'],https://datalabs.siva3.io/image/Eunimart_groceries_40211817_1-fresho-zucchini-green.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40211817'}, {'Country of origin': 'India'}, {'Manufacturer & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10015042002228'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,,,,,
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Zucchini - Yellow (Loose), 1 kg","Yellow zucchini is a long and slightly fat vegetable, also known as squash. Yellow variant has comparatively softer flesh and tastes sweeter than the green one.
Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/1404/healthy-stir-fry/",1 kg,kg,1 kg,1,1,113.16,113.16,"Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",India,['100003200'],-,https://datalabs.siva3.io/image/Eunimart_groceries_320_14-fresho-zucchini-yellow.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_320-2_1-fresho-zucchini-yellow.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_320-3_1-fresho-zucchini-yellow.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_320-4_1-fresho-zucchini-yellow.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_320-5_1-fresho-zucchini-yellow.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Zucchinis are rich in vitamin A, magnesium, folate, potassium, copper, and phosphorus.
This summer squash also has a high content of omega-3 fatty acids, zinc, niacin, and protein.
Moreover, vitamin B1, vitamin B6, vitamin B2, and calcium in zucchini assures optimal health.",-,"[{'EAN Code': '100003200'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,,,,,
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Zucchini - Yellow, 2 pcs Approx (300-400g)","Yellow zucchini is a long and slightly fat vegetable, also known as squash. The yellow variant has comparatively softer flesh and tastes sweeter than the green one. It can be lightly cooked and consumed with the peel as it contains beta-carotene and lutein. Chopped/ sliced zucchinis sauteed in olive oil and sesame seeds make a tasty side dish. Chop it into stews and spaghetti dishes or add it as a topping on pizza.
Zucchinis are rich in vitamin A, magnesium, folate, potassium, copper, and phosphorus. This summer squash also has a high content of omega-3 fatty acids, zinc, niacin, and protein. Moreover, vitamin B1, vitamin B6, vitamin B2, and calcium in zucchini assure optimal health.",2 pcs Approx (300-400g),pc - g,2 pcs Approx (300-400g),2,1,75.66,57.5,"Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",India,['40211818'],['10015042002228'],https://datalabs.siva3.io/image/Eunimart_groceries_40211818_1-fresho-zucchini-yellow.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40211818'}, {'Country of origin': 'India'}, {'Manufacturer & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10015042002228'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,,,,,
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Banana - Raw, Diced, 200 g","Relish the firm, Fresho raw bananas uniformly diced pack for its rich starchy texture in many Indian dishes.
Raw bananas are unripened bananas with tough, green skin. Their flesh is white, dense and has a starchy-tart flavour.
Fresho raw bananas are graded and sorted by our experts and best quality is delivered.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/678/kele-ka-kabab/",200 g,g,200 g,1,1,47.37,36," Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",India,['40005827'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40005827_5-fresho-banana-raw-diced.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Raw bananas are rich in fiber and potassium.
They aid in better nutrient absorption and serve as a good treatment for diarrhoea.
It also boosts metabolism.",-,"[{'EAN Code': '40005827'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Banana - Raw, Sliced, 200 g","Relish the firm, Fresho raw bananas uniformly sliced pack for its rich starchy texture in many Indian dishes.
Raw bananas are unripened bananas with tough, green skin. Their flesh is white, dense and has a starchy-tart flavour.
Fresho raw bananas are graded and sorted by our experts and best quality is delivered.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/678/kele-ka-kabab/",200 g,g,200 g,1,1,44.74,34," Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",India,['40005829'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40005829_5-fresho-banana-raw-sliced.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Raw bananas are rich in fiber and potassium.
They aid in better nutrient absorption and serve as a good treatment for diarrhoea.
It also boosts metabolism.",-,"[{'EAN Code': '40005829'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Banana Blossom - Peeled, 1 pc","Tear-shaped maroon or purplish flowers hanging at the end of banana clusters are banana blossoms.
Beneath each purple sheath lies an arranged row of lithe, yellow-tipped fronds.
These are the small buds that ultimately become bananas.
Fresho brings to you neatly and carefully packed and peeled banana blossoms for your ease and convenience!",1 pc,pc,1 pc,1,1,64.47,64.47," Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",India,['40005815'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40005815_6-fresho-banana-blossom-peeled.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Banana blossoms reduce menstrual bleeding.
They help reduce diabetes and anemia and are a rich source of vitamins and minerals.",-,"[{'EAN Code': '40005815'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Banana Stem - Diced, 200 g","We have reduced your time and effort with this pack of fresho diced banana stems which makes a quick and healthy meal, and are neatly cleaned and packed.
Banana Stem is the fibrous stalk of the banana plant.
It has high water content, fresh and crispy textured stalks with a mild taste.
Fresho stem grade bananas are offered in a pristine condition and are tasty and nutritious.",200 g,g,200 g,1,1,36.84,28," Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",India,['40005821'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40005821_3-fresho-banana-stem-diced.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Banana stem's high fiber content cleanses the digestive system, which in turn keeps many diseases away.
Banana stem juice is traditionally used to cure kidney stones and urinary tract infections. Also, beneficial for weight loss.",-,"[{'EAN Code': '40005821'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Coconut - Diced, 150 g",Our freshly diced coconut can be used directly in many ways without having to worry about the rough external shell and fibrous husk,150 g,g,150 g,1,1,47.37,36," Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",India,['40019379'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40019379_5-fresho-coconut-diced.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Coconuts are a source of quick energy and refreshment.
They improve digestion and immune system health.
They also prevent heart diseases by increasing good cholesterol and protects cells from cancer and ageing with the Cytokinin present in them.",-,"[{'EAN Code': '40019379'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Coconut Chunks - Single Serve, 80 g",Our fresh coconut chunks can be directly used without having to worry about the rough external shell and fibrous husk,80 g,g,80 g,1,1,43.42,33," Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",India,['40119406'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40119406_5-fresho-coconut-chunks-single-serve.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119406-2_3-fresho-coconut-chunks-single-serve.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119406-3_3-fresho-coconut-chunks-single-serve.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119406-4_3-fresho-coconut-chunks-single-serve.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119406-5_3-fresho-coconut-chunks-single-serve.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Coconuts are a source of quick energy and refreshment. They improve digestion and immune system health.
They also prevent heart diseases by increasing good cholesterol and protect cells from cancer and ageing as they contain Cytokinin.",-,"[{'EAN Code': '40119406'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Coconut Grated, 150g","Grated coconut forms the basis of South Indian cooking to make gravies, curries etc.",150g,g,150g,1,1,47.37,47.37,"Bigbasket Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy Golf Links, Domlur,Bangalore, Karnataka 560071",India,['204605001'],['11221303000179'],https://datalabs.siva3.io/image/Eunimart_groceries_40221179_2-fresho-coconut-grated.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40221179-2_2-fresho-coconut-grated.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40221179-3_2-fresho-coconut-grated.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '204605001'}, {'Country Of Origin': 'India'}, {'Manufacturer Name and Address': 'Bigbasket Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy Golf Links, Domlur,Bangalore, Karnataka 560071'}, {'FSSAI Number': '11221303000179'}]",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Muskmelon - Diced, 200 g","We've neatly cubed this sweet muskmelon into bite-sized pieces for you. Our diced muskmelons are ready to eat or can be mixed with other fruits in your salad. Sweet but not oversweet, our ripe muskmelon has a refreshing aroma and plenty of juice. Perfect as a healthy tea break snack.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1817/cantaloupe-juice-muskmelon-juice/",200 g,g,200 g,1,1,53.95,41," Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",India,['40005854'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40005854_14-fresho-muskmelon-diced.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Muskmelons have cooling properties. They are good for the skin and help in weight loss. Also cures constipation, bladder infections and fatigue.
Folic acid, which is essential for pregnant women to prevent natural defects in the foetus is abundantly present in musk melon. It is a good source of vitamin C, potassium and dietary fiber.",-,"[{'EAN Code': '40005854'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Papaya- Diced, 200 g","Lots of delicious fresh-cut chunks of papaya is irresistable for any meal.
We have neatly cleaned, diced and packed the papayas for you to consume it on the go.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/769/papaya-halwa/",200 g,g,200 g,1,1,81.58,62," Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",India,['40019380'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40019380_4-fresho-papaya-diced.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Papayas reduce the risk of macular degeneration, a disease that affects the eyes as people age.
They prevent asthma and cancer. Mashed papayas help in wound healing and preventing infections.
The potassium and fiber content present in papayas help to ward off heart diseases.",-,"[{'EAN Code': '40019380'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Pineapple - Chunks, Single Serve, 80 g","Our uniformly and perfectly cut pineapple chunks are enriching sight to behold.
We have reduced a large effort for you by removing the pineapple's prickly exterior and cubed its sweet, juicy flesh into bite-sized chunks.
Consumed on the during travel or in your breaks. These are alternatives for your snacks. A
dd them to your meal to make it interesting. Spice it up with a pinch of salt and masala.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/865/american-pineapple-upside-down-cake-egg-free/",80 g,g,80 g,1,1,57.89,44," Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",India,['40119402'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40119402_5-fresho-pineapple-chunks-single-serve.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119402-2_3-fresho-pineapple-chunks-single-serve.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119402-3_3-fresho-pineapple-chunks-single-serve.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119402-4_3-fresho-pineapple-chunks-single-serve.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119402-5_3-fresho-pineapple-chunks-single-serve.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Pineapples reduce the risk of macular degeneration, a disease that affects the eyes as people age due to vitamin C and antioxidants present in it.
Reduces inflammation and blood clot. Also reduces common cold and sinus inflammation. Helps develop strong bones.",-,"[{'EAN Code': '40119402'}, {'Country of origin': 'India'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Pineapple - Slices, 200 g","Fresho brings pineapple slices which will reduce your time and effort in cutting and slicing the pineapple.
It can be consumed during travels or during your breaks. These are alternatives for your snacks.
Add them to your meal to make it interesting or spice it up with a pinch of salt and masala.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/865/american-pineapple-upside-down-cake-egg-free/",200 g,g,200 g,1,1,92.11,70," Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",India,['40090775'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40090775_3-fresho-pineapple-slices.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Pineapples reduce the risk of macular degeneration, a disease that affects the eyes as people age due to vitamin C and antioxidants present in it.
Reduces inflammation and blood clot. Also reduces common cold and sinus inflammation. Helps develop strong bones.",-,"[{'EAN Code': '40090775'}, {'Country of origin': 'India'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Pineapple - Slices, 350 g","Fresho brings pineapple slices which will reduce your time and effort in cutting and slicing the pineapple.
It can be consumed during travels or during your breaks. These are alternatives for your snacks.
Add them to your meal to make it interesting or spice it up with a pinch of salt and masala.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/865/american-pineapple-upside-down-cake-egg-free/",350 g,g,350 g,1,1,147.37,112," Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",India,['30005195'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_30005195_11-fresho-pineapple-slices.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Pineapples reduce the risk of macular degeneration, a disease that affects the eyes as people age due to vitamin C and antioxidants present in it.
Reduces inflammation and blood clot. Also reduces common cold and sinus inflammation. Helps develop strong bones.",-,"[{'EAN Code': '30005195'}, {'Country of origin': 'India'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Pineapple - Slices, Round, 400 g",Fresho brings pineapple slices which will reduce your time and effort in cutting and slicing the pineapple. It can be consumed during travels or during your breaks. These are alternatives for your snacks. Add them to your meal to make it interesting or spice it up with a pinch of salt and masala.,400 g,g,400 g,1,1,117.11,89,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park, Challaghatta Village, Behind Dell, Next to Embassy Golf Links, Domlur, Bangalore, Karnataka 560071",India,['40235522'],['10015042002228'],https://datalabs.siva3.io/image/Eunimart_groceries_40235522_1-fresho-pineapple-slices-round.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40235522'}, {'FSSAI No': '10015042002228'}, {'Manufactured & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park, Challaghatta Village, Behind Dell, Next to Embassy Golf Links, Domlur, Bangalore, Karnataka 560071'}, {'Country of origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park, Challaghatta Village, Behind Dell, Next to Embassy Golf Links, Domlur, Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Pomegranate - Peeled, 200 g","We've eliminated the messy step of removing the peel of pomegranate.
Savour the luscious seeds without any effort through Fresho's pomegranates.
With ruby color and an intense, floral, sweet-tart flavour, the pomegranate delivers both taste and beauty.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1229/pomegranate-cooler/",200 g,g,200 g,1,1,157.89,120," Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",India,['40005823'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40005823_7-fresho-pomegranate-peeled.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Pomegranate juice lowers bad cholesterol and raises good cholesterol. Reduces the risk of heart stoke.
Gives a boost of energy and freshness. So, this is specially recommended for women during menopause.
Good for pregnant women as it prevents brain damage in infants.",-,"[{'EAN Code': '40005823'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Pomegranate - Peeled, 200 g","We've eliminated the messy step of removing the peel of pomegranate.
Savour the luscious seeds without any effort through Fresho's pomegranates.
With ruby color and an intense, floral, sweet-tart flavour, the pomegranate delivers both taste and beauty.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1229/pomegranate-cooler/",200 g,g,200 g,1,1,157.89,120," Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",India,['40005823'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40005823_7-fresho-pomegranate-peeled.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Pomegranate juice lowers bad cholesterol and raises good cholesterol. Reduces the risk of heart stoke.
Gives a boost of energy and freshness. So, this is specially recommended for women during menopause.
Good for pregnant women as it prevents brain damage in infants.",-,"[{'EAN Code': '40005823'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Pomegranate - Single Serve, Peeled, 80 g","We've eliminated the messy step of removing the peel of pomegranate.
Savour the luscious seeds without any effort through Fresho's pomegranates.
With ruby color and an intense, floral, sweet-tart flavour, the pomegranate delivers both taste and beauty.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1229/pomegranate-cooler/",80 g,g,80 g,1,1,76.32,58," Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",India,['40119401'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40119401_5-fresho-pomegranate-single-serve-peeled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119401-2_3-fresho-pomegranate-single-serve-peeled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119401-3_3-fresho-pomegranate-single-serve-peeled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119401-4_3-fresho-pomegranate-single-serve-peeled.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119401-5_3-fresho-pomegranate-single-serve-peeled.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Pomegranate juice lowers bad cholesterol and raises good cholesterol. Reduces the risk of heart stoke.
Gives a boost of energy and freshness. So, this is specially recommended for women during menopause.
Good for pregnant women as it prevents brain damage in infants.",-,"[{'EAN Code': '40119401'}, {'Country of origin': 'India'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
